Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Lilian Fournier,Metz,21,Midfielder,0(1),14,-,-,-,-,-,50,-,-,6.10
Maxime Dupé,Nantes,26,GK,1,90,-,-,-,-,-,44.4,-,-,6.10
Alexander Søderlund,Saint-Etienne,31,FW,2(10),356,-,1,-,1,0.5,72.7,0.7,-,6.09
Zaydou Youssouf,Bordeaux,19,AM(CR),1(5),128,-,-,2,-,0.5,68.8,0.5,-,6.09
Timothy Weah,Paris Saint-Germain,19,Forward,1(2),120,-,-,1,-,0.7,81.3,-,-,6.09
Morgan Amalfitano,Rennes,34,M(CLR),10(4),751,-,-,1,2,0.8,85.5,0.2,-,6.09
Yoel Armougom,Caen,21,D(L),1(3),135,-,-,-,-,-,67.3,1,-,6.08
Afonso Figueiredo,Rennes,26,D(L),1(4),222,-,-,1,-,-,70.3,0.4,-,6.08
Jerome Prior,Bordeaux,23,GK,2,180,-,-,-,-,-,57.6,-,-,6.08
Adrian Sahibeddine,Dijon,24,Midfielder,0(3),29,-,-,-,-,0.7,80,0.3,-,6.07
Yacine Adli,Paris Saint-Germain,18,Midfielder,0(1),7,-,-,-,-,-,100,-,-,6.07
Mickael Le Bihan,Nice,29,FW,0(7),100,-,-,-,-,0.1,91.1,0.1,-,6.07
Bryan Mbeumo,Troyes,19,Forward,0(4),61,-,-,-,-,0.8,55.6,0.8,-,6.06
Brian Fernández,Metz,24,FW,0(7),121,-,-,-,-,0.9,71.4,0.3,-,6.05
Henri Bedimo,Marseille,35,D(L),0(3),41,-,-,-,-,-,82.6,0.3,-,6.05
Thibault Giresse,Guingamp,38,AM(CL),0(3),20,-,-,-,-,0.3,66.7,-,-,6.05
Dylan Bahamboula,Dijon,24,Midfielder,0(4),27,-,-,-,-,0.3,83.3,0.5,-,6.05
Vincent Marcel,Nice,22,Midfielder,0(2),48,-,-,-,-,-,78.9,1,-,6.05
Kevin Rimane,Paris Saint-Germain,28,Defender,0(1),6,-,-,-,-,-,100,-,-,6.04
Xeka,Lille,24,M(C),0(1),14,-,-,-,-,-,70,-,-,6.04
Wilfried Kanga,Angers,21,FW,1(8),169,-,-,-,-,0.2,78.8,0.3,-,6.03
Rayan Souici,Saint-Etienne,21,Midfielder,0(1),11,-,-,-,-,-,100,-,-,6.03
Ervin Taha,Bordeaux,20,Forward,0(2),37,-,-,-,-,0.5,78.6,-,-,6.03
Abdallah Ndour,Strasbourg,25,Defender,3(2),253,-,-,2,1,-,78.4,0.2,-,6.01
Vincent Nogueira,Strasbourg,31,M(C),1(2),64,-,-,-,-,-,85.7,-,-,6.00
Guillaume Gillet,Nantes,35,"D(R),M(CR)",0(1),16,-,-,1,-,-,100,-,-,6.00
Kévin Zohi,Strasbourg,22,Midfielder,0(1),1,-,-,-,-,-,-,-,-,6.00
Mariusz Stepinski,Nantes,24,FW,0(1),1,-,-,-,-,-,50,1,-,6.00
Romain Perraud,Nice,21,Defender,0(1),1,-,-,-,-,-,50,-,-,6.00
Sloan Privat,Guingamp,29,FW,0(1),1,-,-,-,-,-,100,-,-,6.00
Yusuf Sari,Marseille,20,Forward,0(1),1,-,-,-,-,-,-,-,-,6.00
Gabriel,Troyes,21,D(C),0(1),83,-,-,1,-,-,73.8,-,-,5.99
Thomas Touré,Bordeaux,25,"AM(CLR),FW",0(1),7,-,-,-,-,-,33.3,-,-,5.99
Vincent Thill,Metz,19,Midfielder,0(1),26,-,-,-,-,-,82.4,-,-,5.99
Nathan,Amiens,23,AM(CL),0(1),9,-,-,-,-,-,100,-,-,5.97
Thomas Carrique,Bordeaux,20,Defender,1,90,-,-,-,-,-,87.5,1,-,5.97
Vágner,Saint-Etienne,23,Midfielder,1(3),106,-,-,-,-,0.8,66.7,0.3,-,5.96
Habib Diallo,Metz,24,FW,0(1),14,-,-,-,-,-,75,1,-,5.95
Jonathan Tinhan,Troyes,30,Midfielder,0(5),68,-,-,1,-,0.2,61.1,0.2,-,5.95
Georges Gope-Fenepej,Amiens,30,Forward,0(3),44,-,-,-,-,-,58.8,-,-,5.94
Charly Charrier,Amiens,33,Midfielder,1(2),104,-,-,-,-,0.7,77.1,-,-,5.94
Doria,Marseille,24,D(C),1(2),76,-,-,-,-,-,76.9,0.3,-,5.89
Lemouya Goudiaby,Metz,22,Defender,1(1),85,-,-,-,-,-,87.5,-,-,5.87
Brighton Labeau,Amiens,23,Forward,0(2),21,-,-,1,-,-,100,-,-,5.85
Ádám Lang,Dijon,26,D(CR),3,234,-,-,-,1,-,85,1.3,-,5.79
Tomas Hubocan,Marseille,33,D(CLR),1,90,-,-,1,-,-,74.1,4,-,5.20
