Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Kevin Danso,Augsburg,20,D(C),13(5),1249,1,1,0.6,0.1,0.1,0.8,-,0.3,0.2,6.68
Daniel Ginczek,Wolfsburg,28,FW,12(12),1275,6,2,1.5,0.5,0.6,0.6,0.2,1,1.8,6.68
Amine Harit,Schalke 04,22,AM(CLR),12(6),1083,1,1,0.7,1.2,2,2.8,0.1,2.2,1.4,6.68
Benjamin Stambouli,Schalke 04,28,"D(C),M(C)",20(1),1763,-,2,0.1,0.4,0.4,0.7,-,0.4,0.3,6.68
Rouwen Hennings,Fortuna Duesseldorf,31,FW,19(10),1832,7,4,2,1,0.1,0.8,0.2,0.4,1.2,6.68
Nicolas Höfler,Freiburg,29,"D(C),DMC",18,1616,-,-,0.7,0.7,0.6,1.3,-,0.7,1.3,6.67
Rafinha,Bayern Munich,33,"D(CLR),M(R)",9(7),897,1,1,0.3,0.3,0.3,0.4,0.1,0.4,0.5,6.67
Gonçalo Paciência,Eintracht Frankfurt,24,FW,4(7),388,3,1,1.7,0.4,0.5,1,0.2,1.1,1.4,6.67
Niklas Moisander,Werder Bremen,33,D(C),30,2639,-,-,0.3,0.4,0.4,0.4,-,0.2,0.5,6.66
Alexander Schwolow,Freiburg,27,GK,33,2970,-,1,-,0.1,-,0.1,-,-,0.1,6.66
Moussa Niakhaté,Mainz 05,23,D(C),32(1),2790,1,1,0.3,0.3,0.2,0.6,-,0.2,0.6,6.66
Yuya Osako,Werder Bremen,29,"AM(CR),FW",15(6),1351,3,2,1.3,0.8,0.9,1,0.1,2.1,2,6.65
Florian Neuhaus,Borussia M.Gladbach,22,M(C),25(7),2072,3,8,1.6,0.9,0.9,1.3,-,1.1,1.2,6.65
Robin Quaison,Mainz 05,25,"M(CLR),FW",25(3),2204,7,3,1.8,0.8,0.8,0.8,0.4,2.1,1.4,6.65
Arne Maier,Hertha Berlin,20,DMC,23(1),2069,-,-,0.8,0.8,0.9,0.6,-,0.5,1.8,6.65
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",7(3),566,-,1,0.4,0.3,0.4,1.2,0.1,0.4,0.8,6.65
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",24(5),2171,-,1,0.1,0.1,0.1,1.2,-,0.2,0.3,6.65
Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",22,1926,1,2,0.5,1.5,0.5,1,0.1,0.6,0.6,6.64
Raphael Framberger,Augsburg,23,D(R),6(1),547,-,-,-,1,1.4,1.1,-,0.9,1.1,6.64
Gelson Fernandes,Eintracht Frankfurt,32,DMC,28,2236,1,-,0.1,0.1,0.2,0.2,-,0.5,0.5,6.64
Michael Lang,Borussia M.Gladbach,28,"D(R),M(R)",15(2),1262,1,-,0.6,0.2,0.1,0.4,0.1,0.1,0.2,6.64
Vincenzo Grifo,Hoffenheim,26,AM(CL),3(4),333,1,2,2.1,1.4,0.4,0.3,0.1,0.4,0.6,6.64
Denis Zakaria,Borussia M.Gladbach,22,DMC,21(10),1959,4,-,1.2,0.5,0.9,0.6,-,0.7,1.2,6.63
Georg Margreitter,Nuernberg,30,D(C),22(5),2059,2,-,0.6,0.1,0.2,0.5,-,0.3,0.3,6.63
Daniel Brosinski,Mainz 05,30,"D(LR),M(LR)",26,2206,3,5,0.7,1.5,0.2,0.5,-,0.4,1,6.63
Gian-Luca Itter,Wolfsburg,20,D(L),1(1),93,-,-,-,-,1.5,1.5,-,0.5,1.5,6.63
Roland Sallai,Freiburg,22,AM(L),5(5),527,2,-,1.4,0.5,0.5,1.9,0.1,0.9,1.4,6.62
Karim Rekik,Hertha Berlin,24,D(CL),24,2070,-,-,0.3,0.1,0.2,1,-,0.3,0.5,6.62
Eduard Löwen,Nuernberg,22,"D(C),M(C)",17(5),1622,3,2,1.7,0.7,1.3,1.2,-,1.6,1.6,6.62
Ibrahima Traoré,Borussia M.Gladbach,31,AM(LR),5(11),549,-,2,0.9,0.9,1.3,0.4,0.2,0.2,0.8,6.62
Roman Bürki,Borussia Dortmund,28,GK,32,2880,-,-,-,-,-,0.3,-,-,-,6.62
Josip Drmic,Borussia M.Gladbach,26,"AM(LR),FW",2(3),219,2,-,1.4,0.2,0.4,-,-,0.8,1,6.62
Sebastian Langkamp,Werder Bremen,31,D(C),15(6),1411,-,-,0.5,0.2,0.1,0.7,-,-,0.2,6.62
Arjen Robben,Bayern Munich,35,"M(CLR),FW",7(5),564,4,-,1.8,1.3,0.5,0.4,0.4,0.8,0.9,6.61
Marco Russ,Eintracht Frankfurt,33,"D(C),DMC",3(2),378,-,-,0.2,0.2,-,0.2,-,0.6,-,6.61
Konstantinos Stafylidis,Augsburg,25,"D(L),DMC,M(L)",11(1),922,-,-,0.8,0.8,0.3,0.8,-,0.2,0.4,6.61
Lukás Hrádecky,Bayer Leverkusen,29,GK,32,2880,-,-,-,-,-,0.1,-,-,-,6.61
Daniel Baier,Augsburg,35,M(C),33,2824,-,1,0.8,0.7,0.5,1.5,-,0.8,1,6.61
Reiss Nelson,Hoffenheim,19,M(R),5(18),630,7,-,0.9,0.7,0.7,0.2,0.1,0.5,0.6,6.61
Robin Koch,Freiburg,22,"D(C),DMC",21(3),1899,1,-,0.5,0.2,0.3,0.8,0.1,0.6,0.5,6.61
Niko Bungert,Mainz 05,32,D(C),3(4),285,-,-,0.1,0.1,-,0.3,-,-,0.3,6.61
Ja-Cheol Koo,Augsburg,30,M(CLR),19(7),1644,2,1,1,0.9,0.5,1.4,0.1,1.6,1.5,6.61
Omar Mascarell,Schalke 04,26,DMC,11(3),993,-,2,0.4,0.4,0.4,0.3,-,0.6,0.7,6.60
Manuel Gulde,Freiburg,28,D(C),20(1),1714,1,-,0.3,0.1,-,1,-,-,0.2,6.60
Hanno Behrens,Nuernberg,29,M(C),30,2643,4,1,1.3,0.7,0.3,0.8,0.1,0.5,1.4,6.60
Simon Falette,Eintracht Frankfurt,27,D(C),7,601,-,-,0.4,-,-,0.6,0.1,0.6,0.6,6.60
Kasim Adams,Hoffenheim,24,D(C),11(2),906,-,1,0.2,0.1,0.5,0.2,-,0.3,0.8,6.60
Mario Gomez,VfB Stuttgart,33,FW,25(6),2216,7,2,1.7,0.8,0.3,0.7,0.4,0.7,1.3,6.60
Milos Veljkovic,Werder Bremen,23,"D(C),DMC",21(2),1878,1,-,0.4,0.2,-,0.3,-,0.1,0.2,6.60
Felipe,Hannover 96,32,D(C),14(3),1098,2,-,0.6,-,0.1,1,-,0.2,0.2,6.60
Leonardo Bittencourt,Hoffenheim,25,AM(CLR),13(8),1069,1,3,1.1,1,0.5,1.4,0.1,0.7,0.9,6.60
Kenan Karaman,Fortuna Duesseldorf,25,"AM(CLR),FW",9(12),915,3,1,1,0.7,0.9,0.7,0.3,0.8,1.8,6.59
Jacob Bruun Larsen,Borussia Dortmund,20,AM(L),16(8),1271,2,2,1.1,0.8,0.7,0.4,0.2,0.9,1.3,6.59
Christian Günter,Freiburg,26,"D(L),M(L)",32,2880,-,5,0.9,1.5,1.2,0.8,0.2,0.7,1.4,6.59
Josip Brekalo,Wolfsburg,21,AM(CLR),15(10),1416,3,3,1,0.8,1.2,0.8,0.1,1,1.4,6.59
Javairo Dilrosun,Hertha Berlin,21,AM(L),7(10),892,2,3,0.6,0.7,0.5,1.2,-,0.8,1.6,6.59
Pascal Stenzel,Freiburg,23,"D(R),M(R)",16(5),1453,-,2,1.2,0.8,0.3,0.5,-,0.3,0.6,6.59
Marcel Sobottka,Fortuna Duesseldorf,25,DMC,11(3),945,-,-,0.4,0.1,0.1,0.9,-,0.6,0.7,6.59
Carlos Salcedo,Eintracht Frankfurt,25,D(CR),6,461,-,-,0.5,-,-,0.3,-,0.2,0.7,6.58
Martin Harnik,Werder Bremen,32,"M(LR),FW",10(8),829,4,2,1.6,0.7,0.3,0.3,0.4,0.5,1.5,6.58
Keven Schlotterbeck,Freiburg,22,D(C),8(1),772,-,-,0.2,-,0.7,0.6,-,0.1,0.4,6.58
Alfredo Morales,Fortuna Duesseldorf,29,M(C),16(7),1527,1,1,0.8,0.3,0.2,0.7,-,0.7,0.7,6.58
Suat Serdar,Schalke 04,22,M(C),20(6),1737,2,1,1.2,0.6,1.4,1.1,0.1,1.4,1.7,6.58
Mahmoud Dahoud,Borussia Dortmund,23,M(C),7(7),695,1,-,0.8,0.6,0.5,0.5,-,0.8,0.9,6.57
Adam Bodzek,Fortuna Duesseldorf,33,"D(C),DMC",20(1),1604,-,1,0.1,0.4,0.1,2,-,0.3,0.3,6.57
Jaroslav Drobny,Fortuna Duesseldorf,39,GK,2,180,-,-,-,-,-,-,-,-,-,6.57
Jérôme Gondorf,Freiburg,31,M(CR),13(12),1296,2,2,0.9,0.8,0.2,1,0.1,0.7,0.9,6.57
Daniel Didavi,VfB Stuttgart,29,"AM(CR),FW",8(12),951,2,2,1.2,1.4,0.6,1.5,0.3,1.1,1.6,6.57
Renato Steffen,Wolfsburg,27,M(LR),18(13),1507,5,1,0.9,0.5,0.6,0.9,0.1,0.5,1.4,6.57
Matija Nastasic,Schalke 04,26,D(C),28,2451,1,-,0.8,0.2,-,0.2,-,0.1,0.2,6.57
Patrick Herrmann,Borussia M.Gladbach,28,"M(LR),FW",10(14),1075,3,2,0.8,1,0.5,0.4,0.1,0.3,0.5,6.56
Borna Sosa,VfB Stuttgart,21,D(L),7(5),613,-,1,0.4,1.3,0.8,0.5,-,0.9,1.1,6.56
Per Skjelbred,Hertha Berlin,32,M(CR),12(4),998,-,1,0.3,0.5,0.6,0.6,0.1,0.7,1,6.56
Ramazan Özcan,Bayer Leverkusen,35,GK,2,180,-,-,-,-,-,-,-,-,-,6.56
Tim Leibold,Nuernberg,25,"D(L),M(CL)",32,2768,-,2,0.9,1.2,0.8,1.3,0.1,0.6,1.3,6.55
Christian Gentner,VfB Stuttgart,33,M(CLR),24(5),2024,-,5,1,0.6,0.4,1.1,0.1,0.6,1.2,6.55
Gaëtan Bussmann,Mainz 05,28,D(L),1,90,-,-,-,-,-,1,-,-,1,6.55
Andre Hoffmann,Fortuna Duesseldorf,26,"D(C),DMC",11(2),1047,-,-,0.4,0.1,-,0.2,-,0.2,0.2,6.55
Alexander Nübel,Schalke 04,22,GK,18,1589,-,-,-,-,-,0.2,-,-,-,6.55
Gonzalo Castro,VfB Stuttgart,32,M(CR),19(6),1694,2,4,0.5,1.2,0.2,0.6,-,0.8,0.8,6.55
Mike Frantz,Freiburg,32,"M(CLR),FW",29(2),2233,2,1,0.6,0.5,0.2,1.1,0.2,0.5,0.9,6.54
Santiago Ascacibar,VfB Stuttgart,22,DMC,27,2430,-,-,0.7,0.5,0.5,1.2,-,0.7,0.7,6.54
Ondrej Petrák,Nuernberg,27,"D(C),DMC",18(4),1624,-,-,0.6,0.3,0.2,0.8,-,0.5,0.8,6.54
Linton Maina,Hannover 96,20,AM(L),17(3),1425,1,3,1.1,0.8,1,0.8,0.1,0.9,2.1,6.54
Kevin Vogt,Hoffenheim,27,"D(CR),M(C)",28,2395,-,-,0.1,0.2,0.1,0.4,-,0.1,0.3,6.54
Alessandro Schöpf,Schalke 04,25,M(CLR),11(4),1003,1,-,1.2,0.9,1.1,0.7,-,1.5,1.8,6.53
Pablo Maffeo,VfB Stuttgart,21,"D(R),M(R)",8,602,-,-,0.5,0.5,1.3,1.5,-,2.3,1.8,6.53
Pablo De Blasis,Mainz 05,31,"D(R),M(CLR)",1,90,-,-,1,1,-,-,1,-,1,6.53
Elvis Rexhbecaj,Wolfsburg,21,M(C),13(11),1144,2,2,0.4,0.3,0.4,1.4,-,0.8,1.8,6.53
Tin Jedvaj,Bayer Leverkusen,23,D(CLR),13(3),1122,-,-,0.6,0.2,0.4,0.5,0.1,0.5,1.1,6.52
Raffael,Borussia M.Gladbach,34,"AM(CL),FW",5(8),534,2,1,0.8,1.2,0.8,0.4,0.2,1.3,1.4,6.52
Steven Skrzybski,Schalke 04,26,"AM(CLR),FW",8(4),668,3,1,1.4,0.7,0.4,0.8,0.4,1.2,1.7,6.52
Marco Fabián,Eintracht Frankfurt,29,"AM(CR),FW",1,63,-,-,1,-,1,1,-,1,4,6.52
Oliver Sorg,Hannover 96,29,"D(CLR),DMC",18(1),1583,-,-,0.2,0.3,0.5,1.5,-,0.2,0.5,6.52
Ron-Robert Zieler,VfB Stuttgart,30,GK,34,3060,-,-,-,-,0.1,-,-,-,0.1,6.52
Dennis Aogo,VfB Stuttgart,32,"D(L),M(CL)",13(2),1028,-,-,0.7,1,0.3,0.4,0.1,0.5,0.4,6.52
Florent Muslija,Hannover 96,20,Midfielder,6(11),676,2,-,1.2,0.9,0.9,0.9,0.1,0.9,1.5,6.51
Lukas Mühl,Nuernberg,22,D(C),31,2790,1,-,0.4,0.1,0.2,0.2,-,0.1,0.2,6.51
Kevin Möhwald,Werder Bremen,25,AM(CR),7(16),863,3,1,0.9,0.4,0.4,1,-,0.4,1,6.50
Jean Zimmer,Fortuna Duesseldorf,25,"D(R),M(R)",17(1),1439,1,2,0.5,1.9,0.4,1.3,-,0.7,1.3,6.50
Nassim Boujellab,Schalke 04,20,Midfielder,4(3),377,-,1,1.3,0.1,1,1.1,-,0.6,1.4,6.50
Franco Di Santo,Schalke 04,30,"AM(CLR),FW",3(1),247,-,-,0.8,1,0.8,1.8,0.5,1,1.8,6.50
Claudio Pizarro,Werder Bremen,40,"AM(C),FW",3(23),677,5,2,1,0.4,0.3,0.3,0.2,0.5,0.9,6.49
Amir Abrashi,Freiburg,29,DMC,9(1),791,-,-,0.7,0.2,0.3,1.6,-,0.8,0.4,6.49
Takashi Usami,Fortuna Duesseldorf,27,AM(LR),10(9),877,1,2,1.4,0.7,0.7,0.6,0.1,0.4,0.4,6.49
Jan Morávek,Augsburg,29,M(C),7(6),759,-,2,0.2,0.6,0.3,0.2,-,0.6,0.6,6.49
Mark Uth,Schalke 04,27,"AM(CR),FW",15(5),1409,2,1,2,0.7,0.9,1.2,0.6,0.8,2.9,6.49
Dominik Kohr,Bayer Leverkusen,25,DMC,10(8),968,-,2,0.8,0.5,0.2,0.7,-,0.6,0.6,6.49
Philipp Mwene,Mainz 05,25,"D(R),M(R)",2(4),271,-,-,0.2,0.5,0.2,1.3,-,0.8,0.2,6.49
Andreas Beck,VfB Stuttgart,32,"D(LR),M(R)",21(3),1779,-,2,0.5,0.7,0.4,1.3,-,0.5,1.2,6.48
Florian Müller,Mainz 05,21,GK,24,2160,-,-,-,0.1,-,-,-,-,-,6.48
Marius Wolf,Borussia Dortmund,24,"D(R),M(CLR)",10(6),831,1,-,0.4,0.4,0.7,0.8,0.1,0.9,0.7,6.48
Marco Friedl,Werder Bremen,21,D(CL),5(2),473,-,-,0.1,-,0.3,0.7,-,0.3,0.6,6.48
Bruma,RasenBallsport Leipzig,24,AM(CLR),6(8),549,1,1,1,0.7,0.9,0.4,-,1.1,1.5,6.47
Steven Zuber,VfB Stuttgart,27,"D(L),M(CLR)",13,1059,5,1,2.5,0.7,0.4,1.2,-,1.9,1.7,6.47
Florian Kainz,Werder Bremen,26,AM(CL),5(3),375,-,1,1,0.8,0.6,1,-,1.5,1.5,6.47
Mijat Gacinovic,Eintracht Frankfurt,24,M(CLR),16(13),1623,-,1,0.7,0.7,0.9,1.4,0.1,0.7,1.1,6.47
Nico Schlotterbeck,Freiburg,19,Defender,2(2),226,-,-,0.3,-,0.3,1.8,-,0.5,-,6.47
Nicolai Müller,Hannover 96,31,"M(CLR),FW",11(3),903,3,-,1.4,0.9,1.2,0.9,0.1,1.4,1.4,6.47
Jonathan Burkardt,Mainz 05,18,Forward,4,262,-,-,1.5,1.3,0.5,0.5,-,2.8,1.8,6.46
Ahmet Gürleyen,Mainz 05,20,Defender,0(1),12,-,-,1,-,1,1,-,-,-,6.45
John Yeboah,Wolfsburg,19,Midfielder,0(2),54,-,-,0.5,1,1,1.5,-,1,-,6.45
Abdul Rahman Baba,Schalke 04,24,"D(L),M(L)",2,163,-,-,1,1.5,0.5,0.5,-,1.5,0.5,6.45
Anastasios Donis,VfB Stuttgart,22,"AM(CR),FW",11(13),961,5,2,1.3,0.3,0.8,0.5,0.6,0.5,1.5,6.45
Stefan Ilsanker,RasenBallsport Leipzig,30,"D(CR),DMC",10(9),928,-,-,0.2,0.2,0.1,0.5,-,0.1,0.4,6.44
Lukas Klünter,Hertha Berlin,23,"D(R),M(R)",7(3),595,-,-,0.5,0.2,1,0.7,-,0.4,0.8,6.44
Marcin Kaminski,Fortuna Duesseldorf,27,D(C),27,2430,-,1,0.3,0.3,-,0.3,-,-,0.2,6.44
Kevin Akpoguma,Hoffenheim,24,D(C),5(3),498,-,-,-,-,0.1,1.3,-,0.4,0.5,6.44
Mikael Ishak,Nuernberg,26,FW,22(7),1920,4,3,1.3,0.7,0.6,1.1,0.5,0.7,1.6,6.44
Anthony Ujah,Mainz 05,28,FW,6(16),724,4,-,1.2,0.5,0.1,0.2,0.5,0.5,0.9,6.43
Patrick Erras,Nuernberg,24,DMC,13(6),1219,-,1,0.4,0.4,-,0.2,-,0.2,0.3,6.43
Philipp Lienhart,Freiburg,22,D(C),7(7),612,-,-,0.3,0.1,0.4,0.4,-,0.1,0.4,6.43
Sebastian Rudy,Schalke 04,29,"D(R),M(CR)",17(4),1360,-,-,0.2,0.6,0.3,0.8,-,0.5,0.6,6.42
Marvin Ducksch,Fortuna Duesseldorf,25,FW,8(8),822,1,1,1.1,1.2,0.1,0.5,0.3,0.4,1.4,6.42
Adam Zrelák,Nuernberg,25,FW,10(4),940,2,1,1.2,0.6,0.1,0.5,0.7,0.5,2.1,6.42
Marco Terrazzino,Freiburg,28,"AM(CL),FW",7(6),520,1,-,0.9,0.8,0.6,0.7,-,1,1.2,6.42
Johannes Eggestein,Werder Bremen,21,"AM(R),FW",12(11),1118,4,1,1.5,0.4,0.7,0.6,-,1.6,2,6.41
Sebastian Jung,Wolfsburg,29,D(R),1,57,-,-,-,1,-,-,-,-,-,6.41
Hamza Mendyl,Schalke 04,21,"D(L),M(L)",7(2),545,-,-,0.3,-,0.8,0.7,-,0.3,0.6,6.41
Alexander Esswein,VfB Stuttgart,29,"AM(LR),FW",15(2),1259,-,-,1.7,1.2,0.5,1,0.6,1,2.4,6.40
Håvard Nordtveit,Hoffenheim,29,"D(CR),DMC",4(4),468,-,-,0.5,0.3,0.6,0.4,-,0.3,0.4,6.40
Matthias Ostrzolek,Hannover 96,29,"D(L),DMC,M(L)",16(2),1466,-,-,0.3,0.4,0.2,1.4,-,0.5,0.9,6.40
Maximilian Philipp,Borussia Dortmund,25,"AM(LR),FW",9(9),761,1,1,0.7,0.3,0.3,0.9,0.3,0.7,1,6.40
Gerrit Holtmann,Mainz 05,24,AM(L),1(3),143,-,-,0.5,0.5,1.5,0.3,-,0.8,1.3,6.40
Guido Burgstaller,Schalke 04,30,"AM(L),FW",17(7),1524,4,-,1.8,0.4,0.3,1,1.2,1.3,2.3,6.40
Yevhen Konoplyanka,Schalke 04,29,"AM(CL),FW",7(6),654,1,-,1.3,0.8,1.1,0.7,-,0.3,0.8,6.39
Felix Klaus,Wolfsburg,26,AM(CLR),5(10),438,1,1,1.1,0.4,0.2,0.7,0.1,0.3,0.8,6.39
Robert Bauer,Nuernberg,24,"D(CLR),M(LR)",19(3),1724,-,-,0.4,0.5,0.2,0.8,-,0.3,0.7,6.39
Marvin Bakalorz,Hannover 96,29,M(C),16(9),1472,1,-,0.5,0.3,0.4,1,0.2,0.7,1.2,6.38
Kevin Wimmer,Hannover 96,26,D(C),17(5),1679,-,-,0.1,0.3,-,0.2,-,-,0.2,6.38
Ridle Baku,Mainz 05,21,M(C),10(5),938,-,-,0.7,0.4,0.5,0.9,0.1,0.6,0.9,6.38
Florian Niederlechner,Freiburg,28,"AM(CR),FW",12(12),972,4,1,1.3,0.4,0.4,0.8,0.4,0.6,1.3,6.38
Michaël Cuisance,Borussia M.Gladbach,19,M(C),1(10),269,-,1,0.7,0.5,1.1,0.2,-,0.9,1.4,6.38
Sebastian Kerk,Nuernberg,25,AM(CLR),17(4),1187,-,1,0.9,1.1,0.2,0.5,-,0.7,0.8,6.37
Iver Fossum,Hannover 96,22,M(C),5(4),453,-,-,0.6,1,0.3,0.3,-,0.6,0.3,6.37
Miiko Albornoz,Hannover 96,28,"D(L),M(L)",19(3),1660,1,3,0.5,0.8,0.3,1.7,-,0.8,1.2,6.37
Levin Öztunali,Mainz 05,23,AM(CLR),11(4),924,-,1,1.1,0.4,1.1,0.1,-,1.1,1.4,6.37
Renato Sanches,Bayern Munich,21,M(C),4(13),567,1,1,1,0.5,1,0.7,0.1,0.5,0.7,6.36
Robin Bormuth,Fortuna Duesseldorf,23,D(C),6(4),615,-,-,-,0.1,0.2,0.3,0.1,-,0.3,6.36
Alexandru Maxim,Mainz 05,28,AM(CL),3(19),565,1,-,0.7,0.7,0.5,0.3,0.1,0.7,0.7,6.36
Alexander Fuchs,Nuernberg,22,M(C),8(1),661,1,-,1,1,0.4,1.2,-,0.7,1.8,6.36
Sven Ulreich,Bayern Munich,30,GK,8(1),757,-,-,-,-,-,0.1,-,-,-,6.35
Matheus Cunha,RasenBallsport Leipzig,20,FW,9(16),849,2,-,1.4,0.3,0.6,0.6,0.2,0.9,1.1,6.35
Justin Hoogma,Hoffenheim,21,D(C),1(1),110,-,-,-,-,-,-,-,-,0.5,6.35
Julian Korb,Hannover 96,27,"D(R),M(R)",11(1),1008,-,-,0.2,0.8,0.3,0.4,0.1,0.3,1.2,6.35
Virgil Misidjan,Nuernberg,25,AM(LR),17(6),1545,1,1,1,0.3,1.8,2.3,0.4,2,2.3,6.35
Kevin Goden,Nuernberg,20,Defender,3(2),273,-,-,-,0.2,0.6,-,-,-,0.6,6.34
Manuel Neuer,Bayern Munich,33,GK,26,2303,-,-,-,-,-,0.1,-,-,-,6.34
Yunus Malli,Wolfsburg,27,"AM(CL),FW",5(16),689,1,1,0.4,0.8,0.4,0.3,0.1,0.6,0.7,6.34
Bobby Wood,Hannover 96,26,"AM(C),FW",12(8),1186,3,1,0.9,0.6,0.3,0.7,0.2,2.9,1.9,6.33
Vladimir Darida,Hertha Berlin,28,"M(C),FW",3(7),373,-,1,0.9,0.7,0.4,0.6,-,0.4,0.8,6.32
Felix Götze,Augsburg,21,Defender,0(6),122,1,-,0.3,-,-,0.2,-,0.3,0.2,6.32
Felix Uduokhai,Wolfsburg,21,D(C),2(9),238,-,-,0.1,-,0.3,0.5,-,0.1,0.5,6.32
Fabian Johnson,Borussia M.Gladbach,31,"D(LR),M(CLR)",11(7),1010,1,-,0.2,0.2,0.1,0.8,0.2,0.4,0.7,6.32
Jean-Kévin Augustin,RasenBallsport Leipzig,22,"AM(R),FW",4(13),452,3,-,0.8,0.5,0.5,0.9,0.3,0.9,1.2,6.32
Jetro Willems,Eintracht Frankfurt,25,"D(L),DMC,M(L)",7(16),720,-,1,0.2,0.9,0.3,0.3,-,0.7,0.5,6.31
Derrick Luckassen,Hertha Berlin,23,"D(CR),DMC",2(2),248,-,-,-,-,0.5,1,0.3,-,0.5,6.31
Federico Palacios,Nuernberg,24,FW,9(8),941,2,-,0.4,0.4,0.6,0.5,0.2,1.3,1.2,6.31
Jonathas,Hannover 96,30,FW,6(4),609,3,1,1.3,0.1,0.5,1.4,1.6,2.1,3.1,6.31
Ahmed Kutucu,Schalke 04,19,Forward,3(10),420,2,-,1,0.2,0.9,0.7,0.2,1.2,1,6.31
Yuya Kubo,Nuernberg,25,"AM(CLR),FW",15(7),1363,1,-,1.3,0.5,0.5,1,0.2,1.3,2,6.31
Gregor Kobel,Augsburg,21,GK,16,1390,-,-,-,-,0.1,0.1,-,-,-,6.30
Allan Souza,Eintracht Frankfurt,22,DMC,2(2),175,-,-,0.5,0.3,0.3,1.3,-,0.3,0.8,6.30
Isaac Thelin,Bayer Leverkusen,27,FW,1(5),175,-,-,0.8,0.2,0.2,-,-,0.7,1.3,6.29
Danny Blum,Eintracht Frankfurt,28,FW,0(1),2,-,-,-,-,-,-,-,-,-,6.29
Sergio Córdova,Augsburg,21,FW,3(17),516,3,-,0.7,0.2,0.5,1,0.2,1,1.3,6.29
Georg Teigl,Augsburg,28,"D(R),M(R)",2(4),292,-,-,0.2,0.3,0.3,0.5,0.3,0.5,0.7,6.29
Chima Okoroji,Freiburg,22,Defender,1(1),104,-,-,-,-,0.5,0.5,-,2,1,6.29
László Bénes,Borussia M.Gladbach,21,M(C),0(1),26,-,-,-,-,-,1,-,-,2,6.28
Lucas Höler,Freiburg,24,"AM(CLR),FW",11(15),1004,4,-,1,0.3,0.3,1,0.2,1,1.3,6.27
Nicolai Müller,Eintracht Frankfurt,31,"M(CLR),FW",3(4),216,2,-,0.4,0.1,-,0.3,0.1,0.6,0.4,6.27
Jeffrey Bruma,Schalke 04,27,D(C),7(2),623,-,-,0.2,-,0.2,0.2,-,-,0.2,6.26
Timothy Chandler,Eintracht Frankfurt,29,"D(R),M(LR)",0(1),16,-,-,-,1,-,-,-,-,-,6.26
Peter Pekarík,Hertha Berlin,32,D(LR),2(1),216,-,-,0.3,0.3,0.3,-,-,-,0.3,6.26
Taleb Tawatha,Eintracht Frankfurt,27,"D(L),M(L)",1(2),125,-,-,-,-,0.7,0.7,-,0.3,1,6.25
Issah Abass,Mainz 05,20,Midfielder,0(1),8,-,-,1,-,1,1,-,-,1,6.25
Jonas Carls,Schalke 04,22,Defender,1,90,-,-,-,1,-,-,-,3,-,6.25
Tim Kleindienst,Freiburg,23,FW,2(2),199,-,-,1.3,0.3,0.8,0.3,0.8,0.8,1.8,6.24
Joshua Sargent,Werder Bremen,19,Forward,1(9),206,2,-,0.4,0.2,0.2,0.6,0.1,0.4,1.4,6.24
Alphonso Davies,Bayern Munich,18,AM(LR),0(6),74,1,-,0.3,-,0.5,-,-,0.3,0.2,6.24
Woo-Yeong Jeong,Bayern Munich,19,Midfielder,0(1),4,-,-,1,-,-,-,-,-,-,6.23
Aymen Barkok,Fortuna Duesseldorf,21,AM(C),4(8),507,-,-,0.4,0.3,0.6,-,-,0.8,0.8,6.23
Paul Verhaegh,Wolfsburg,35,"D(R),M(R)",2,180,-,-,-,0.5,-,-,-,1,-,6.23
Shinji Kagawa,Borussia Dortmund,30,M(CL),1(1),98,-,-,2,-,-,-,-,1,0.5,6.22
Chadrac Akolo,VfB Stuttgart,24,AM(C),5(11),523,-,1,0.9,0.4,0.4,0.9,0.1,0.7,1,6.22
Aron Jóhannsson,Werder Bremen,28,FW,0(1),3,-,-,-,-,1,-,-,-,1,6.21
Kevin Akpoguma,Hannover 96,24,D(C),4,314,-,-,-,-,0.5,0.5,-,0.5,0.5,6.20
Erik Thommy,VfB Stuttgart,24,AM(CLR),6(13),793,1,1,1.3,0.9,0.4,0.9,0.3,0.9,1.3,6.19
Josip Elez,Hannover 96,25,D(C),7(3),647,-,-,0.3,0.2,0.3,0.2,-,0.4,0.3,6.19
Marc Stendera,Eintracht Frankfurt,23,M(C),0(7),107,-,-,-,0.1,-,-,-,-,0.1,6.18
Sandro Wagner,Bayern Munich,31,FW,1(6),140,-,-,0.4,0.1,-,-,-,0.1,0.6,6.17
Törles Knöll,Nuernberg,21,Forward,2(14),359,1,-,0.4,0.1,0.3,0.1,0.1,0.3,1,6.17
Holger Badstuber,VfB Stuttgart,30,D(CL),5(5),519,-,-,-,-,-,0.3,-,-,0.3,6.16
David Otto,Hoffenheim,20,Forward,0(3),25,-,-,-,0.7,-,-,-,0.7,0.7,6.16
Reece Oxford,Augsburg,20,D(C),6(2),505,-,1,0.5,0.3,-,0.1,-,0.1,0.3,6.16
