Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Claudio Bravo,Real Sociedad,36,GK,37,3330,-,-,3,-,-,56.4,0.5,1,6.74
Orestis Karnezis,Granada,33,GK,6,540,-,-,-,-,-,56.9,0.5,1,6.74
Kevin Gameiro,Sevilla,32,FW,20(15),1890,14,3,1,-,1.5,77.7,0.2,2,6.73
Gorka Iraizoz,Athletic Bilbao,38,GK,33,2926,-,-,-,-,-,52.5,0.3,-,6.73
Tito,Rayo Vallecano,33,D(CLR),22(2),1892,-,1,6,-,0.3,79.4,1.5,1,6.73
Thibaut Courtois,Atletico Madrid,27,GK,37,3330,-,-,3,-,-,55,0.3,-,6.73
Francisco Silva,Osasuna,33,"D(C),M(C)",29(2),2541,-,1,10,1,0.8,83,0.9,-,6.72
Kike Sola,Athletic Bilbao,33,FW,2(3),226,1,-,-,-,1.4,61.5,2.2,-,6.72
Juanfran,Real Betis,30,"D(R),M(R)",28(6),2553,1,2,2,-,0.9,72.1,0.7,-,6.72
Lolo,Osasuna,34,"D(C),M(C)",18(3),1502,-,1,3,-,0.6,77.8,2,-,6.72
Diogo Figueiras,Sevilla,28,"D(LR),M(R)",19(3),1767,1,1,7,1,0.8,71.2,0.4,-,6.71
Fausto Rossi,Real Valladolid,28,M(C),25(6),2258,1,3,10,-,0.8,73.7,1,-,6.71
Manu Herrera,Elche,37,GK,29(1),2623,-,-,4,-,-,46.2,0.5,1,6.71
Issam El Adoua,Levante,32,"D(C),DMC",9(8),995,-,-,1,-,0.4,70.5,0.9,1,6.70
Marco Torsiglieri,Almeria,31,D(C),26(1),2368,1,-,4,1,0.3,73.9,2.1,2,6.70
Carlos Clerc,Espanyol,27,"D(L),M(L)",1,68,-,-,-,-,-,70.8,4,-,6.70
Sergio Pelegrín,Elche,40,D(C),15(2),1387,-,1,3,-,0.4,78.6,1.6,1,6.70
Óliver Torres,Atletico Madrid,24,M(CLR),2(5),214,1,-,1,-,0.3,79.3,0.3,-,6.70
Jorge Molina,Real Betis,37,FW,25(7),2352,9,1,4,-,1.8,73.1,2.1,-,6.69
Jonathan Viera,Rayo Vallecano,29,"AM(CLR),FW",18(8),1725,5,7,3,1,1.9,80.3,0.1,-,6.69
Gonzalo Castro,Real Sociedad,34,"AM(LR),FW",12(11),1022,2,3,1,-,1,79.8,0.6,1,6.69
Raoul Loé,Osasuna,30,M(C),14(5),1193,-,1,4,-,0.1,75.6,2.4,-,6.69
Yoel Rodríguez,Celta Vigo,30,GK,35,3150,-,-,1,-,-,61.5,0.2,2,6.69
Joan Verdú,Real Betis,36,M(CR),15(5),1363,2,1,1,-,1.2,82.6,0.4,-,6.69
João Pereira,Valencia,35,D(R),23(2),2074,-,2,7,-,0.2,80.8,0.2,-,6.69
Dorlan Pabón,Valencia,31,"AM(CLR),FW",11(2),913,3,-,-,-,2.8,80.4,0.1,-,6.69
Carles Gil,Elche,26,AM(CR),29(3),2524,1,3,2,-,1,84.7,0.3,-,6.69
Álvaro Rubio,Real Valladolid,40,M(C),28(3),2459,-,-,10,-,0.3,80,1.1,-,6.69
Víctor Casadesús,Levante,34,"AM(C),FW",13(1),1051,1,2,1,2,1.1,63.3,3.2,-,6.69
Andrés Fernández,Osasuna,32,GK,37,3301,-,-,2,1,-,52.2,0.4,1,6.68
Javi Márquez,Elche,33,M(C),24(5),2072,2,-,9,-,1.6,75.4,0.7,1,6.68
Oriol Romeu,Valencia,27,DMC,11(2),998,-,-,3,-,0.2,88.6,1.9,-,6.68
Fuentes,Espanyol,29,D(CL),32(3),2949,-,1,6,-,0.3,72.5,1.3,-,6.68
Michael Krohn-Dehli,Celta Vigo,36,M(CLR),21(10),1949,-,3,5,-,1.5,84.6,0.4,1,6.68
Saborit,Athletic Bilbao,27,D(L),2(3),192,-,-,1,-,0.4,85.2,3.2,-,6.68
José Giménez,Atletico Madrid,24,D(CR),1,90,-,-,-,-,2,75,3,-,6.67
Lorenzo Reyes,Real Betis,28,DMC,23(3),2021,1,-,6,1,0.2,85,1,-,6.67
Paco Alcácer,Valencia,25,"AM(R),FW",17(6),1542,6,2,6,-,1.9,69,1.5,1,6.67
Francisco Portillo,Malaga,29,M(CLR),19(5),1611,3,1,-,1,0.7,84.1,0.3,1,6.67
Imanol Agirretxe,Real Sociedad,32,FW,21(10),1960,8,1,1,-,2,65.5,1.8,2,6.67
Álex López,Celta Vigo,31,M(C),24(7),2015,5,2,6,-,1.6,84.3,0.4,1,6.66
José Gayá,Valencia,24,D(L),1,90,-,-,-,-,-,56.6,1,-,6.66
Raúl Rodríguez,Espanyol,31,"D(CR),DMC",12(5),1134,-,-,-,-,0.3,74.9,2.2,-,6.66
Aleksandar Pantic,Villarreal,27,D(C),6(1),506,-,-,-,-,0.1,83.2,1.6,-,6.66
Júlio César,Getafe,32,GK,5,450,-,-,-,-,-,36.4,0.6,-,6.66
Álvaro Morata,Real Madrid,26,"AM(L),FW",3(20),559,8,-,2,-,1.7,69.2,0.9,-,6.66
Carlos Sánchez,Elche,33,"D(C),M(C)",24(6),2127,-,1,8,1,0.8,79.6,2.2,1,6.65
Jesé,Real Madrid,26,"AM(LR),FW",4(14),592,5,4,-,-,1.2,83.8,0.1,-,6.65
Carlos Vigaray,Getafe,24,D(CLR),1,90,-,-,-,-,1,79.2,-,-,6.65
Eliseu,Malaga,35,"D(L),M(L)",18(9),1639,2,2,9,-,1.4,77,0.6,-,6.65
Garry Rodrigues,Elche,28,AM(LR),5(4),534,1,2,-,-,2.1,74.5,0.4,-,6.65
Mané,Almeria,37,D(L),8(1),727,-,-,2,-,0.7,70.3,1.1,-,6.64
Juan Rodríguez,Getafe,37,M(C),13(2),1046,-,1,2,-,0.5,73.6,2.9,-,6.64
Óscar De Marcos,Athletic Bilbao,30,"D(LR),M(CR)",19(16),1958,5,2,3,-,0.9,72,0.9,-,6.64
Charlie Ianson,Elche,25,Defender,2,180,-,-,-,-,-,66.7,1.5,-,6.64
David Generelo,Elche,36,Midfielder,1,66,-,-,-,-,-,81,-,-,6.64
Juan Valera,Getafe,34,D(R),21(1),1780,-,-,4,1,0.4,62.4,3,-,6.64
David Costas,Celta Vigo,24,D(C),13(4),1205,-,-,1,-,0.2,85.5,0.5,-,6.64
Bueno,Rayo Vallecano,31,"AM(CL),FW",31(6),2516,11,4,3,-,1.8,76.6,0.3,1,6.63
Christian Fernández,Almeria,33,D(L),4,324,-,-,1,1,-,77.7,2.5,-,6.63
Pedro Ríos,Levante,37,M(R),8(5),729,1,1,3,-,0.8,67.5,1.2,-,6.63
Marcelo Silva,Almeria,30,D(C),1(1),115,-,-,-,-,-,74.2,4,-,6.63
Vicente Guaita,Valencia,32,GK,11(2),1136,-,-,1,-,-,52.1,0.6,-,6.63
Marko Marin,Sevilla,30,M(CLR),10(7),930,-,3,3,-,1,83.9,0.1,-,6.63
Johan Mojica,Rayo Vallecano,26,"D(L),M(L)",7(5),736,-,-,2,-,0.3,83.2,0.3,-,6.63
Nahuel Leiva,Villarreal,22,AM(LR),2(2),176,-,1,-,-,0.3,82,-,-,6.63
Corona,Almeria,38,M(C),12(11),1118,1,2,4,-,0.7,82.5,0.2,2,6.63
Diego Castro,Getafe,36,M(CLR),27(5),2286,1,6,3,-,1,75.7,0.7,1,6.63
Ciprian Marica,Getafe,33,FW,20(7),1798,6,1,5,1,1.6,66.7,2.5,2,6.63
Andreas Ivanschitz,Levante,35,AM(CL),20(9),1714,3,5,8,-,1.3,67.5,0.4,-,6.62
Rubén García,Levante,25,AM(CLR),27(5),2363,2,-,7,-,0.8,72.2,0.6,-,6.62
Nosa,Real Betis,28,M(C),6(6),654,1,-,2,-,1.3,86,1.3,-,6.62
Pedro Mosquera,Getafe,31,M(C),17(7),1541,-,-,6,-,0.3,79.2,1.1,-,6.62
Aurtenetxe,Celta Vigo,27,D(CL),17(2),1553,-,2,6,1,0.3,71.2,1.4,-,6.62
Adama Traoré,Barcelona,23,"AM(R),FW",0(1),7,-,-,-,-,1,75,-,-,6.62
Diego Mariño,Real Valladolid,29,GK,28,2522,-,-,2,-,-,63.2,0.4,1,6.61
Damien Perquis,Real Betis,35,D(C),13,930,-,-,2,1,0.2,80.8,1.9,-,6.61
Borja López,Rayo Vallecano,25,Defender,3,195,-,-,-,-,0.3,83.3,0.3,-,6.61
Alexis Ruano,Getafe,33,D(CLR),27(2),2444,-,-,14,1,0.4,75,2,-,6.61
Ramón Azeez,Almeria,26,M(C),21(9),2041,2,1,5,-,1,80.6,1.3,1,6.60
Kiko Casilla,Espanyol,32,GK,37,3323,-,-,-,1,-,48.6,0.5,1,6.60
Razvan Rat,Rayo Vallecano,38,D(L),9(1),837,-,1,1,1,0.3,71.2,1.6,-,6.59
Víctor Pérez,Real Valladolid,31,M(C),13(6),1138,1,-,3,-,0.7,78,0.9,-,6.59
Rubén Martínez,Rayo Vallecano,35,GK,34,2997,-,-,2,1,-,63.5,0.7,2,6.59
Chechu Dorado,Villarreal,36,D(C),17(1),1492,-,1,2,-,-,83.8,0.6,-,6.59
Gilberto García,Real Valladolid,32,Defender,4(4),370,1,1,-,-,0.3,59.5,0.5,1,6.58
Jonathan,Almeria,30,"AM(LR),FW",11(7),1138,1,2,1,-,0.7,67.2,3.4,1,6.58
Míchel,Getafe,33,M(C),11(4),890,-,-,4,1,0.2,78.8,1.8,1,6.58
Eduardo Vargas,Valencia,29,"AM(CLR),FW",13(3),1103,3,1,3,-,1.8,76.3,1.8,-,6.58
Zakarya Bergdich,Real Valladolid,30,"D(L),M(L)",19(3),1527,-,2,6,1,0.7,74.4,0.8,-,6.58
Gorka Elustondo,Real Sociedad,32,"D(C),M(C)",11(9),1069,-,-,2,-,0.6,83.4,0.9,-,6.58
Lass,Rayo Vallecano,27,M(LR),19(9),1779,-,-,4,1,1,69.8,0.4,-,6.57
Iago Herrerín,Athletic Bilbao,31,GK,5(1),495,-,-,1,-,-,61.5,0.7,-,6.57
Samu García,Malaga,28,"AM(R),FW",20(7),1592,4,2,4,-,0.9,69.9,1.2,1,6.57
Nacho,Rayo Vallecano,30,D(LR),19(4),1682,-,1,6,1,0.3,76.2,1,1,6.57
Sergio Asenjo,Villarreal,30,GK,35,3105,-,-,-,-,-,46.4,0.3,1,6.57
Dani Estrada,Real Sociedad,32,D(R),3,226,-,-,-,-,-,84.3,1.3,-,6.57
Antonio Adán,Real Betis,32,GK,17,1524,-,-,1,-,-,46.8,0.8,-,6.56
Beñat Etxebarria,Athletic Bilbao,32,M(C),12(10),1013,1,3,4,-,0.7,82.7,0.4,-,6.56
Jairo Samperio,Sevilla,25,M(LR),16(7),1354,4,2,2,1,1.2,63.7,0.5,2,6.56
Manucho,Real Valladolid,36,FW,8(18),899,3,2,4,-,0.8,62,3.2,-,6.55
Juan Carlos Sánchez,Villarreal,31,GK,3,270,-,-,-,-,-,60,0.7,-,6.55
Pablo Sarabia,Getafe,27,"D(L),M(CLR)",21(12),1917,1,5,6,-,1.5,70.4,0.6,-,6.55
Valdet Rama,Real Valladolid,31,AM(L),9(17),1025,1,1,3,-,0.6,75.2,0.4,1,6.55
Rodri,Almeria,29,"AM(C),FW",21(6),1895,8,2,8,-,1.5,76.3,1.6,-,6.55
Recio,Granada,28,M(C),27(3),2310,2,-,4,1,1.2,86.6,0.7,-,6.55
Paulao,Real Betis,36,D(C),20,1654,-,-,2,1,0.6,86.3,2.5,-,6.54
Sebastián Cristóforo,Sevilla,25,M(C),4(8),525,-,1,3,-,0.2,88.7,0.4,-,6.54
Omar Ramos,Real Valladolid,31,AM(LR),14(11),1300,-,1,3,-,0.6,75.5,0.5,-,6.54
Bobley Anderson,Malaga,27,Midfielder,1(7),247,-,1,1,-,0.6,85.4,0.4,-,6.54
Hélder Postiga,Valencia,36,FW,9(6),853,3,-,1,-,1.6,74.5,1.7,-,6.53
Sammir,Getafe,32,"AM(C),FW",3(4),232,-,-,-,-,0.3,83.3,-,-,6.53
Simão,Espanyol,39,M(L),30(4),2287,-,6,4,-,0.5,77.2,0.5,-,6.53
Manuel Lanzarote,Espanyol,35,AM(R),5(8),494,1,2,3,-,1.2,67.5,0.3,1,6.53
Jordi Codina,Getafe,37,GK,8(1),676,-,-,1,-,-,43.6,0.4,-,6.53
Dimitri Foulquier,Granada,26,"D(LR),M(R)",9(14),1111,-,-,-,-,0.2,77.1,0.5,-,6.53
Fernando Soriano,Almeria,39,M(C),24(11),1885,4,4,7,-,0.9,69.7,1.8,-,6.53
Christian Lell,Levante,34,D(R),5,363,-,-,1,-,0.2,84.4,1.4,-,6.53
Mohammed Fatau,Granada,26,DMC,6(3),497,-,-,1,-,0.9,83.9,1,-,6.53
Mehdi Lacen,Getafe,35,M(C),13(8),1234,-,2,5,-,0.4,77.6,1,-,6.52
Míchel,Valencia,30,M(CR),6(7),532,-,2,3,-,0.8,85.5,0.9,-,6.52
Pablo Pérez,Malaga,33,M(C),6(5),520,1,2,4,1,1.2,79.3,0.8,-,6.51
Jeremy Perbet,Villarreal,34,FW,13(11),1153,8,2,3,-,1.4,63.2,0.4,-,6.51
Nikos Karámpelas,Levante,34,D(L),15(1),1312,-,1,4,1,0.3,58.7,1,-,6.51
Javier Matilla,Real Betis,30,DMC,15(8),1368,-,-,8,-,0.7,87.8,0.4,-,6.51
Alexandre Coeff,Granada,27,D(CR),8(5),770,-,-,1,-,-,81.3,1.2,-,6.51
Leonel Galeano,Rayo Vallecano,27,D(C),7,496,-,-,4,-,0.4,84.8,1.4,-,6.51
Adrián Colunga,Getafe,34,"AM(LR),FW",16(10),1419,4,1,4,-,1.8,70.1,0.6,-,6.50
Sisi,Osasuna,33,AM(LR),7(2),606,-,-,1,-,0.4,87.6,0.1,-,6.50
Leo Baptistão,Real Betis,26,"AM(CLR),FW",13(4),1030,1,1,3,-,1.5,72.8,0.7,-,6.50
Alberto Perea,Rayo Vallecano,28,AM(R),5(3),439,1,-,-,-,1,77.9,0.4,-,6.50
Philippe Senderos,Valencia,34,D(C),7(1),658,-,-,4,-,0.5,78.9,2.1,-,6.49
Oier Sanjurjo,Osasuna,33,"D(CR),M(C)",9(19),1126,2,-,3,-,0.1,72.7,1.5,-,6.49
Guillermo Sara,Real Betis,31,GK,15,1308,-,-,1,-,-,49.3,0.5,1,6.49
Diego Mainz,Granada,36,D(C),14(3),1345,-,-,2,1,0.2,83.7,2,1,6.48
Thievy,Espanyol,27,"AM(LR),FW",2(9),378,3,-,-,-,0.9,76,0.8,-,6.48
Braian Rodríguez,Real Betis,32,FW,4(8),424,2,1,2,1,1.4,52.7,2.3,-,6.48
Óscar,Real Valladolid,36,AM(CL),17(5),1628,1,4,2,-,1.3,75.5,0.7,-,6.48
Jeffrén,Real Valladolid,31,"AM(L),FW",5(5),460,-,1,-,-,1.3,74.2,0.3,-,6.48
Tomás Pina,Villarreal,31,M(C),21(13),1974,1,-,6,-,0.2,79.5,0.9,-,6.47
Ferrán Corominas,Elche,36,"M(CLR),FW",33(3),2970,5,3,7,-,1.2,74.4,0.6,1,6.47
Javier Acuña,Osasuna,31,FW,3(13),522,3,-,2,-,1.1,64.2,2.5,-,6.47
Francisco Puñal,Osasuna,43,M(C),18(8),1596,1,2,7,1,0.3,80.4,0.4,-,6.47
Mohamed Sissoko,Levante,34,M(C),4(6),426,-,-,1,-,0.2,80.9,1.4,-,6.47
Marcos Tébar,Almeria,33,DMC,16(9),1467,-,1,5,-,0.2,80.1,1.9,-,6.47
Nabil El Zhar,Levante,32,M(CLR),13(11),1330,4,3,3,-,0.9,72.6,0.7,1,6.47
Jhon Córdoba,Espanyol,26,FW,15(11),1314,3,-,7,-,0.9,71.6,2.2,-,6.47
Geoffrey Kondogbia,Sevilla,26,DMC,0(2),90,-,-,2,-,0.5,93.2,0.5,-,6.47
Casemiro,Real Madrid,27,DMC,1(11),273,-,1,-,-,0.3,86.2,0.4,-,6.46
Adrián González,Rayo Vallecano,31,M(CL),10(7),974,1,-,5,-,1.4,86.2,1,-,6.45
Nono Delgado,Real Betis,26,DMC,14(8),1299,-,1,8,1,1,77.7,0.7,-,6.45
Pizzi,Espanyol,29,M(CLR),16(10),1415,2,1,3,-,1.3,77.6,0.4,-,6.45
Manu del Moral,Elche,35,"M(CLR),FW",19(5),1447,2,1,3,-,1.3,69.7,1.9,-,6.44
Carlos Fernández,Sevilla,23,FW,2(2),207,-,-,-,-,0.8,68.8,1.5,-,6.44
Mounir El Hamdaoui,Malaga,34,FW,6(7),544,3,2,-,-,1,75.3,0.5,1,6.44
Gabriel Torje,Espanyol,29,AM(CLR),6(6),474,-,-,2,-,0.7,60.5,0.5,-,6.43
Hassan Yebda,Granada,35,M(C),8(2),604,1,-,5,-,0.8,84.8,2,-,6.42
Xavi Torres,Real Betis,32,M(C),9(1),776,-,-,5,-,0.4,83.2,1.4,-,6.42
Diego Buonanotte,Granada,31,AM(C),9(15),1042,-,1,6,-,0.6,77,-,-,6.42
Haris Seferovic,Real Sociedad,27,"AM(LR),FW",9(14),849,2,2,2,-,1.6,71.1,0.3,-,6.42
Jaime Gavilán,Getafe,34,AM(L),5(15),740,-,2,4,-,0.5,72.8,0.5,-,6.42
Adrián López,Atletico Madrid,31,"M(CLR),FW",4(17),691,1,3,-,-,0.5,68.9,0.9,-,6.41
Papa Baba Diawara,Levante,31,FW,11(9),954,3,2,-,-,1.5,65.3,1.8,-,6.41
Cristian Herrera,Elche,28,FW,12(9),1084,3,1,2,-,1,72.4,1.3,-,6.41
Raúl Baena,Rayo Vallecano,30,M(C),15(5),1229,-,-,4,1,0.5,85.7,1.2,-,6.41
Víctor Álvarez,Espanyol,26,"D(L),M(L)",5(2),310,-,-,2,1,0.3,61,0.9,-,6.40
Pedro Morales,Malaga,34,M(CL),8(7),656,1,-,1,-,1.7,85.7,0.1,-,6.40
Carlos Bellvis,Celta Vigo,34,D(L),1,20,-,-,-,-,-,80,1,-,6.40
Roberto Chen,Malaga,25,Defender,2,180,-,-,1,-,0.5,90.2,2.5,-,6.40
Jonathan Pereira,Villarreal,32,FW,15(12),1316,3,5,3,-,1.1,72.8,0.1,1,6.40
Fidel,Elche,29,AM(LR),20(14),1800,2,2,3,-,0.6,73.6,0.2,1,6.40
Aleksandr Iakovenko,Malaga,31,AM(LR),3(6),371,1,-,4,-,1.2,82.3,0.3,-,6.39
Markus Steinhöfer,Real Betis,33,D(R),2(1),160,-,-,-,-,0.7,73.1,-,-,6.39
Daniel Larsson,Real Valladolid,32,"AM(CLR),FW",21(7),1678,3,1,1,-,0.9,74.6,0.4,-,6.39
Miguel de las Cuevas,Osasuna,33,M(CL),21(3),1621,-,-,2,1,1.5,79.2,1.1,-,6.39
Jon Gaztañaga,Real Sociedad,28,Midfielder,1(2),139,-,1,1,-,0.3,87.1,1,-,6.39
Riki,Granada,38,"AM(R),FW",10(17),1147,2,-,5,-,1,71.7,1.4,-,6.38
Portu,Valencia,27,"AM(CR),FW",1,70,-,-,1,-,-,74.2,3,-,6.38
Álvaro Vadillo,Real Betis,24,AM(LR),13(8),1105,-,2,3,-,1.2,71.1,0.9,-,6.38
Adrián Embarba,Rayo Vallecano,27,"AM(LR),FW",0(11),333,-,1,-,-,0.9,79,0.2,-,6.38
Óscar Díaz,Almeria,35,FW,13(17),1200,4,-,4,-,0.9,71.9,0.8,-,6.38
Santi Mina,Celta Vigo,23,"AM(LR),FW",12(17),1229,2,-,1,-,1,72.8,1.4,-,6.37
Abraham González,Espanyol,33,M(C),13(8),991,-,1,3,-,0.5,77.4,0.7,-,6.37
Aarón Ñíguez,Elche,30,AM(L),8(14),855,1,1,6,-,0.9,78.8,0.5,-,6.37
Juanmi,Malaga,26,"AM(CLR),FW",9(13),984,4,-,4,-,0.9,87.3,0.6,-,6.36
Richmond Boakye,Elche,26,FW,12(18),1171,6,-,2,-,1.1,70.7,0.9,-,6.36
Humberto Osorio,Real Valladolid,31,FW,3(13),524,4,-,-,-,1.1,80.5,0.1,-,6.36
Jordi Xumetra,Levante,33,AM(R),19(6),1606,1,3,6,-,0.8,73.9,1,-,6.36
Dani Ceballos,Real Betis,22,M(CL),0(1),9,-,-,-,-,-,87.5,-,-,6.36
Leo Baptistão,Atletico Madrid,26,"AM(CLR),FW",1(4),114,-,1,-,-,0.6,86.4,0.6,-,6.36
Cristian Rodríguez,Atletico Madrid,33,AM(CL),2(18),326,1,1,2,-,0.4,80.9,0.5,-,6.36
Lluis Sastre,Real Valladolid,33,DMC,10(4),940,-,-,6,-,0.4,84.6,0.6,-,6.36
Raúl García,Almeria,30,D(CL),2(3),173,-,-,-,-,-,45,0.8,-,6.36
Hélder Barbosa,Almeria,32,AM(LR),7(21),941,1,-,2,-,0.6,72.7,0.6,-,6.35
Fabrice Olinga,Malaga,23,Forward,6(2),516,-,-,2,-,0.9,70.6,0.4,-,6.35
Alberto Rivera,Elche,41,M(C),6(6),612,-,-,3,-,0.2,80.4,0.4,-,6.34
Álex Fernández,Espanyol,26,AM(C),3(18),550,-,1,-,-,0.5,82.5,0.6,-,6.34
Javier Baraja,Real Valladolid,38,M(C),6(5),516,-,1,4,-,-,78.6,1.1,-,6.34
Guillermo,Athletic Bilbao,26,FW,4(5),321,1,-,-,-,1.4,65.2,1.9,-,6.34
Willian José,Real Madrid,27,FW,0(1),21,-,-,-,-,2,40,2,-,6.34
Stephan Andersen,Real Betis,37,GK,6(1),585,-,-,-,-,-,56,0.1,-,6.34
Bryan Rabello,Sevilla,25,Midfielder,2(4),206,-,-,-,-,0.8,81.5,0.2,-,6.33
Sergio da Silva Pinto,Levante,38,M(C),10(8),857,-,1,5,-,1.5,81.4,0.1,-,6.33
Michael Pereira,Granada,31,M(LR),11(6),875,-,-,1,-,0.8,70,0.6,-,6.32
Cedrick,Real Betis,27,AM(LR),12(11),1136,-,1,5,1,1,77.1,0.1,-,6.32
Piotr Trochowski,Sevilla,35,M(CL),9(9),846,-,1,2,-,0.4,81.1,0.4,-,6.32
Cristian Tello,Barcelona,27,M(LR),2(19),380,1,2,-,-,1,83.6,-,-,6.32
Óliver Torres,Villarreal,24,M(CLR),6(1),431,-,-,1,-,0.7,65.9,0.4,-,6.32
Joan Capdevila,Espanyol,41,D(L),2(3),231,-,-,-,-,1,69.2,1,-,6.32
Sebastián Fernández,Malaga,34,"M(C),FW",0(2),23,-,-,-,-,1,80,-,-,6.32
Nagore,Levante,38,Defender,1(3),184,-,-,1,-,-,64.2,0.3,-,6.31
Sergio Canales,Valencia,28,AM(CLR),7(12),818,-,1,1,-,1.2,87.3,0.2,-,6.31
Miguel Pallardó,Levante,32,M(CR),1(2),116,-,-,1,-,0.7,64,-,-,6.30
Ezequiel Rescaldani,Malaga,27,FW,1(4),143,-,-,-,-,1,61.4,1.2,-,6.30
Gaizka Toquero,Athletic Bilbao,34,"AM(R),FW",5(14),563,-,1,4,-,0.9,57.1,1.6,-,6.29
Cristian Sapunaru,Elche,35,"D(CR),DMC",8,665,1,-,4,2,0.6,77.3,1.5,-,6.29
Javi Ros,Real Sociedad,29,Midfielder,2(7),250,-,-,2,-,0.2,78.9,0.4,-,6.29
Miroslav Stevanovic,Elche,28,Midfielder,2(1),125,-,-,1,-,0.3,69.4,2.3,-,6.27
Nery Castillo,Rayo Vallecano,35,Midfielder,5(6),458,2,-,-,-,0.5,87.8,0.1,-,6.26
Víctor Camarasa,Levante,25,M(CR),0(3),92,-,-,-,-,-,56.5,0.7,-,6.26
Edu Ramos,Villarreal,27,Midfielder,2(1),135,-,-,-,-,0.3,88.9,0.3,-,6.25
Raul Rusescu,Sevilla,30,"AM(C),FW",0(1),6,-,-,-,-,3,100,-,-,6.25
Cristian Lobato,Osasuna,30,M(R),1(11),314,-,-,-,-,0.5,81.1,0.3,-,6.25
Sebastián Fernández,Rayo Vallecano,34,"M(C),FW",2(7),295,1,-,-,-,0.7,74.5,0.2,-,6.25
Diego Llorente,Real Madrid,25,"D(C),DMC",0(1),17,-,-,-,-,-,87.5,-,-,6.24
Chuli,Real Betis,28,Forward,4(7),447,-,1,2,-,1.7,68.8,0.3,-,6.23
Mario Bermejo,Celta Vigo,40,AM(C),3(10),397,-,-,2,-,0.7,73.4,0.8,-,6.23
Ángel Rodríguez,Levante,32,FW,1(8),244,2,-,-,-,0.7,78.1,-,-,6.23
Erik Morán,Athletic Bilbao,28,DMC,4(10),573,-,-,3,1,0.3,82.5,0.9,-,6.23
David Rodríguez,Celta Vigo,33,FW,1(4),123,-,1,1,-,0.8,72.2,0.8,-,6.22
Sergio Mantecón,Elche,39,Midfielder,2(10),352,-,-,2,-,0.2,82.1,0.3,-,6.22
Agustín Pastoriza,Real Betis,23,Midfielder,0(1),34,-,-,-,-,1,87.5,1,-,6.21
Bartlomiej Pawlowski,Malaga,26,Midfielder,1(7),253,1,-,1,-,0.6,78.3,0.3,-,6.21
Odion Ighalo,Granada,30,"AM(C),FW",2(14),347,2,-,2,1,0.5,78.7,0.2,-,6.20
Unai Albizua,Athletic Bilbao,30,Defender,0(4),34,-,-,-,-,-,66.7,0.3,-,6.20
Iker Casillas,Real Madrid,38,GK,2,180,-,-,-,-,-,78.1,-,-,6.20
José Antonio Caro II,Real Betis,26,Defender,1(3),161,-,-,-,-,0.3,71.1,0.3,-,6.20
Sergi Roberto,Barcelona,27,"D(R),M(CR)",1(15),275,-,-,-,-,0.3,89.2,0.4,-,6.19
Israel Puerto,Sevilla,26,Defender,0(3),38,-,-,-,-,-,96.9,-,-,6.19
Dani Benítez,Granada,32,AM(L),4(4),324,-,1,1,1,0.9,57.6,0.8,-,6.19
Denis Cheryshev,Sevilla,28,"AM(L),FW",1(3),91,-,-,1,1,0.8,72.2,0.8,-,6.18
Christian Bravo,Granada,25,Midfielder,0(2),61,-,-,-,-,0.5,62.5,1,-,6.18
Dani Romera,Almeria,23,Forward,0(1),19,-,-,-,-,-,-,1,-,6.18
Lévy Madinda,Celta Vigo,27,M(C),5(13),645,-,-,1,-,0.4,86.5,0.3,-,6.17
Álvaro Giménez,Elche,28,AM(L),0(2),24,-,-,-,-,-,83.3,0.5,-,6.16
David Goldar,Celta Vigo,24,Defender,0(1),13,-,-,-,-,-,75,-,-,6.15
Moisés Delgado,Sevilla,25,Defender,1(1),93,-,-,-,-,0.5,84.8,-,-,6.15
Christian Cueva,Rayo Vallecano,27,AM(CLR),0(1),27,-,-,-,-,-,77.8,-,-,6.14
Álvaro García,Granada,26,AM(L),1(3),101,-,-,-,-,-,66.7,-,-,6.13
Borja Ekiza,Athletic Bilbao,31,D(C),1,38,-,-,-,-,-,90.5,-,-,6.13
Richard Boateng,Granada,26,Midfielder,0(1),14,-,-,-,-,-,50,-,-,6.12
Vinícius Araújo,Valencia,26,FW,0(6),93,-,1,-,-,0.2,100,0.2,-,6.12
Marco Sangalli,Real Sociedad,27,Forward,1(1),103,-,-,-,-,-,91.2,0.5,-,6.10
Jonathan dos Santos,Barcelona,29,M(CR),0(3),17,-,-,-,-,-,92.9,-,-,6.09
Mode,Sevilla,25,Defender,0(1),16,-,-,-,-,-,100,-,-,6.09
Zubi,Real Valladolid,26,Forward,0(1),2,-,-,-,-,-,100,-,-,6.08
Josuha Guilavogui,Atletico Madrid,28,M(C),0(1),1,-,-,-,-,-,-,-,-,6.08
Rubén Suárez,Almeria,40,FW,0(1),21,-,-,-,-,-,72.7,-,-,6.08
Pablo Iñíguez,Villarreal,25,Defender,3,219,-,-,-,1,0.3,70,0.7,-,6.08
Jean Marie Dongou,Barcelona,24,Forward,0(1),6,-,-,-,-,-,100,-,-,6.07
Ibrahim Afellay,Barcelona,33,M(CLR),0(1),3,-,-,-,-,-,100,-,-,6.06
Kiu,Almeria,23,Forward,0(2),7,-,-,-,-,-,85.7,-,-,6.05
