Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Nahki Wells,Burnley,29,"AM(L),FW",0(9),46,-,-,-,-,0.3,100,-,-,6.02
Dean Whitehead,Huddersfield,37,"D(R),DMC",0(4),68,-,-,-,-,-,84,0.3,-,6.02
Sandro Ramírez,Everton,23,"AM(LR),FW",3(5),277,-,-,-,-,1.1,80.5,0.3,-,6.02
Harvey Barnes,Leicester,21,AM(CL),0(3),8,-,-,-,-,0.3,100,0.3,-,6.02
Emerson Hyndman,Bournemouth,23,M(CL),1,59,-,-,-,-,-,87.5,-,-,6.01
Axel Tuanzebe,Manchester United,21,D(CR),0(1),1,-,-,-,-,-,-,-,-,6.00
Dwight McNeil,Burnley,19,M(L),0(1),1,-,-,-,-,-,100,-,-,6.00
Georges-Kévin Nkoudou,Tottenham,24,AM(LR),0(1),1,-,-,-,-,-,-,-,-,6.00
Vincent Janssen,Tottenham,25,FW,0(1),1,-,-,-,-,-,-,-,-,6.00
Ibrahim Afellay,Stoke,33,M(CLR),1(5),163,-,-,1,-,-,87.7,-,-,5.99
Chung-Yong Lee,Crystal Palace,30,M(CLR),1(6),132,-,-,-,-,0.1,82.1,0.3,-,5.98
Lukas Nmecha,Manchester City,20,"AM(R),FW",0(2),14,-,-,-,-,-,100,-,-,5.98
Ben Hamer,Leicester,31,GK,3(1),274,-,-,-,-,-,56.3,0.5,-,5.97
Jay Fulton,Swansea,25,DMC,0(2),17,-,-,1,-,-,62.5,-,-,5.97
Jonathan Walters,Burnley,35,"M(CLR),FW",0(3),37,-,-,-,-,0.3,44.4,0.7,-,5.92
Jack Simpson,Bournemouth,22,D(C),1,72,-,-,-,-,-,80,-,-,5.90
Sam Baldock,Brighton,30,"AM(L),FW",0(2),30,-,-,-,-,-,57.1,-,-,5.89
Julien Ngoy,Stoke,21,Forward,0(1),19,-,-,-,-,-,80,-,-,5.89
Freddie Ladapo,Crystal Palace,26,Forward,0(1),16,-,-,-,-,-,71.4,-,-,5.89
Michael Obafemi,Southampton,18,Forward,0(1),8,-,-,-,-,1,100,-,-,5.82
Michael Hefele,Huddersfield,28,D(C),0(2),32,-,-,1,-,-,88.9,0.5,-,5.81
Divock Origi,Liverpool,24,"AM(LR),FW",0(1),9,-,-,-,-,-,50,-,-,5.80
Josh Tymon,Stoke,20,"D(L),M(L)",2(1),163,-,-,-,-,-,87.7,-,-,5.79
Eliaquim Mangala,Everton,28,D(C),2,135,-,-,-,-,0.5,84.1,1,-,5.76
