Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Lucas Boyé,Celta Vigo,23,"AM(L),FW",2(11),269,-,-,2,-,0.6,66.4,0.1,-,6.17
Carlos Vigaray,Deportivo Alaves,24,D(CLR),9(3),894,-,-,6,-,0.3,73.8,0.5,-,6.17
Giampaolo Pazzini,Levante,34,FW,5(4),444,1,-,1,-,1.1,66.2,0.6,-,6.17
José Lara,Sevilla,19,Midfielder,0(1),9,-,-,-,-,-,75,-,-,6.16
Jon Bautista,Real Sociedad,23,FW,1(10),174,1,-,-,-,0.6,77.1,0.6,-,6.14
Jaime Sierra,Leganes,21,Midfielder,0(2),26,-,-,-,-,-,60,-,-,6.14
Pau Torres,Villarreal,22,Defender,0(2),51,-,-,-,-,-,64.5,1.5,-,6.14
Jairo Samperio,Las Palmas,25,M(LR),6(5),559,-,-,1,-,0.8,64.7,0.5,-,6.13
Aleksandar Katai,Deportivo Alaves,28,AM(CLR),0(3),52,-,-,-,-,0.7,88.9,-,-,6.13
Héctor Hernández,Deportivo Alaves,28,D(L),0(1),16,-,-,-,-,-,100,-,-,6.13
Jony,Malaga,27,AM(LR),1(4),216,-,-,1,-,1,65.2,-,-,6.13
Bojan,Deportivo Alaves,28,"AM(CLR),FW",4(9),436,-,-,-,-,0.4,80.1,-,-,6.13
Merveille Ndockyt,Getafe,20,Midfielder,0(6),63,-,-,1,-,-,64,0.3,-,6.12
Leo Suárez,Villarreal,23,FW,0(1),28,-,-,-,-,1,81.8,-,-,6.12
Carlos Calderón,Getafe,24,Midfielder,0(1),3,-,-,-,-,-,100,-,-,6.11
Pedro López,Real Betis,24,Goalkeeper,4(1),411,-,-,-,-,-,76.1,-,-,6.11
Jefferson Montero,Getafe,29,M(L),0(4),57,-,-,-,-,-,100,0.5,-,6.11
Fabio González,Las Palmas,22,Midfielder,1,65,-,-,1,-,-,86.7,-,-,6.10
Salem Al Dawsari,Villarreal,27,Midfielder,0(1),33,-,-,1,-,-,88.2,-,-,6.10
Ager Aketxe,Athletic Bilbao,25,AM(C),0(3),34,-,-,1,-,0.7,88.6,-,-,6.09
Samu García,Levante,28,"AM(R),FW",2(9),185,-,-,1,-,0.2,62.9,0.2,-,6.09
John Guidetti,Celta Vigo,27,FW,0(8),107,-,-,-,-,0.6,73.7,0.1,-,6.09
Samu García,Malaga,28,"AM(R),FW",2(5),174,-,1,1,1,0.3,71.8,0.3,-,6.09
Carlos Martínez,Real Sociedad,33,D(R),0(1),2,-,-,-,-,-,50,1,-,6.08
Imanol Sarriegui,Eibar,24,Midfielder,0(3),38,-,-,1,-,-,80,-,-,6.08
Nano Mesa,Levante,24,Forward,2(7),274,-,-,1,-,0.7,61.4,0.3,-,6.07
Bueno,Malaga,31,"AM(CL),FW",1(10),217,-,-,-,-,0.5,81.7,0.2,-,6.07
Arona Sané,Atletico Madrid,24,Midfielder,0(1),64,-,-,-,-,1,66.7,2,-,6.07
Jon Guridi,Real Sociedad,24,Midfielder,0(4),50,-,-,-,-,-,78.3,-,-,6.06
Bruno Gama,Deportivo La Coruna,31,AM(LR),1(5),112,-,-,1,-,0.2,81.1,-,-,6.06
Alejandro Arribas,Deportivo La Coruna,30,D(C),3,270,-,-,-,-,0.7,83.9,0.7,-,6.06
Kevin Soni,Girona,21,Midfielder,0(2),17,-,-,-,-,-,60,0.5,-,6.06
Marlos Moreno,Girona,22,AM(L),0(2),28,-,-,-,-,-,100,-,-,6.05
Cifu,Malaga,28,Defender,1(1),107,-,-,-,-,-,78.2,0.5,-,6.05
Mehdi Lacen,Getafe,35,M(C),0(4),59,-,-,1,-,0.5,87.5,-,-,6.05
Eloi Amagat,Girona,34,M(C),0(2),14,-,-,-,-,1,100,-,-,6.05
Andoni López,Athletic Bilbao,23,Defender,1,90,-,-,-,-,1,78.8,2,-,6.04
Toni Moya,Atletico Madrid,21,Midfielder,0(1),2,-,-,-,-,-,100,-,-,6.04
Darío Poveda,Villarreal,22,Forward,0(1),1,-,-,-,-,-,50,-,-,6.04
Hernán Pérez,Espanyol,30,M(LR),1(3),140,-,-,1,-,-,66.7,1,-,6.04
Ramiro Guerra,Villarreal,22,Midfielder,0(4),67,-,-,1,-,-,80.6,-,-,6.03
Mario González,Villarreal,23,Midfielder,0(2),16,-,-,-,-,0.5,57.1,1,-,6.03
Esteban Rolón,Malaga,24,DMC,6(2),422,-,-,1,-,0.4,77.2,0.4,-,6.02
Daniel Molina,Celta Vigo,23,Midfielder,0(1),4,-,-,-,-,-,66.7,-,-,6.01
Erik Morán,Leganes,28,DMC,2(4),225,-,-,2,-,-,75,0.2,-,6.00
Francesc Regis,Eibar,22,Forward,0(1),1,-,-,-,-,-,-,-,-,6.00
Fahad Al Muwallad,Levante,24,Forward,0(2),26,-,-,-,-,-,66.7,-,-,5.99
Edu Expósito,Deportivo La Coruna,22,Midfielder,0(3),94,-,-,1,-,-,86.5,-,-,5.97
Borja Herrera,Las Palmas,26,Defender,3,242,-,-,-,-,0.3,88.4,0.7,-,5.97
Julio Gracia,Real Betis,21,Midfielder,0(2),22,-,-,-,-,0.5,81,-,-,5.96
Rúben Semedo,Villarreal,25,D(C),3(1),231,-,-,-,-,0.3,87.5,1.8,-,5.94
Aitor Ruibal,Real Betis,23,Forward,0(2),7,-,-,-,-,-,100,-,-,5.94
Hugo Duro,Getafe,19,Forward,0(2),18,-,-,-,-,0.5,100,-,-,5.92
Zdravko Kuzmanovic,Malaga,31,M(C),6(2),482,-,1,-,2,0.4,90.1,0.8,-,5.92
Andrew Hjulsager,Celta Vigo,24,Midfielder,0(2),12,-,-,-,-,0.5,66.7,-,-,5.92
Chuca,Villarreal,22,Midfielder,1(3),86,-,-,1,-,0.8,77.8,-,-,5.89
Nereo Champagne,Leganes,34,GK,2,180,-,-,-,-,-,52.8,-,-,5.76
Przemyslaw Tyton,Deportivo La Coruna,32,GK,1(1),97,-,-,-,-,-,57.7,-,-,5.59
Toño Ramírez,Real Sociedad,32,GK,3(1),316,-,-,-,-,-,66.7,0.3,-,5.48
Aldo One,Deportivo La Coruna,24,Defender,1,90,-,-,-,-,-,81.8,1,-,5.20
Maksym Koval,Deportivo La Coruna,26,GK,2,122,-,-,-,1,-,64.1,-,-,5.04
