Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Real Sociedad,Rubén Pardo,0,1,3,0,0,6.55
Real Sociedad,Andoni Gorosabel,0,0,0,0,0,6.55
Getafe,Sergio Mora,0,4,0,0,0,6.55
Deportivo La Coruna,Florin Andone,14,49,17,16,7,6.55
Getafe,Álvaro Jiménez,14,7,13,1,1,6.55
Malaga,Alberto Bueno,0,4,2,1,0,6.55
Athletic Bilbao,Íñigo Córdoba,8,12,47,3,1,6.54
Deportivo La Coruna,Zakaria Bakkali,0,19,17,0,0,6.54
Real Sociedad,Imanol Agirretxe,0,5,3,2,0,6.54
Getafe,Merveil Ndockyt,0,0,2,0,0,6.53
Levante,Shaquell Kwame Moore,0,3,2,1,0,6.53
Las Palmas,Hernán Toledo,0,1,26,0,0,6.53
Deportivo La Coruna,Rubén Martínez,0,0,0,0,0,6.53
Malaga,Brown Ideye,11,9,5,2,1,6.53
Celta Vigo,Lucas Boyé,0,4,9,1,0,6.53
Getafe,Francisco Molinero,0,1,3,0,0,6.52
Leganes,Nordin Amrabat,7,29,39,7,2,6.51
Las Palmas,Vicente Gómez,0,8,7,0,0,6.51
Athletic Bilbao,Ager Aketxe,0,1,0,0,0,6.50
Levante,Koke,0,0,0,0,0,6.50
Sevilla,Jose Lara,0,0,1,0,0,6.50
Girona,Eloi Amagat,0,1,0,0,0,6.50
Las Palmas,Fabio Gonzalez,0,0,1,0,0,6.50
Getafe,Barri,0,1,3,0,0,6.50
Getafe,Miguel Rubio,0,0,0,0,0,6.50
Eibar,Imanol Sarriegui,0,0,0,0,0,6.50
Eibar,Fabián Orellana,16,19,33,2,3,6.50
Levante,Giampaolo Pazzini,20,5,3,2,1,6.49
Leganes,Tito,0,1,1,0,0,6.49
Real Betis,Pedro López,0,0,0,0,0,6.48
Malaga,Juanpi Añor,0,12,9,1,0,6.48
Real Sociedad,Jon Guridi,0,0,0,0,0,6.48
Malaga,Álex Mula,0,12,15,3,0,6.47
Getafe,Amath Ndiaye,10,30,43,5,3,6.47
Barcelona,André Gomes,0,2,9,1,0,6.47
Deportivo Alaves,Adrián Diéguez,0,2,9,0,0,6.47
Getafe,Jefferson Montero,0,0,1,0,0,6.47
Las Palmas,Imoh Ezekiel,0,5,7,4,0,6.47
Deportivo Alaves,Carlos Vigaray,0,4,3,0,0,6.46
Deportivo Alaves,Hernán Pérez,0,6,12,0,0,6.45
Deportivo La Coruna,Edu Expósito,0,0,1,0,0,6.43
Las Palmas,Jairo Samperio,0,6,10,0,0,6.42
Malaga,Zdravko Kuzmanović,0,1,2,0,0,6.41
Malaga,Jony,0,5,5,0,0,6.40
Deportivo La Coruna,Bruno Gama,0,1,2,0,0,6.40
Villarreal,Pau Torres,0,0,0,0,0,6.40
Leganes,Jon Ander Serantes,0,0,0,0,0,6.40
Girona,Kévin Soni,0,0,1,0,0,6.40
Real Betis,Aitor Ruibal,0,0,0,0,0,6.40
Leganes,Jaime Sierra,0,0,0,0,0,6.40
Deportivo Alaves,Aleksandar Katai,0,2,4,0,0,6.40
Leganes,Erik Morán,0,0,0,0,0,6.40
Malaga,Samu García,0,2,2,1,0,6.37
Levante,Fahad Al-Muwallad,0,0,0,0,0,6.35
Villarreal,Ruben Semedo,0,1,1,0,0,6.33
Villarreal,Ramiro Guerra,0,0,0,0,0,6.33
Celta Vigo,Andrew Hjulsager,0,0,0,0,0,6.30
Malaga,Andrés Prieto,0,0,1,0,0,6.30
Real Betis,Julio Gracia,0,1,0,0,0,6.30
Real Madrid,Luca Zidane,0,0,0,0,0,6.30
Villarreal,Salem Al-Dawsari,0,0,0,0,0,6.30
Getafe,Hugo Duro,0,1,0,1,0,6.30
Deportivo La Coruna,Gerard Valentín,0,1,2,0,0,6.30
Athletic Bilbao,Andoni López,0,1,1,0,0,6.30
Leganes,Álex Mozo,0,0,1,0,0,6.30
Deportivo La Coruna,Alejandro Arribas,0,1,1,0,0,6.23
Real Sociedad,Toño Ramírez,0,0,0,0,0,6.18
Villarreal,Adrián Marín,0,0,2,0,0,6.17
Las Palmas,Borja Herrera,0,1,2,0,0,6.13
Deportivo La Coruna,Przemysław Tytoń,0,0,0,0,0,6.05
Leganes,Nereo Champagne,0,0,0,0,0,6.05
Atletico Madrid,Arona Sane,0,1,0,0,0,6.00
Malaga,Miguel Cifuentes,0,0,1,0,0,5.95
Deportivo La Coruna,Aldo One Esteve,0,0,0,0,0,5.70
Deportivo La Coruna,Maksym Koval,0,0,0,0,0,5.55
Atletico Madrid,Antonio Moya Vega,0,0,0,0,0,0.00
Real Sociedad,Carlos Martínez,0,0,0,0,0,0.00
Villarreal,Dário Poveda,0,0,0,0,0,0.00
Celta Vigo,Dani Molina,0,0,0,0,0,0.00
Eibar,Francesc Regis,0,0,0,0,0,0.00
