Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Sevilla,Antonio Cotan,0,0,0,2,1,6.50
Rayo Vallecano,Chengdong Zhang,1,0,0,1,0,6.50
Sporting Gijon,Mendi,0,0,0,0,0,6.50
Celta Vigo,Diego Alende,1,0,3,2,0,6.50
Eibar,Ander Gayoso Reina,0,0,0,0,0,6.50
Levante,Nabil Ghilas,1,0,8,6,5,6.50
Deportivo La Coruna,Jonás Gutiérrez,2,0,10,19,18,6.49
Malaga,Nordin Amrabat,0,0,2,4,9,6.49
Eibar,Jota,0,0,0,6,12,6.49
Athletic Bilbao,Javier Eraso,1,0,5,5,5,6.49
Granada,Thievy Bifouma,1,0,0,0,3,6.49
Villarreal,Matías Nahuel,2,0,12,16,16,6.48
Sporting Gijon,Dani Ndi,0,0,1,8,9,6.48
Granada,Diego Mainz,1,0,18,16,2,6.48
Sevilla,Federico Fazio,2,0,13,5,4,6.48
Real Betis,Fabián Ruiz,0,0,5,2,9,6.47
Malaga,Javier Ontiveros,0,0,0,0,1,6.47
Espanyol,Róber,1,0,13,14,12,6.46
Sevilla,Gaël Kakuta,1,0,0,0,2,6.45
Sporting Gijon,Roberto Canella,2,0,15,26,23,6.44
Getafe,Angel Lafita,1,0,10,11,11,6.44
Eibar,Izet Hajrović,0,0,1,1,2,6.43
Sporting Gijon,Hugo Fraile Martin,0,0,2,0,1,6.43
Espanyol,Víctor Álvarez,1,1,47,29,52,6.43
Athletic Bilbao,Ibai Gómez,0,0,2,1,1,6.42
Real Betis,Francisco Molinero,2,0,42,36,26,6.42
Granada,Édgar Méndez,0,0,14,12,23,6.41
Rayo Vallecano,Patrick Ebert,0,0,7,5,4,6.41
Rayo Vallecano,Aras Özbiliz,0,0,0,0,2,6.40
Barcelona,Douglas,0,0,1,1,0,6.40
Deportivo La Coruna,Róber Pier,0,0,0,0,1,6.40
Villarreal,Mariano Barbosa,0,0,2,1,0,6.40
Deportivo La Coruna,Stipe Pletikosa,0,0,1,0,0,6.40
Valencia,Wilfried Zahibo,0,0,3,4,3,6.40
Celta Vigo,David Goldar,2,0,7,3,2,6.40
Granada,Doria,1,1,29,18,8,6.39
Rayo Vallecano,Lass Bangoura,0,0,2,10,18,6.37
Getafe,Álvaro Pereira,3,0,15,14,16,6.37
Rayo Vallecano,Jonathan Montiel,0,0,2,0,3,6.33
Granada,Robert Ibáñez,0,0,2,7,16,6.32
Celta Vigo,Josep Señé,0,0,3,3,4,6.31
Deportivo La Coruna,Manu,0,1,10,0,0,6.31
Sporting Gijon,Igor Lichnovsky,1,0,9,4,5,6.30
Rayo Vallecano,Luis Farina,0,0,0,2,2,6.30
Getafe,Javier Noblejas,1,0,1,0,4,6.30
Levante,Jordi Xumetra,2,0,4,2,2,6.28
Celta Vigo,Dejan Dražić,0,0,1,0,0,6.28
Villarreal,Alfonso Pedraza,1,0,0,2,1,6.25
Real Sociedad,Oier Olazábal,0,0,0,0,0,6.23
Levante,Lucas Orbán,1,0,26,19,34,6.23
Real Sociedad,Igor Zubeldia,0,0,0,0,0,6.20
Sevilla,Matos,0,0,1,0,2,6.20
Eibar,Borja Ekiza,0,0,4,6,1,6.20
Espanyol,Michael Ciani,0,1,10,6,4,6.10
Sevilla,Curro,0,0,1,3,4,6.10
Levante,Nikos Karabelas,0,0,5,2,2,6.10
Espanyol,Giedrius Arlauskis,0,0,6,0,2,6.07
Granada,Salvador Ruiz,0,0,1,1,1,5.90
Athletic Bilbao,Iago Herrerín,0,0,2,0,1,5.80
Celta Vigo,Lévy Madinda,0,0,0,0,0,0.00
Valencia,Francisco Villalba,0,0,0,0,0,0.00
Valencia,Tropi,0,0,0,0,0,0.00
Celta Vigo,Nestor Díaz,0,0,1,0,0,0.00
Eibar,Íñigo Barrenetxea,0,0,0,0,1,0.00
Eibar,Imanol Corral Matellan,0,0,0,0,0,0.00
