Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Leicester City,Andrej Kramarić,0,0,0,0,1,6.50
Tottenham,Joshua Onomah,0,0,0,1,4,6.50
West Bromwich Albion,Tyler Roberts,0,0,0,0,0,6.50
Aston Villa,José Ángel Crespo,0,0,0,1,0,6.50
Bournemouth,Tyrone Mings,0,0,0,2,0,6.50
Sunderland,Wes Brown,2,0,65,6,4,6.50
Swansea City,Matt Grimes,0,0,0,0,1,6.50
Manchester United,Will Keane,0,0,0,0,0,6.50
Norwich City,Gary Hooper,0,0,0,0,0,6.50
Crystal Palace,Jonathan Williams,0,0,0,0,0,6.50
Bournemouth,Tokelo Rantie,0,0,0,0,3,6.50
Southampton,Harrison Reed,0,0,0,0,1,6.50
Everton,Callumm Connolly,0,0,3,0,0,6.50
Newcastle United,Jamie Sterry,0,0,0,0,0,6.50
Everton,Steven Pienaar,0,0,3,4,0,6.50
Bournemouth,Shaun MacDonald,0,0,0,1,0,6.50
Stoke City,Dionatan Teixeira,2,0,3,0,1,6.50
Sunderland,Rees Greenwood,0,0,0,2,1,6.50
Aston Villa,Aly Cissokho,3,0,75,40,26,6.49
Sunderland,Danny Graham,3,0,6,5,1,6.49
Manchester United,Memphis Depay,1,1,8,10,13,6.49
Norwich City,Martin Olsson,5,1,66,25,26,6.49
Newcastle United,Gabriel Obertan,0,0,4,4,6,6.48
Aston Villa,Jordan Lyden,0,0,6,4,2,6.48
Swansea City,Jefferson Montero,0,0,2,9,21,6.47
Manchester United,Andreas Pereira,0,0,0,1,1,6.47
West Ham United,Darren Randolph,0,1,2,0,0,6.47
Aston Villa,Adama Traoré,0,0,0,0,1,6.46
Liverpool,Jon Flanagan,2,1,17,9,11,6.46
Norwich City,Matt Jarvis,2,0,4,6,13,6.46
Newcastle United,Florian Thauvin,0,0,2,7,8,6.45
Chelsea,Matthew Miazga,0,1,9,2,3,6.45
Newcastle United,Yoan Gouffran,2,0,3,6,6,6.44
Norwich City,Vadis Odjidja-Ofoe,0,0,5,3,9,6.44
West Bromwich Albion,Jonathan Leko,0,0,3,4,9,6.44
Aston Villa,Scott Sinclair,0,0,4,9,14,6.44
West Ham United,Carl Jenkinson,5,1,54,20,24,6.42
Crystal Palace,Fraizer Campbell,0,0,2,4,3,6.42
Manchester City,Manu García,0,0,0,1,0,6.40
Norwich City,Kyle Lafferty,0,0,1,0,0,6.40
Manchester United,Nick Powell,0,0,0,0,0,6.40
Swansea City,Marvin Emnes,0,0,0,1,1,6.40
Leicester City,Joe Dodoo,0,0,0,0,0,6.40
Aston Villa,Charles N'Zogbia,0,0,0,0,1,6.40
Watford,Nordin Amrabat,0,0,1,4,5,6.40
Everton,Leon Osman,0,0,1,1,3,6.39
Norwich City,Ivo Pinto,2,0,28,21,17,6.38
Stoke City,Marc Wilson,0,1,15,2,7,6.38
Watford,Víctor Ibarbo,0,0,2,0,2,6.35
Chelsea,Tammy Abraham,0,0,0,0,0,6.35
Newcastle United,Ivan Toney,0,0,0,0,0,6.35
Aston Villa,Kieran Richardson,3,0,20,12,18,6.35
Leicester City,Nathan Dyer,0,0,0,1,4,6.31
Liverpool,Connor Randall,1,0,0,3,3,6.30
Bournemouth,Ryan Allsop,0,0,0,0,0,6.30
Manchester United,Paddy McNair,0,0,13,5,9,6.29
Stoke City,Jakob Haugaard,0,0,3,0,0,6.28
Norwich City,Steven Whittaker,4,0,23,7,12,6.26
Bournemouth,Adam Federici,0,1,5,0,0,6.23
Watford,Giedrius Arlauskis,0,0,1,0,0,6.20
Crystal Palace,Hiram Boateng,0,0,0,0,0,6.20
Liverpool,Ádám Bogdán,0,1,2,0,0,6.10
Liverpool,Pedro Chirivella,0,0,1,0,0,6.00
Everton,Kieran Dowell,0,0,0,0,0,5.90
Liverpool,João Teixeira,0,0,0,0,1,0.00
Watford,Obbi Oulare,0,0,0,0,0,0.00
West Bromwich Albion,Samuel Field,0,0,0,0,0,0.00
West Ham United,Josh Cullen,0,0,1,0,0,0.00
Aston Villa,Rushian Hepburn-Murphy,0,0,0,0,0,0.00
Manchester United,James Weir,0,0,0,0,0,0.00
