Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Paris Saint Germain,Gonçalo Guedes,100,0,0,1,0,6.50
Metz,Simon Falette,92,0,0,0,0,6.50
Olympique Lyonnais,Willem Geubbels,60,0,2,0,0,6.50
Paris Saint Germain,Stanley N'Soki,100,0,0,1,0,6.50
Stade Brestois 29,Habib Diallo,75,0,0,0,0,6.50
As Monaco,Gil Dias,100,0,1,0,0,6.50
Olympique Lyonnais,Pape Cheikh,100,0,0,0,0,6.50
Ogc Nice,Valentin Eysseric,83,0,0,3,0,6.50
Amiens,Nathan,100,0,0,0,0,6.50
Troyes,Gabriel,74,0,1,0,0,6.50
Olympique Lyonnais,Christopher Martins Pereira,80,0,3,0,0,6.50
Stade Rennais,Kermit Erasmus,100,0,0,0,0,6.50
Troyes,Bryan Mbeumo,56,0,0,1,0,6.50
Strasbourg,Abdallah Ndour,78,0,9,0,0,6.50
Ogc Nice,Mickaël Le Bihan,91,0,0,3,0,6.50
Caen,Yoel Armougom,67,0,2,1,0,6.50
Toulouse,Steven Fortes,81,0,4,0,0,6.50
Metz,Gauthier Hein,95,0,2,0,0,6.50
Bordeaux,Jérôme Prior,58,0,0,0,0,6.50
Strasbourg,Vincent Nogueira,86,0,0,0,0,6.50
Saint Etienne,Rayan Souici,100,0,0,0,0,6.50
Amiens,Julien Ielsch,64,0,28,5,0,6.50
Amiens,Guessouma Fofana,74,0,20,13,0,6.50
Caen,Ismaël Diomandé,85,1,14,2,0,6.49
Stade Rennais,Faitout Maouassa,78,2,6,9,0,6.49
Angers,Wilfried Kanga,79,0,2,0,0,6.49
Toulouse,Quentin Boisgard,69,0,2,7,0,6.48
As Monaco,Gabriel Boschilia,85,0,4,0,0,6.48
Dijon,Arnold Bouka Moutou,77,0,8,6,0,6.48
Troyes,Alois Confais,81,0,8,1,0,6.47
Saint Etienne,Kévin Monnet-Paquet,78,3,33,20,2,6.47
Lille Osc,Fodé Ballo-Touré,85,0,51,16,1,6.47
Stade Rennais,Abdoulaye Diallo,66,0,0,0,0,6.47
Stade Rennais,Nicolas Janvier,80,0,4,2,0,6.47
Angers,Prince Oniangué,79,0,16,7,1,6.46
Ogc Nice,Jean-Victor Makengo,90,0,4,10,0,6.46
Metz,Opa Nguette,79,0,27,38,0,6.45
Saint Etienne,Alexander Søderlund,73,1,1,3,0,6.45
Dijon,Ádám Lang,85,0,3,1,0,6.43
Amiens,Georges Gope-Fenepej,59,0,0,1,0,6.43
Dijon,Dylan Bahamboula,83,0,0,0,0,6.43
Stade Rennais,Afonso Figueiredo,70,0,6,0,0,6.42
Olympique Lyonnais,Sergi Darder,87,0,9,1,0,6.40
Olympique De Marseille,Grégory Sertic,88,0,5,1,0,6.40
Toulouse,Yann Bodiger,69,0,3,0,0,6.40
Ogc Nice,Vincent Marcel,79,0,1,0,0,6.40
Toulouse,Driss Khalid,63,0,1,0,0,6.40
Montpellier,Jérémie Porsan-Clemente,71,0,3,1,0,6.40
Paris Saint Germain,Timothy Weah,81,0,1,0,0,6.40
Troyes,Johann Obiang,74,0,15,1,0,6.40
Angers,Mathieu Michel,52,0,0,0,0,6.40
Dijon,Adrian Sahibeddine,80,0,0,2,0,6.40
Caen,Jan Repas,75,0,14,9,0,6.39
Saint Etienne,Florentin Pogba,81,0,6,2,0,6.38
Caen,Timo Stavitski,74,0,4,8,0,6.38
Bordeaux,Igor Lewczuk,83,0,9,2,0,6.34
Angers,Saliou Ciss,72,0,3,4,0,6.33
Lille Osc,Hervé Koffi,67,0,0,0,0,6.30
Saint Etienne,Vagner Dias,67,0,0,3,0,6.30
Olympique De Marseille,Doria,77,0,2,0,0,6.30
Bordeaux,Olivier Verdon,0,0,0,0,0,6.30
Troyes,Jonathan Tinhan,61,0,1,0,0,6.30
Metz,Lilian Fournier,50,0,0,2,0,6.30
Olympique De Marseille,Henri Bedimo,83,0,0,0,0,6.27
Metz,Dylan Lempereur,74,0,5,1,0,6.27
Fc Nantes,Joris Kayembe Ditu,89,0,1,1,0,6.23
Metz,Quentin Beunardeau,50,0,0,0,0,6.20
Bordeaux,Zaydou Youssouf,69,0,3,3,0,6.18
Amiens,Charly Charrier,77,0,1,0,0,6.17
Amiens,Brighton Labeau,100,0,0,0,0,6.15
Stade Rennais,Raïs M'Bolhi,32,0,0,0,0,6.10
Metz,Lemouya Goudiaby,88,0,2,1,0,6.10
Bordeaux,Thomas Carrique,88,0,1,0,0,6.10
Fc Nantes,Maxime Dupé,44,0,0,0,0,6.00
Olympique De Marseille,Tomáš Hubočan,74,0,1,0,0,4.90
Fc Nantes,Mariusz Stępiński,50,0,0,0,0,0.00
Olympique De Marseille,Yusuf Sari,0,0,0,0,0,0.00
Paris Saint Germain,Kévin Rimane,100,0,0,0,0,0.00
Strasbourg,Kevin Zohi,0,0,0,0,0,0.00
Ogc Nice,Romain Perraud,50,0,0,0,0,0.00
Guingamp,Sloan Privat,100,0,0,0,0,0.00
