Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Metz,Cafú,5,81,232,0,0,6.50
Stade Rennais,Morgan Amalfitano,7,86,213,0,0,6.50
Paris Saint Germain,Gonçalo Guedes,0,100,2,0,0,6.50
Metz,Simon Falette,0,92,60,0,0,6.50
Olympique Lyonnais,Willem Geubbels,0,60,6,0,0,6.50
Paris Saint Germain,Stanley N'Soki,0,100,16,0,0,6.50
Stade Brestois 29,Habib Diallo,0,75,3,0,0,6.50
As Monaco,Gil Dias,0,100,1,0,0,6.50
Olympique Lyonnais,Pape Cheikh,0,100,9,0,0,6.50
Ogc Nice,Valentin Eysseric,2,83,55,0,0,6.50
Amiens,Nathan,0,100,3,0,0,6.50
Troyes,Gabriel,0,74,31,0,0,6.50
Olympique Lyonnais,Christopher Martins Pereira,1,80,33,0,0,6.50
Stade Rennais,Kermit Erasmus,0,100,3,0,0,6.50
Troyes,Bryan Mbeumo,0,56,10,0,0,6.50
Strasbourg,Abdallah Ndour,4,78,69,0,0,6.50
Ogc Nice,Mickaël Le Bihan,3,91,41,0,0,6.50
Caen,Yoel Armougom,1,67,33,0,0,6.50
Toulouse,Steven Fortes,0,81,64,0,0,6.50
Metz,Gauthier Hein,1,95,37,0,0,6.50
Bordeaux,Jérôme Prior,0,58,19,0,0,6.50
Strasbourg,Vincent Nogueira,0,86,36,0,0,6.50
Saint Etienne,Rayan Souici,0,100,5,0,0,6.50
Amiens,Julien Ielsch,6,64,139,0,0,6.50
Amiens,Guessouma Fofana,3,74,176,0,0,6.50
Caen,Ismaël Diomandé,1,85,230,1,1,6.49
Stade Rennais,Faitout Maouassa,9,78,175,2,3,6.49
Angers,Wilfried Kanga,0,79,26,0,0,6.49
Toulouse,Quentin Boisgard,2,69,54,0,0,6.48
As Monaco,Gabriel Boschilia,2,85,34,0,0,6.48
Dijon,Arnold Bouka Moutou,4,77,80,0,0,6.48
Troyes,Alois Confais,2,81,212,0,0,6.47
Saint Etienne,Kévin Monnet-Paquet,23,78,505,3,1,6.47
Lille Osc,Fodé Ballo-Touré,8,85,836,0,1,6.47
Stade Rennais,Abdoulaye Diallo,0,66,43,0,0,6.47
Stade Rennais,Nicolas Janvier,0,80,37,0,0,6.47
Angers,Prince Oniangué,8,79,271,0,0,6.46
Ogc Nice,Jean-Victor Makengo,0,90,95,0,0,6.46
Metz,Opa Nguette,11,79,187,0,2,6.45
Saint Etienne,Alexander Søderlund,6,73,56,1,1,6.45
Dijon,Ádám Lang,0,85,102,0,0,6.43
Amiens,Georges Gope-Fenepej,1,59,10,0,0,6.43
Dijon,Dylan Bahamboula,0,83,10,0,0,6.43
Stade Rennais,Afonso Figueiredo,0,70,71,0,0,6.42
Olympique Lyonnais,Sergi Darder,2,87,123,0,0,6.40
Olympique De Marseille,Grégory Sertic,1,88,171,0,0,6.40
Toulouse,Yann Bodiger,2,69,75,0,0,6.40
Ogc Nice,Vincent Marcel,0,79,15,0,0,6.40
Toulouse,Driss Khalid,0,63,5,0,0,6.40
Montpellier,Jérémie Porsan-Clemente,1,71,17,0,0,6.40
Paris Saint Germain,Timothy Weah,1,81,13,0,1,6.40
Troyes,Johann Obiang,2,74,147,0,0,6.40
Angers,Mathieu Michel,0,52,81,0,0,6.40
Dijon,Adrian Sahibeddine,0,80,4,0,0,6.40
Caen,Jan Repas,10,75,161,0,1,6.39
Saint Etienne,Florentin Pogba,2,81,105,0,0,6.38
Caen,Timo Stavitski,6,74,81,0,0,6.38
Bordeaux,Igor Lewczuk,6,83,130,0,1,6.34
Angers,Saliou Ciss,1,72,42,0,1,6.33
Lille Osc,Hervé Koffi,0,67,72,0,0,6.30
Saint Etienne,Vagner Dias,1,67,18,0,0,6.30
Olympique De Marseille,Doria,0,77,20,0,0,6.30
Bordeaux,Olivier Verdon,0,0,0,0,0,6.30
Troyes,Jonathan Tinhan,1,61,11,0,0,6.30
Metz,Lilian Fournier,0,50,3,0,0,6.30
Olympique De Marseille,Henri Bedimo,0,83,19,0,0,6.27
Metz,Dylan Lempereur,1,74,29,0,0,6.27
Fc Nantes,Joris Kayembe Ditu,1,89,17,0,0,6.23
Metz,Quentin Beunardeau,0,50,9,0,0,6.20
Bordeaux,Zaydou Youssouf,1,69,33,0,0,6.18
Amiens,Charly Charrier,1,77,54,0,0,6.17
Amiens,Brighton Labeau,0,100,3,0,0,6.15
Stade Rennais,Raïs M'Bolhi,0,32,7,0,0,6.10
Metz,Lemouya Goudiaby,0,88,21,0,0,6.10
Bordeaux,Thomas Carrique,1,88,28,0,0,6.10
Fc Nantes,Maxime Dupé,0,44,8,0,0,6.00
Olympique De Marseille,Tomáš Hubočan,0,74,20,0,0,4.90
Fc Nantes,Mariusz Stępiński,0,50,1,0,0,0.00
Olympique De Marseille,Yusuf Sari,0,0,0,0,0,0.00
Paris Saint Germain,Kévin Rimane,0,100,4,0,0,0.00
Strasbourg,Kevin Zohi,0,0,0,0,0,0.00
Ogc Nice,Romain Perraud,0,50,1,0,0,0.00
Guingamp,Sloan Privat,0,100,1,0,0,0.00
