Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Freiburg,Ryan Kent,1,72,42,0,0,6.50
1 Fsv Mainz 05,Kenan Kodro,4,78,53,0,0,6.50
Bayern Munchen,Meritan Shabani,0,69,11,0,0,6.50
Rb Leipzig,Yvon Mvogo,0,81,29,0,0,6.50
1 Fsv Mainz 05,Karim Onisiwo,3,67,47,0,1,6.50
1 Fc Koln,Nikolas Nartey,0,100,5,0,0,6.50
Bayer 04 Leverkusen,Stefan Kießling,2,56,15,0,0,6.50
Werder Bremen,Ulisses Garcia,0,77,17,0,0,6.50
Eintracht Frankfurt,Slobodan Medojević,0,71,10,0,0,6.50
Werder Bremen,Ole Käuper,0,69,22,0,0,6.50
Freiburg,Caleb Stanko,0,79,103,0,0,6.50
Wolfsburg,Sebastian Jung,0,52,13,0,0,6.50
1 Fc Koln,Filip Kusić,0,0,0,0,0,6.50
Freiburg,Florian Kath,6,68,132,0,0,6.49
Hamburger Sv,Bakery Jatta,3,65,63,1,0,6.49
Werder Bremen,Jérôme Gondorf,7,71,168,1,1,6.48
Fc Schalke 04,Fabian Reese,0,86,18,0,0,6.48
Eintracht Frankfurt,Branimir Hrgota,2,71,32,0,0,6.46
Hertha Bsc,Palkó Dárdai,0,88,7,0,0,6.45
1 Fc Koln,Birk Risa,1,61,11,0,0,6.45
Wolfsburg,Renato Steffen,4,80,168,0,0,6.44
Hannover 96,Noah Joel Sarenren Bazee,0,47,9,0,0,6.43
Hannover 96,Manuel Schmiedebach,3,69,47,0,0,6.42
Bayer 04 Leverkusen,Ramazan Özcan,0,73,24,0,0,6.40
Hamburger Sv,Törles Knöll,0,33,1,0,0,6.40
1 Fsv Mainz 05,Jairo Samperio,0,67,4,0,0,6.40
1 Fc Koln,Anas Ouahim,0,86,6,0,0,6.40
Borussia Mgladbach,Mandela Egbo,0,100,1,0,0,6.40
Hannover 96,Michael Esser,0,72,73,0,0,6.40
Hannover 96,Sebastian Maier,3,69,82,0,0,6.40
Augsburg,Shawn Parker,1,56,5,0,0,6.35
Vfb Stuttgart,Ebenezer Ofori,0,75,6,0,0,6.30
Wolfsburg,Elvis Rexhbecaj,0,72,36,0,0,6.28
Hertha Bsc,Julian Schieber,0,46,6,0,0,6.27
Freiburg,Mohamed Dräger,0,42,5,0,0,6.20
Hamburger Sv,Josha Vagnoman,0,100,1,0,0,6.20
Vfb Stuttgart,Jacob Bruun Larsen,0,68,23,0,0,6.18
Vfb Stuttgart,Dženis Burnić,5,92,239,0,0,6.10
Freiburg,Onur Bulut,1,50,2,0,0,6.10
Wolfsburg,Kaylen Hinds,0,69,9,0,0,6.10
Bayer 04 Leverkusen,Aleksandar Dragović,0,87,27,0,0,6.00
Eintracht Frankfurt,Marijan Ćavar,0,86,6,0,0,5.80
Augsburg,Christoph Janker,0,50,6,0,0,5.80
Borussia Dortmund,Roman Weidenfeller,0,46,19,0,0,5.50
Borussia Dortmund,Sergio Gómez,1,100,6,0,0,0.00
Fc Schalke 04,Coke,0,100,2,0,0,0.00
Vfb Stuttgart,Anto Grgic,0,100,10,0,0,0.00
Borussia Mgladbach,Marcel Benger,0,100,1,0,0,0.00
