Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Fulham,Lazar Marković,1,97,28,0,0,6.40
Watford,Sebastian Prödl,0,100,3,0,0,6.40
Huddersfield Town,Danny Williams,1,79,19,0,0,6.40
Southampton,Josh Sims,1,73,32,1,1,6.40
Southampton,Sam Gallagher,0,17,1,0,0,6.40
Southampton,Callum Slattery,0,71,22,0,0,6.40
Huddersfield Town,Matty Daly,0,58,7,0,0,6.40
Brighton Hove Albion,Gaëtan Bong,9,74,447,0,0,6.36
Arsenal,Joseph Willock,0,80,12,0,0,6.35
Cardiff City,Jazz Richards,0,69,18,0,0,6.35
Cardiff City,Loïc Damour,0,73,8,0,0,6.35
Crystal Palace,Bakary Sako,0,80,8,0,0,6.33
Arsenal,Denis Suárez,0,91,31,0,0,6.30
Southampton,Fraser Forster,0,32,6,0,0,6.30
Bournemouth,Asmir Begović,0,61,322,0,0,6.30
Watford,Miguel Britos,0,80,47,0,0,6.27
Chelsea,Victor Moses,1,77,10,0,0,6.20
Huddersfield Town,Rajiv Van La Parra,4,86,90,0,0,6.20
Watford,Ben Wilmot,0,67,6,0,0,6.20
Huddersfield Town,Demeaco Duhaney,0,79,15,0,0,6.20
Southampton,Kayne Ramsay,0,71,10,0,0,6.20
West Ham United,Ben Johnson,0,79,11,0,0,6.20
Huddersfield Town,Tommy Smith,7,75,365,0,0,6.14
Huddersfield Town,Ben Hamer,0,45,85,0,0,6.03
Huddersfield Town,Aaron Rowe,0,65,13,0,0,5.85
Crystal Palace,Julián Speroni,0,38,12,0,0,5.60
Crystal Palace,Pape Souaré,0,100,3,0,0,0.00
Liverpool,Rafael Camacho,0,0,0,0,0,0.00
Manchester United,James Garner,0,0,0,0,0,0.00
Wolverhampton,Will Norris,0,0,0,0,0,0.00
Wolverhampton,Max Kilman,0,0,0,0,0,0.00
Southampton,Tyreke Johnson,0,0,0,0,0,0.00
Crystal Palace,Luke Dreher,0,100,3,0,0,0.00
