Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
1899 Hoffenheim,Jiloan Hamad,3,70,88,0,0,6.46
Eintracht Frankfurt,Kaan Ayhan,0,83,29,0,0,6.45
Hannover 96,Fynn Arkenberg,1,63,22,0,0,6.45
Wolfsburg,Kevin De Bruyne,1,74,71,0,0,6.45
Eintracht Frankfurt,Timothy Chandler,1,67,147,0,0,6.45
Werder Bremen,Ulisses Garcia,6,70,147,1,1,6.43
Vfb Stuttgart,Jan Kliment,3,77,37,0,1,6.43
Bayern Munchen,Sven Ulreich,0,63,10,0,0,6.40
Borussia Mgladbach,Nico Schulz,0,71,10,0,0,6.40
Fc Schalke 04,Matija Nastasić,0,100,4,0,0,6.40
Vfb Stuttgart,Matthias Zimmermann,1,73,41,0,1,6.40
Werder Bremen,Marcel Hilßner,0,71,5,0,0,6.40
Hertha Bsc,Ronny,0,80,8,0,0,6.40
Darmstadt 98,Benjamin Gorka,0,67,2,0,0,6.40
1 Fsv Mainz 05,Gonzalo Jara,2,80,172,0,0,6.38
Hertha Bsc,Valentin Stocker,11,63,122,0,2,6.36
Werder Bremen,Melvyn Lorenzen,0,48,12,0,0,6.35
Borussia Mgladbach,Martin Stranzl,0,89,106,0,0,6.35
Eintracht Frankfurt,Václav Kadlec,0,81,13,0,0,6.33
Darmstadt 98,Sandro Sirigu,2,43,10,2,2,6.33
Vfb Stuttgart,Mart Ristl,1,81,26,0,0,6.30
Eintracht Frankfurt,Takashi Inui,1,67,6,0,0,6.30
Hamburger Sv,Batuhan Altıntaş,0,67,4,0,0,6.30
Werder Bremen,Oliver Hüsing,0,50,1,0,0,6.30
Werder Bremen,Özkan Yıldırım,0,75,6,0,0,6.30
Hannover 96,Mike-Steven Bähre,0,50,2,0,0,6.30
Bayer 04 Leverkusen,David Yelldell,0,25,5,0,0,6.30
Hannover 96,Felipe,0,66,25,0,0,6.28
Hannover 96,Valmir Sulejmani,0,68,21,0,0,6.28
1899 Hoffenheim,Jens Grahl,0,72,13,0,0,6.20
Bayer 04 Leverkusen,Dario Krešić,0,50,9,0,0,6.20
1 Fsv Mainz 05,Philipp Klement,0,85,17,0,0,6.20
Bayer 04 Leverkusen,Heung-Min Son,0,76,13,0,0,6.10
Vfb Stuttgart,Carlos Gruezo,0,57,8,0,0,6.10
Augsburg,Alex Manninger,0,63,20,0,0,6.10
1 Fc Koln,Lukas Klünter,0,33,1,0,0,6.10
Darmstadt 98,Łukasz Załuska,0,53,16,0,0,6.10
Hamburger Sv,Andreas Hirzel,0,42,8,0,0,6.10
Werder Bremen,Leon Guwara,0,65,22,0,0,6.10
Hertha Bsc,Roy Beerens,0,73,16,0,0,6.05
Werder Bremen,Luca-Milan Zander,0,50,12,0,0,6.05
Vfb Stuttgart,Odysseas Vlachodimos,0,64,35,0,0,6.03
Ingolstadt,Stefan Wannenwetsch,0,60,6,0,0,6.00
Hannover 96,Marius Wolf,0,44,8,0,0,5.90
1 Fc Koln,Thomas Kessler,0,50,11,0,0,5.80
Fc Schalke 04,Thilo Kehrer,0,0,0,0,0,0.00
1899 Hoffenheim,Joelinton,0,50,1,0,0,0.00
Fc Schalke 04,Alexander Nübel,0,0,0,0,0,0.00
Bayern Munchen,Miloš Pantović,0,100,1,0,0,0.00
Fc Schalke 04,Fabian Reese,1,75,3,0,0,0.00
Fc Schalke 04,Marvin Friedrich,0,0,0,0,0,0.00
1 Fsv Mainz 05,Elkin Soto,0,0,0,0,0,0.00
Hamburger Sv,Ahmet Arslan,0,100,1,0,0,0.00
Vfb Stuttgart,Marvin Wanitzek,0,75,3,0,0,0.00
1 Fsv Mainz 05,Devante Parker,0,100,1,0,0,0.00
Darmstadt 98,Milan Ivana,0,0,0,0,0,0.00
Eintracht Frankfurt,Nico Rinderknecht,0,100,2,0,0,0.00
