Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Stade Rennais,Nicolas Janvier,0,0,1,0,2,6.58
Fc Nantes,Fernando Aristeguieta,0,0,1,2,1,6.58
Lille Osc,Rio Mavuba,3,0,3,13,23,6.57
Saint Etienne,Bryan Dabo,3,0,12,9,10,6.57
Stade Rennais,Morgan Amalfitano,0,0,3,15,14,6.57
Bordeaux,Mauro Arambarri,0,0,0,2,1,6.57
Saint Etienne,Kenny Rocha Santos,0,0,0,1,1,6.57
Ogc Nice,Patrick Burner,0,0,4,3,4,6.57
Montpellier,Anthony Vanden Borre,1,0,17,14,32,6.57
Montpellier,Bryan Passi,0,0,3,5,0,6.57
Metz,Matthieu Udol,0,0,13,7,3,6.57
Montpellier,Souleymane Camara,0,0,9,5,16,6.56
Metz,Ismaila Sarr,3,0,14,25,26,6.56
Fc Nantes,Alexander Kačaniklić,0,0,2,6,11,6.56
Caen,Yann Karamoh,2,0,6,13,43,6.55
Olympique De Marseille,Abou Diaby,0,0,1,3,0,6.55
Toulouse,Jean-Daniel Akpa Akpro,0,0,1,0,5,6.55
Olympique Lyonnais,Jean-Philippe Mateta,0,0,1,0,0,6.55
Lille Osc,Youssouf Koné,0,0,3,6,6,6.55
Bastia,Farid Boulaya,0,0,0,0,0,6.55
Stade Rennais,Ermir Lenjani,0,0,1,1,0,6.55
Fc Nantes,Oswaldo Vizcarrondo,9,0,101,18,25,6.55
Saint Etienne,Benjamin Corgnet,0,0,6,2,9,6.55
Toulouse,Odsonne Édouard,0,0,0,2,7,6.55
Toulouse,Somalia,7,0,29,30,52,6.55
Lille Osc,Eric Bauthéac,0,0,2,7,10,6.55
Stade Rennais,Kermit Erasmus,0,0,0,0,0,6.54
Montpellier,Mathieu Deplagne,1,1,36,16,25,6.54
Montpellier,Mamadou Ndiaye,0,0,1,1,5,6.53
Montpellier,Cédric Mongongu,0,0,4,0,1,6.53
Lorient,Maxime Barthelmé,0,0,1,6,6,6.53
Dijon,Arnold Bouka Moutou,0,0,30,21,22,6.53
Lorient,Benjamin Jeannot,0,0,7,0,3,6.53
Nancy,Anthony Koura,0,0,1,3,11,6.53
Metz,Franck Signorino,9,0,66,40,37,6.53
Stade Rennais,Pedro Henrique,0,0,2,6,10,6.53
Angers,Kévin Bérigaud,0,0,2,10,11,6.53
Caen,Jordan Tell,0,0,2,1,3,6.53
Caen,Jean-Victor Makengo,1,0,4,15,14,6.52
Fc Nantes,Felipe Pardo,1,0,1,2,10,6.52
Toulouse,Issiaga Sylla,2,0,42,33,52,6.52
Lille Osc,Ryan Mendes,0,0,0,1,5,6.51
Bastia,Abdoulaye Keita,7,0,40,35,36,6.50
Lille Osc,Gabriel,0,0,0,0,0,6.50
Bordeaux,Zaydou Youssouf,0,0,0,0,2,6.50
Saint Etienne,Jessy Moulin,0,0,5,0,1,6.50
Fc Nantes,Alexis Alégué,0,0,0,0,0,6.50
Lorient,Issam Ben Khemis,1,0,0,3,0,6.50
Dijon,Anthony Belmonte,0,0,4,4,4,6.50
Montpellier,Geoffrey Jourdren,0,2,11,1,0,6.50
Montpellier,Killian Sanson,0,0,0,0,0,6.50
Toulouse,Pantxi Sirieix,0,0,2,0,0,6.50
Olympique De Marseille,Zinédine Machach,0,0,2,8,22,6.49
Saint Etienne,Arnaud Nordin,0,0,4,3,9,6.49
Nancy,Christophe Mandanne,0,0,1,1,1,6.49
Guingamp,Ludovic Blas,1,0,9,15,19,6.48
Stade Rennais,Aldo Kalulu,0,0,0,4,4,6.48
Fc Nantes,Nicolaj Thomsen,0,0,2,6,9,6.48
Bastia,Lenny Nangis,1,0,8,16,33,6.46
Montpellier,Keagan Dolly,0,0,5,12,5,6.45
Lille Osc,Anwar El Ghazi,0,0,1,6,9,6.44
Angers,Dickson Nwakaeme,0,0,0,0,0,6.43
Caen,Jeff Louis,0,0,0,2,4,6.42
Metz,Vincent Thill,0,0,0,0,0,6.40
Olympique Lyonnais,Mathieu Gorgelin,0,0,3,0,0,6.40
Saint Etienne,Jorginho,0,0,0,4,3,6.40
As Monaco,Loïc Badiashile,0,0,0,0,0,6.40
Olympique De Marseille,Antoine Rabillard,0,0,0,1,0,6.40
Angers,Denis Petrić,0,1,4,0,0,6.39
Fc Nantes,Wilfried Moimbé,0,0,1,1,7,6.39
Olympique De Marseille,Romain Alessandrini,0,0,2,1,1,6.38
Lorient,Paul Delecroix,0,0,12,2,0,6.37
Olympique Lyonnais,Jordy Gaspar,1,0,3,2,3,6.35
Bastia,Jerson Cabral,0,0,0,0,2,6.35
Guingamp,Alexis Mane,0,0,1,0,1,6.35
Olympique Lyonnais,Houssem Aouar,0,0,1,2,1,6.33
Angers,Alexandre Letellier,0,4,4,0,0,6.32
Angers,Yoane Wissa,0,0,0,0,1,6.30
Stade Rennais,Mehdi Zeffane,0,0,0,0,0,6.30
Lille Osc,Stoppila Sunzu,1,0,5,5,5,6.30
Saint Etienne,Hamidou Keyta,0,0,0,2,2,6.30
Metz,David Oberhauser,0,0,0,0,0,6.30
Guingamp,Théo Guivarch,0,0,0,0,0,6.30
Toulouse,Quentin Depehi,0,0,0,0,0,6.30
Lorient,Faïz Selemani,0,0,3,1,0,6.27
Toulouse,Mathieu Cafaro,1,0,3,0,6,6.23
Metz,Youssef Maziz,0,0,0,0,1,6.20
Caen,Mouhamadou Dabo,1,0,2,4,5,6.15
As Monaco,Morgan De Sanctis,0,1,3,0,0,6.10
Lille Osc,Farès Bahlouli,0,0,0,1,1,6.07
Lorient,Didier N'Dong,1,0,2,4,2,6.05
Caen,Paul Reulet,0,1,1,0,0,6.03
Bastia,Alexis Thébaux,0,0,0,0,0,5.60
Montpellier,Morgan Poaty,0,0,3,2,1,5.07
Metz,Moussa Seydi,0,0,0,0,0,5.00
Paris Saint Germain,Lorenzo Callegari,1,0,0,0,0,0.00
Saint Etienne,Lamine Ghezali,0,0,0,0,0,0.00
Caen,Exauce NGassaki,0,0,0,0,0,0.00
