Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Sc Cambuur,Harm Zeinstra,49,0,0,0,0,6.35
Nec Nijmegen,Jay-Roy Grot,67,0,2,7,0,6.34
Sc Cambuur,Dominik Masek,71,0,0,0,0,6.30
Sc Cambuur,Kai Heerings,78,0,4,1,0,6.30
Pec Zwolle,Tarik Evre,67,0,0,0,0,6.30
Ado Den Haag,Kyle Ebecilio,76,0,1,0,0,6.25
De Graafschap,Tom Menting,74,0,0,2,0,6.25
Vitesse,Uroš Đurđević,0,0,0,0,0,6.20
Sc Cambuur,Omar El Baad,79,0,0,0,0,6.20
Pec Zwolle,Sander Thomas,100,0,1,0,0,6.20
Vitesse,Julian Lelieveld,73,0,0,2,0,6.10
Fc Utrecht,Darren Rosheuvel,93,0,1,0,0,6.10
Roda Jc Kerkrade,Bart Biemans,56,0,0,0,0,5.90
Fc Twente,Vincent Schmidt,100,0,0,0,0,5.90
Roda Jc Kerkrade,Willem Ofori,67,0,0,0,0,5.90
Fc Utrecht,Yannick Cortie,79,0,0,0,0,5.50
Vitesse,Mitchell Van Bergen,100,0,0,0,0,0.00
Feyenoord,Elvis Manu,67,0,0,0,0,0.00
Feyenoord,Jari Schuurman,0,0,0,0,0,0.00
Pec Zwolle,Boris Rasevic,0,0,0,0,0,0.00
Roda Jc Kerkrade,Marc Hocher,100,0,0,1,0,0.00
Willem Ii Tilburg,Jordy Vleugels,25,0,1,0,0,0.00
Pec Zwolle,Mark Bruintjes,0,0,1,0,0,0.00
