Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Pec Zwolle,Dico Koppers,82,0,1,0,0,6.45
Excelsior,Kevin Vermeulen,65,1,13,7,0,6.44
Nac Breda,James Horsfield,80,0,7,2,0,6.44
Heracles Almelo,Mohammed Osman,80,0,2,1,0,6.43
Fc Twente,Jelle van der Heyden,79,0,7,2,0,6.43
Pec Zwolle,Wouter Marinus,71,0,1,3,1,6.43
Psv Eindhoven,Eloy Room,66,0,0,0,0,6.40
Willem Ii Tilburg,Abdou Coulibaly,95,0,1,1,0,6.40
Sparta Rotterdam,Franck Bambock,100,0,0,0,0,6.40
Pec Zwolle,Mike Hauptmeijer,48,0,0,1,0,6.40
Heracles Almelo,Tim van de Berg,76,0,2,0,0,6.40
Fc Twente,Ryan Trotman,50,0,1,0,0,6.40
Nac Breda,Bodi Brusselers,75,0,2,0,0,6.35
Feyenoord,Emil Hansson,100,0,1,0,0,6.30
Vvv Venlo,Evren Korkmaz,100,0,0,0,0,6.30
Pec Zwolle,Rogier Benschop,0,0,0,0,0,6.30
Excelsior,Haspolat Dogucan,69,0,10,2,0,6.28
Nac Breda,Andries Noppert,61,0,0,0,0,6.27
Willem Ii Tilburg,Eyong Enoh,74,0,1,0,0,6.27
Ado Den Haag,Nick Kuipers,65,0,7,1,0,6.25
Heerenveen,Joost van Aken,83,0,0,1,0,6.25
Feyenoord,Cheick Toure,82,0,0,0,0,6.20
Pec Zwolle,Shaquile Woudstra,100,0,1,1,0,6.20
Pec Zwolle,Sander van Looy,74,0,1,0,0,6.20
Pec Zwolle,Mickey van der Hart,55,0,0,0,0,5.90
Pec Zwolle,Mark Bruintjes,72,0,1,0,0,5.70
Psv Eindhoven,Cody Gakpo,0,0,0,0,0,0.00
Psv Eindhoven,Dante Rigo,88,0,0,0,0,0.00
Ajax,Dennis Johnsen,57,0,0,1,0,0.00
Vvv Venlo,Evert Linthorst,0,0,0,0,0,0.00
Excelsior,Shane O'Neill,0,0,0,0,0,0.00
Excelsior,Marouane Afaker,100,0,0,1,0,0.00
Ado Den Haag,Mats van Kins,100,0,0,0,0,0.00
Vitesse,Jesse Schuurman,0,0,0,0,0,0.00
Groningen,Tim Freriks,0,0,0,0,0,0.00
Heracles Almelo,Kai Huisman,0,0,0,0,0,0.00
