Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Deportivo Alaves,Carlos Vigaray,0,1,5,0,0,6.49
Espanyol,Hernán Pérez,17,18,34,1,3,6.49
Espanyol,Óscar Melendo,0,0,4,0,0,6.49
Osasuna,Juan Rafael Fuentes,0,1,1,1,0,6.49
Osasuna,Nauzet Pérez,0,0,0,0,0,6.48
Granada,Isaac Cuenca,18,11,33,2,2,6.48
Deportivo Alaves,Gaizka Toquero,13,8,11,2,1,6.48
Valencia,Guilherme Siqueira,0,0,2,0,0,6.48
Leganes,Carl Medjani,0,3,1,0,0,6.48
Malaga,Keko,0,12,17,2,0,6.47
Sporting Gijon,Alberto Lora,0,2,0,0,0,6.47
Celta Vigo,Josep Señé,0,10,6,1,0,6.47
Sevilla,Daniel Carriço,0,0,2,0,0,6.47
Granada,Gabriel Silva,0,0,7,0,0,6.47
Sporting Gijon,Dani Ndi,0,1,2,0,0,6.47
Las Palmas,Asdrubal Padron,0,0,1,0,0,6.47
Las Palmas,Hélder Lopes,0,3,13,0,0,6.46
Sporting Gijon,Douglas,43,7,46,0,3,6.46
Osasuna,Carlos Clerc,20,5,41,1,1,6.45
Sevilla,Michael Krohn-Dehli,0,0,2,0,0,6.45
Real Betis,Cristiano Piccini,18,11,36,0,2,6.45
Real Sociedad,Álvaro Odriozola,0,0,18,0,0,6.44
Osasuna,Salvatore Sirigu,0,0,0,0,0,6.44
Granada,Omer Atzili,0,1,2,0,0,6.43
Osasuna,Antonio Otegui,0,0,0,0,0,6.43
Deportivo Alaves,Cristian Espinoza,0,2,1,1,0,6.42
Deportivo La Coruna,Borja Valle,0,4,3,0,0,6.42
Barcelona,Jasper Cillessen,0,0,0,0,0,6.40
Valencia,Rafa Mir,0,0,0,0,0,6.40
Leganes,Unai López,22,9,10,1,2,6.40
Leganes,Lluis Sastre,0,0,0,0,0,6.40
Osasuna,Luis Perea,0,0,0,0,0,6.40
Espanyol,Víctor Álvarez,0,0,3,0,0,6.40
Malaga,Adalberto Peñaranda,0,0,0,1,0,6.40
Granada,Dimitri Foulquier,0,3,24,0,0,6.40
Eibar,Rubén Peña,7,14,17,1,1,6.40
Villarreal,Denis Cheryshev,0,7,2,0,0,6.39
Osasuna,Tano Bonnin,0,0,1,0,0,6.38
Espanyol,Salva Sevilla,0,1,0,0,0,6.37
Las Palmas,Hernán,0,3,4,0,0,6.36
Granada,Aly Mallé,0,4,10,1,0,6.35
Celta Vigo,Álvaro Lemos,33,3,3,0,1,6.34
Eibar,Asier Riesgo,0,0,0,0,0,6.34
Real Sociedad,David Concha,0,0,2,0,0,6.32
Malaga,Jony,10,20,26,1,2,6.31
Sporting Gijon,Isma López,0,11,14,2,0,6.30
Athletic Bilbao,Javier Eraso,0,3,1,0,0,6.30
Las Palmas,Erik Expósito,0,1,0,0,0,6.30
Granada,Panagiotis Kone,0,0,0,0,0,6.30
Osasuna,Enrique Barja Alfonso,0,0,1,0,0,6.30
Granada,Franck Tabanou,0,2,5,0,0,6.27
Eibar,Jota,0,0,4,0,0,6.22
Espanyol,Roberto,0,0,0,0,0,6.20
Sporting Gijon,Elderson Echiejile,50,2,1,0,1,6.20
Real Sociedad,Jon Guridi,0,0,1,0,0,6.20
Villarreal,Mario González,0,0,0,0,0,6.20
Real Sociedad,Kevin Rodrigues,0,1,2,0,0,6.20
Malaga,Denys Boyko,0,0,0,0,0,6.17
Real Sociedad,Aritz Elustondo,0,4,1,0,0,6.14
Osasuna,Iván Márquez,0,0,0,0,0,6.13
Celta Vigo,Iván Villar,0,0,0,0,0,6.10
Barcelona,Claudio Bravo,0,0,0,0,0,6.00
Real Betis,Matías Nahuel,0,1,1,0,0,5.88
Leganes,Alberto Brignoli,0,0,0,0,0,5.80
Espanyol,Michael Ciani,0,0,0,0,0,5.70
Real Madrid,Álvaro Tejero,0,0,0,0,0,0.00
Valencia,Nacho Gil,0,0,0,0,0,0.00
Villarreal,Aitor Cantalapiedra,0,0,0,0,0,0.00
Deportivo La Coruna,Óscar Pinchi,0,0,0,0,0,0.00
Valencia,Sito,0,0,0,0,0,0.00
