Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Rb Leipzig,Yvon Mvogo,78,0,0,0,0,6.45
1 Fc Nurnberg,Timothy Tillman,74,0,0,7,0,6.45
Vfb Stuttgart,Berkay Özcan,87,0,0,1,0,6.45
Freiburg,Yoric Ravet,75,0,2,1,0,6.43
Hertha Bsc,Dennis Jastrzembski,73,0,0,1,0,6.43
Hannover 96,Takuma Asano,72,0,5,7,0,6.43
1899 Hoffenheim,Håvard Nordtveit,83,0,8,5,0,6.43
1 Fc Nurnberg,Kevin Goden,60,0,4,3,0,6.43
Fc Schalke 04,Haji Wright,67,0,3,3,1,6.42
Hannover 96,Miiko Albornoz,75,3,46,7,1,6.41
Fortuna Dusseldorf,Aymen Barkok,76,0,13,7,0,6.41
Wolfsburg,Jakub Błaszczykowski,100,0,0,0,0,6.40
Fc Schalke 04,Jonas Carls,75,0,5,0,0,6.40
Hannover 96,Tim Dierßen,100,0,0,0,0,6.40
Bayern Munchen,Alphonso Davies,87,0,1,3,1,6.35
Werder Bremen,Fin Bartels,50,0,0,0,0,6.35
Hannover 96,Benjamin Hadžić,60,1,0,1,0,6.35
1 Fc Nurnberg,Fabian Bredlow,69,0,1,0,0,6.35
1 Fc Nurnberg,Virgil Misidjan,74,1,21,41,1,6.34
Hannover 96,Josip Elez,78,0,8,3,0,6.33
1 Fc Nurnberg,Lukas Jäger,38,0,0,0,0,6.30
Hannover 96,Noah Joel Sarenren Bazee,44,0,0,2,0,6.23
Augsburg,Christoph Janker,85,0,2,0,0,6.23
Werder Bremen,Luca Plogmann,100,0,0,0,0,6.20
Vfb Stuttgart,Antonis Aidonis,38,0,3,0,0,6.20
1 Fsv Mainz 05,Gaëtan Bussmann,74,0,2,0,0,6.20
Freiburg,Chima Okoroji,65,0,3,1,0,6.20
Augsburg,Jan-Ingwer Callsen-Bracker,100,0,0,0,0,6.20
1899 Hoffenheim,Alfons Amade,50,0,1,0,0,6.20
Hertha Bsc,Thomas Kraft,63,0,0,0,0,6.18
1 Fc Nurnberg,Simon Rhein,85,0,7,5,0,6.16
1899 Hoffenheim,Christoph Baumgartner,63,0,1,5,0,6.15
Augsburg,Fabian Giefer,65,0,0,0,0,6.15
Vfb Stuttgart,Hans Nunoo Sarpei,50,0,1,1,0,6.15
1899 Hoffenheim,Lukas Rupp,55,0,1,0,0,6.10
1 Fsv Mainz 05,Pablo De Blasis,61,0,2,0,0,6.00
Bayer 04 Leverkusen,Benjamin Henrichs,82,0,0,0,0,5.80
Borussia Dortmund,Marwin Hitz,78,0,0,0,0,5.70
Augsburg,Simon Asta,50,0,4,1,0,5.70
Hannover 96,Philipp Tschauner,68,0,0,0,0,5.20
Bayern Munchen,Woo-Yeong Jeong,50,0,0,0,0,0.00
Bayern Munchen,Meritan Shabani,67,0,0,1,0,0.00
Werder Bremen,Arón Johannssón,0,0,0,1,0,0.00
Eintracht Frankfurt,Branimir Hrgota,100,0,0,0,0,0.00
Augsburg,Jozo Stanić,100,0,0,0,0,0.00
Fc Schalke 04,Sascha Riether,100,0,0,0,0,0.00
Freiburg,Patrick Kammerbauer,67,0,0,0,0,0.00
Hertha Bsc,Florian Baak,0,0,0,0,0,0.00
