Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Augsburg,Tim Rieder,78,0,12,0,0,6.50
Ingolstadt,Robert Leipertz,71,0,0,0,0,6.50
Hamburger Sv,Filip Kostić,64,3,42,47,4,6.49
Freiburg,Christian Günter,72,2,52,17,0,6.49
Darmstadt 98,Jan Rosenthal,65,0,10,8,0,6.49
Darmstadt 98,Terrence Boyd,66,0,3,2,1,6.49
1 Fsv Mainz 05,Jairo Samperio,63,1,20,19,2,6.47
Werder Bremen,Jaroslav Drobný,54,0,0,0,0,6.47
Darmstadt 98,Wilson Kamavuaka,68,0,12,1,0,6.46
Eintracht Frankfurt,Taleb Tawatha,76,0,7,3,0,6.46
Rb Leipzig,Oliver Burke,72,2,4,7,1,6.46
Augsburg,Takashi Usami,67,0,11,8,0,6.45
1 Fc Koln,Salih Özcan,80,2,11,2,0,6.45
Darmstadt 98,Marcel Heller,65,3,41,22,3,6.43
Fc Schalke 04,Weston McKennie,44,0,0,0,0,6.40
Rb Leipzig,Lukas Klostermann,58,0,2,0,0,6.40
Wolfsburg,Victor Osimhen,75,0,0,2,0,6.40
Fc Schalke 04,Bernard Tekpetey,67,0,0,0,0,6.40
1 Fc Koln,Sehrou Guirassy,64,0,0,1,0,6.38
Borussia Dortmund,Roman Weidenfeller,76,0,0,0,0,6.37
1 Fsv Mainz 05,Karim Onisiwo,63,0,21,18,1,6.37
Werder Bremen,Ulisses Garcia,79,1,6,5,0,6.37
Wolfsburg,Justin Möbius,80,0,0,1,0,6.35
Augsburg,Julian Günther-Schmidt,79,0,4,1,0,6.35
Darmstadt 98,Sidney Sam,73,1,12,28,2,6.32
Hamburger Sv,Alen Halilović,76,0,1,2,0,6.30
Borussia Mgladbach,Timothée Kolodziejczak,33,0,0,0,0,6.30
Hertha Bsc,Florian Baak,67,0,0,0,0,6.30
1 Fsv Mainz 05,Mounir Bouziane,50,0,0,0,0,6.30
Wolfsburg,Hendrik Hansen,67,0,2,0,0,6.30
Ingolstadt,Maurice Multhaup,50,0,0,0,0,6.30
Werder Bremen,Fallou Diagne,76,0,2,2,0,6.25
Werder Bremen,Janek Sternberg,85,0,1,0,0,6.20
Darmstadt 98,Anis Ben-Hatira,59,0,5,5,1,6.17
Hamburger Sv,Cléber Reis,70,0,10,3,0,6.10
Werder Bremen,Lukas Fröde,25,0,0,0,0,6.10
Werder Bremen,Sambou Yatabare,66,0,3,2,0,5.65
1 Fsv Mainz 05,José Rodríguez,50,0,0,1,0,5.20
Hamburger Sv,Ashton Philip Shawn Gotz,79,0,1,0,0,5.20
Hertha Bsc,Arne Maier,0,0,0,0,0,0.00
Borussia Mgladbach,Djibril Sow,0,0,0,0,0,0.00
Hertha Bsc,Sinan Kurt,100,0,0,0,0,0.00
Hamburger Sv,Finn Dominik Porath,0,0,0,0,0,0.00
Augsburg,Jan-Ingwer Callsen-Bracker,50,0,0,0,0,0.00
Darmstadt 98,Silas Zehnder,100,0,0,0,0,0.00
