Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
1 Fsv Mainz 05,Kenan Kodro,78,0,1,0,0,6.50
Bayern Munchen,Meritan Shabani,69,0,2,1,0,6.50
Rb Leipzig,Yvon Mvogo,81,0,0,0,0,6.50
1 Fsv Mainz 05,Karim Onisiwo,67,0,7,8,0,6.50
1 Fc Koln,Nikolas Nartey,100,0,0,0,0,6.50
Bayer 04 Leverkusen,Stefan Kießling,56,0,0,0,0,6.50
Werder Bremen,Ulisses Garcia,77,0,1,0,0,6.50
Eintracht Frankfurt,Slobodan Medojević,71,0,0,0,0,6.50
Werder Bremen,Ole Käuper,69,0,6,0,0,6.50
Freiburg,Caleb Stanko,79,0,2,2,0,6.50
Wolfsburg,Sebastian Jung,52,0,2,1,0,6.50
1 Fc Koln,Filip Kusić,0,0,0,0,0,6.50
Freiburg,Florian Kath,68,0,15,13,1,6.49
Hamburger Sv,Bakery Jatta,65,1,14,2,0,6.49
Werder Bremen,Jérôme Gondorf,71,1,12,1,1,6.48
Fc Schalke 04,Fabian Reese,86,0,2,0,0,6.48
Eintracht Frankfurt,Branimir Hrgota,71,0,5,2,0,6.46
Hertha Bsc,Palkó Dárdai,88,0,0,0,0,6.45
1 Fc Koln,Birk Risa,61,0,1,1,0,6.45
Wolfsburg,Renato Steffen,80,0,10,6,0,6.44
Hannover 96,Noah Joel Sarenren Bazee,47,0,0,3,0,6.43
Hannover 96,Manuel Schmiedebach,69,0,5,0,0,6.42
Bayer 04 Leverkusen,Ramazan Özcan,73,0,0,0,0,6.40
Hamburger Sv,Törles Knöll,33,0,0,0,0,6.40
1 Fsv Mainz 05,Jairo Samperio,67,0,1,0,0,6.40
1 Fc Koln,Anas Ouahim,86,0,1,1,0,6.40
Borussia Mgladbach,Mandela Egbo,100,0,0,0,0,6.40
Hannover 96,Michael Esser,72,0,0,0,0,6.40
Hannover 96,Sebastian Maier,69,0,11,3,0,6.40
Augsburg,Shawn Parker,56,0,0,0,0,6.35
Vfb Stuttgart,Ebenezer Ofori,75,0,0,1,0,6.30
Wolfsburg,Elvis Rexhbecaj,72,0,4,1,0,6.28
Hertha Bsc,Julian Schieber,46,0,1,0,0,6.27
Freiburg,Mohamed Dräger,42,0,0,0,0,6.20
Hamburger Sv,Josha Vagnoman,100,0,1,0,0,6.20
Vfb Stuttgart,Jacob Bruun Larsen,68,0,1,2,0,6.18
Vfb Stuttgart,Dženis Burnić,92,0,9,0,0,6.10
Freiburg,Onur Bulut,50,0,0,0,0,6.10
Wolfsburg,Kaylen Hinds,69,0,1,0,0,6.10
Bayer 04 Leverkusen,Aleksandar Dragović,87,0,0,0,0,6.00
Eintracht Frankfurt,Marijan Ćavar,86,0,0,0,0,5.80
Augsburg,Christoph Janker,50,0,4,0,0,5.80
Borussia Dortmund,Roman Weidenfeller,46,0,0,0,0,5.50
Borussia Dortmund,Sergio Gómez,100,0,0,0,0,0.00
Fc Schalke 04,Coke,100,0,0,0,0,0.00
Vfb Stuttgart,Anto Grgic,100,0,0,0,0,0.00
Borussia Mgladbach,Marcel Benger,100,0,0,0,0,0.00
