Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Roda Jc Kerkrade,Roel Brouwers,0,1,0,0,0,6.50
Go Ahead Eagles,Patrick Maneschijn,0,0,0,0,0,6.50
Go Ahead Eagles,Kenny Teijsse,0,7,3,0,0,6.49
Pec Zwolle,Philippe Sandler,0,3,1,0,0,6.48
Roda Jc Kerkrade,Nestoras Mytides,11,9,4,3,1,6.48
Fc Twente,George Dylan,20,5,5,0,1,6.48
Fc Utrecht,Rubio Rubin,0,3,0,0,0,6.47
Pec Zwolle,Hachim Mastour,0,0,3,0,0,6.46
Ajax,Jasper Cillessen,0,0,1,0,0,6.45
Sparta Rotterdam,Janne Saksela,0,0,2,0,0,6.44
Roda Jc Kerkrade,Ognjen Gnjatic,0,1,1,0,0,6.44
Pec Zwolle,Athanasios Karagounis,0,0,0,0,0,6.43
Roda Jc Kerkrade,Simon Church,0,5,1,1,0,6.43
Sparta Rotterdam,Ilias Alhaft,0,3,5,0,0,6.43
Az Alkmaar,Pantelis Hatzidiakos,0,0,0,0,0,6.40
Ado Den Haag,Jerdy Schouten,0,0,0,0,0,6.40
Sparta Rotterdam,Ragnar Ache,0,0,0,0,0,6.40
Nec Nijmegen,Joey Sleegers,0,0,0,0,0,6.40
Groningen,Hedwiges Maduro,0,0,0,0,0,6.40
Excelsior,Cedric Badjeck,0,0,0,0,0,6.40
Pec Zwolle,Wouter Marinus,0,7,1,1,0,6.40
Fc Utrecht,Nick Venema,0,1,0,1,0,6.35
Feyenoord,Simon Gustafsson,0,2,1,1,0,6.35
Ado Den Haag,Trevor David,0,0,2,0,0,6.30
Vitesse,Mohammed Osman,0,0,0,0,0,6.25
Feyenoord,Kenneth Vermeer,0,0,0,0,0,6.20
Fc Utrecht,Tafari Moore,0,0,2,0,0,6.20
Vitesse,Michael Tornes,0,0,0,0,0,6.20
Go Ahead Eagles,Mohamed Hamdaoui,0,0,0,0,0,6.10
Pec Zwolle,Josef Kvida,0,0,1,0,0,6.10
Sparta Rotterdam,Rick Ketting,0,0,0,0,0,6.10
Pec Zwolle,Bas van Wijnen,0,0,0,0,0,6.10
Az Alkmaar,Owen Wijndal,0,1,0,0,0,6.00
Heerenveen,Willem Huizing,0,0,0,0,0,3.60
Heerenveen,Michel Vlap,0,0,0,0,0,0.00
Willem Ii Tilburg,Vajebah Sakor,0,0,0,0,0,0.00
Nec Nijmegen,Fabian Gmeiner,0,0,0,0,0,0.00
Heracles Almelo,Tim van de Berg,0,0,0,0,0,0.00
Ado Den Haag,Chovanie Amatkarijo,0,0,1,0,0,0.00
Roda Jc Kerkrade,Tim Blättler,0,0,0,0,0,0.00
Nec Nijmegen,Jeffrey Leiwakabessy,0,0,0,0,0,0.00
Roda Jc Kerkrade,Danny Stassar,0,0,0,0,0,0.00
