Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Paris Saint Germain,Christopher Nkunku,3,85,212,0,0,6.58
Olympique Lyonnais,Clément Grenier,1,75,27,0,0,6.58
Stade Rennais,Nicolas Janvier,2,88,46,0,0,6.58
Fc Nantes,Fernando Aristeguieta,0,61,14,0,0,6.58
Lille Osc,Rio Mavuba,5,86,595,0,1,6.57
Saint Etienne,Bryan Dabo,1,81,286,1,0,6.57
Stade Rennais,Morgan Amalfitano,20,81,426,0,1,6.57
Bordeaux,Mauro Arambarri,2,88,21,1,0,6.57
Saint Etienne,Kenny Rocha Santos,0,57,17,0,0,6.57
Ogc Nice,Patrick Burner,3,91,115,0,0,6.57
Montpellier,Anthony Vanden Borre,6,79,279,0,3,6.57
Montpellier,Bryan Passi,1,87,80,0,0,6.57
Metz,Matthieu Udol,1,87,84,0,0,6.57
Montpellier,Souleymane Camara,14,79,278,1,1,6.56
Metz,Ismaila Sarr,24,69,305,1,5,6.56
Fc Nantes,Alexander Kačaniklić,8,73,135,2,0,6.56
Caen,Yann Karamoh,26,77,408,4,6,6.55
Olympique De Marseille,Abou Diaby,5,77,75,0,0,6.55
Toulouse,Jean-Daniel Akpa Akpro,0,67,22,0,0,6.55
Olympique Lyonnais,Jean-Philippe Mateta,0,75,18,0,0,6.55
Lille Osc,Youssouf Koné,1,84,59,0,0,6.55
Bastia,Farid Boulaya,1,88,7,0,0,6.55
Stade Rennais,Ermir Lenjani,0,60,6,0,0,6.55
Fc Nantes,Oswaldo Vizcarrondo,3,80,409,0,0,6.55
Saint Etienne,Benjamin Corgnet,3,55,90,0,1,6.55
Toulouse,Odsonne Édouard,5,65,86,0,1,6.55
Toulouse,Somalia,10,76,479,1,0,6.55
Lille Osc,Eric Bauthéac,12,82,210,0,1,6.55
Stade Rennais,Kermit Erasmus,3,89,67,0,0,6.54
Montpellier,Mathieu Deplagne,4,85,431,0,0,6.54
Montpellier,Mamadou Ndiaye,1,69,20,0,0,6.53
Montpellier,Cédric Mongongu,0,92,11,0,0,6.53
Lorient,Maxime Barthelmé,6,77,116,1,1,6.53
Dijon,Arnold Bouka Moutou,5,68,180,0,0,6.53
Lorient,Benjamin Jeannot,4,72,131,1,1,6.53
Nancy,Anthony Koura,2,77,99,0,0,6.53
Metz,Franck Signorino,4,72,300,0,0,6.53
Stade Rennais,Pedro Henrique,2,71,91,1,2,6.53
Angers,Kévin Bérigaud,13,73,242,2,2,6.53
Caen,Jordan Tell,0,81,21,0,0,6.53
Caen,Jean-Victor Makengo,4,89,348,0,0,6.52
Fc Nantes,Felipe Pardo,6,75,113,0,1,6.52
Toulouse,Issiaga Sylla,18,74,458,1,2,6.52
Lille Osc,Ryan Mendes,1,80,59,0,0,6.51
Bastia,Abdoulaye Keita,2,79,424,0,0,6.50
Lille Osc,Gabriel,0,100,3,0,0,6.50
Bordeaux,Zaydou Youssouf,0,80,28,0,0,6.50
Saint Etienne,Jessy Moulin,0,54,77,0,0,6.50
Fc Nantes,Alexis Alégué,1,85,11,0,0,6.50
Lorient,Issam Ben Khemis,0,100,7,0,0,6.50
Dijon,Anthony Belmonte,1,83,93,1,0,6.50
Montpellier,Geoffrey Jourdren,1,58,220,0,0,6.50
Montpellier,Killian Sanson,0,88,21,0,0,6.50
Toulouse,Pantxi Sirieix,0,84,16,0,0,6.50
Olympique De Marseille,Zinédine Machach,4,80,147,0,0,6.49
Saint Etienne,Arnaud Nordin,1,80,130,0,0,6.49
Nancy,Christophe Mandanne,7,74,110,1,0,6.49
Guingamp,Ludovic Blas,7,73,234,1,1,6.48
Stade Rennais,Aldo Kalulu,5,85,123,1,0,6.48
Fc Nantes,Nicolaj Thomsen,10,74,169,0,0,6.48
Bastia,Lenny Nangis,12,77,253,2,2,6.46
Montpellier,Keagan Dolly,4,78,167,0,0,6.45
Lille Osc,Anwar El Ghazi,5,76,151,0,1,6.44
Angers,Dickson Nwakaeme,2,67,12,0,0,6.43
Caen,Jeff Louis,3,83,34,0,0,6.42
Metz,Vincent Thill,0,100,4,0,0,6.40
Olympique Lyonnais,Mathieu Gorgelin,0,79,15,0,0,6.40
Saint Etienne,Jorginho,2,80,67,1,1,6.40
As Monaco,Loïc Badiashile,0,85,17,0,0,6.40
Olympique De Marseille,Antoine Rabillard,0,67,2,0,0,6.40
Angers,Denis Petrić,0,64,121,0,0,6.39
Fc Nantes,Wilfried Moimbé,1,65,35,0,0,6.39
Olympique De Marseille,Romain Alessandrini,2,84,68,0,1,6.38
Lorient,Paul Delecroix,0,50,115,0,0,6.37
Olympique Lyonnais,Jordy Gaspar,0,83,59,0,0,6.35
Bastia,Jerson Cabral,1,74,17,0,0,6.35
Guingamp,Alexis Mane,0,57,4,0,0,6.35
Olympique Lyonnais,Houssem Aouar,0,83,29,0,0,6.33
Angers,Alexandre Letellier,0,53,64,0,0,6.32
Angers,Yoane Wissa,0,17,1,0,0,6.30
Stade Rennais,Mehdi Zeffane,1,74,29,0,0,6.30
Lille Osc,Stoppila Sunzu,0,86,66,0,0,6.30
Saint Etienne,Hamidou Keyta,2,73,19,0,0,6.30
Metz,David Oberhauser,0,48,13,0,0,6.30
Guingamp,Théo Guivarch,0,33,5,0,0,6.30
Toulouse,Quentin Depehi,0,0,0,0,0,6.30
Lorient,Faïz Selemani,0,81,17,0,0,6.27
Toulouse,Mathieu Cafaro,0,50,7,0,0,6.23
Metz,Youssef Maziz,0,40,2,0,0,6.20
Caen,Mouhamadou Dabo,1,80,43,0,0,6.15
As Monaco,Morgan De Sanctis,0,67,14,0,0,6.10
Lille Osc,Farès Bahlouli,1,76,25,0,0,6.07
Lorient,Didier N'Dong,1,96,64,0,0,6.05
Caen,Paul Reulet,0,57,29,0,0,6.03
Bastia,Alexis Thébaux,0,28,9,0,0,5.60
Montpellier,Morgan Poaty,0,78,7,0,0,5.07
Metz,Moussa Seydi,0,78,7,0,0,5.00
Paris Saint Germain,Lorenzo Callegari,0,100,1,0,0,0.00
Saint Etienne,Lamine Ghezali,0,50,1,0,0,0.00
Caen,Exauce NGassaki,0,0,0,0,0,0.00
