Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Carpi,Jonathan de Guzmán,61,0,0,1,1,6.56
Palermo,Bryan Cristante,71,0,5,2,0,6.55
Palermo,Uroš Đurđević,76,1,6,2,2,6.55
Atalanta,Gaetano Monachello,81,0,4,6,0,6.55
Palermo,Fabrizio Alastra,79,0,0,0,0,6.55
Carpi,Filippo Porcari,79,0,4,1,0,6.55
Frosinone,Matteo Ciofani,68,1,23,9,0,6.55
Torino,Davide Zappacosta,79,1,18,20,1,6.55
Hellas Verona,Paweł Wszołek,77,5,25,30,0,6.54
Bologna,Erick Pulgar,86,0,13,7,0,6.53
Frosinone,Vasiliy Prijma,71,0,2,0,0,6.53
Atalanta,Davide Brivio,79,0,12,4,0,6.52
Sassuolo,Alessandro Longhi,78,1,2,0,0,6.52
Hellas Verona,Matuzalem,85,0,2,1,0,6.51
Hellas Verona,Gilberto,77,0,15,11,0,6.51
Hellas Verona,Rafael,55,0,0,0,0,6.51
Sampdoria,Djamel Mesbah,79,0,8,1,0,6.50
Genoa,Tim Matavz,61,0,2,1,0,6.50
Bologna,Filippo Falco,87,0,2,4,0,6.50
Atalanta,Remo Freuler,79,0,15,1,1,6.50
Inter,Andrei Radu,50,0,0,0,0,6.50
Inter,Rey Manaj,100,0,0,0,0,6.50
Milan,Nigel de Jong,85,0,5,0,0,6.50
Bologna,Kevin Constant,84,0,7,4,0,6.50
Lazio,Ravel Morrison,92,0,0,3,0,6.50
Udinese,Alexander Merkel,75,0,5,0,0,6.50
Sampdoria,Alejandro Rodríguez,25,0,0,0,0,6.50
Empoli,Michele Camporese,96,0,5,0,0,6.50
Inter,Fabio Della Giovanna,60,0,0,0,0,6.50
Empoli,Luca Martinelli,86,0,1,0,0,6.50
Sampdoria,Andrea Coda,86,0,4,0,0,6.50
Genoa,Diogo Figueiras,77,0,11,3,1,6.50
Frosinone,Samuele Longo,61,1,3,2,0,6.49
Carpi,Raphael Martinho,72,0,18,11,0,6.49
Frosinone,Nicolás Castillo,81,0,4,1,0,6.48
Palermo,Norbert Balogh,74,0,2,0,0,6.48
Hellas Verona,Boško Janković,64,0,4,7,1,6.47
Palermo,Antonino La Gumina,92,0,0,0,0,6.47
Torino,Salvador Ichazo,56,0,0,0,0,6.43
Atalanta,Marcelo Estigarribia,69,0,0,1,0,6.43
Empoli,Levan Mchedlidze,76,0,4,3,0,6.43
Milan,Diego López,72,0,0,0,0,6.43
Roma,Leandro Castán,85,0,2,0,0,6.42
Palermo,Michel Morganella,74,1,22,9,0,6.41
Juventus,Mauricio Isla,60,0,1,0,0,6.40
Atalanta,Boris Radunović,59,0,0,0,0,6.40
Palermo,Accursio Bentivegna,83,0,0,1,0,6.40
Bologna,Franco Zuculini,93,0,0,0,0,6.40
Hellas Verona,Ferdinando Coppola,36,0,0,0,0,6.40
Atalanta,Davide Bassi,37,0,0,0,0,6.40
Udinese,Maurizio Domizzi,79,0,4,0,0,6.40
Frosinone,Massimilano Carlini,73,0,6,6,0,6.38
Frosinone,Roberto Crivello,73,1,30,5,0,6.38
Roma,Norbert Gyömbér,78,0,3,0,0,6.38
Frosinone,Davide Bertoncini,72,0,5,0,0,6.34
Napoli,Gabriel,94,0,0,0,0,6.30
Hellas Verona,Dominik Furman,88,0,0,0,0,6.30
Inter,Juan Pablo Carrizo,68,0,0,0,0,6.25
Roma,Lorenzo Di Livio,100,0,0,0,0,6.20
Sampdoria,Michele Rocca,33,0,1,0,0,6.20
Carpi,Željko Brkić,44,0,0,0,0,6.20
Milan,Rodrigo Ely,74,0,1,0,0,6.07
Sampdoria,Milan Škriniar,94,0,5,3,0,5.05
Juventus,Andrea Favilli,0,0,0,0,0,0.00
Roma,Víctor Ibarbo,33,0,0,0,0,0.00
Roma,Marco Tumminello,0,0,0,0,0,0.00
Sampdoria,Andrés Ponce,67,0,0,0,0,0.00
Torino,Simone Edera,100,0,0,0,0,0.00
Genoa,Giuseppe Panico,100,0,1,0,0,0.00
