Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Bournemouth,Matt Worthington,0,0,0,0,0,6.50
Swansea City,Borja Bastón,1,0,6,3,5,6.49
Swansea City,Wayne Routledge,0,1,19,14,22,6.49
Hull City,Oumar Niasse,0,0,13,1,10,6.48
West Ham United,Gökhan Töre,0,0,0,0,4,6.48
Sunderland,Duncan Watmore,2,0,6,8,12,6.48
Crystal Palace,Steve Mandanda,0,1,5,0,0,6.48
West Ham United,Jonathan Calleri,0,0,3,4,5,6.48
Sunderland,Paddy McNair,2,0,4,3,9,6.46
Bournemouth,Jordon Ibe,2,0,3,9,12,6.46
Burnley,Aiden O'Neill,1,0,1,0,2,6.45
Tottenham,Georges-Kévin N'Koudou,0,0,3,0,0,6.44
Liverpool,Ben Woodburn,0,0,0,0,4,6.43
Hull City,Josh Tymon,1,1,17,5,8,6.42
Swansea City,Nathan Dyer,0,0,1,3,3,6.41
Sunderland,Lynden Gooch,0,0,2,6,12,6.41
Swansea City,Neil Taylor,3,0,20,25,22,6.41
Arsenal,Mathieu Debuchy,0,0,0,1,0,6.40
Watford,Matěj Vydra,0,0,0,0,0,6.40
Everton,Jonjoe Kenny,0,0,0,0,0,6.40
Middlesbrough,David Nugent,0,0,0,0,1,6.40
Hull City,Will Keane,0,0,1,1,1,6.40
Watford,Andrew Eleftheriou,0,0,0,2,2,6.40
Watford,Brandon Mason,0,0,3,3,1,6.40
Hull City,Omar Elabdellaoui,1,1,31,9,6,6.40
West Bromwich Albion,Jonathan Leko,0,0,0,2,0,6.40
Burnley,Michael Kightly,0,0,2,0,4,6.37
Sunderland,Joleon Lescott,3,1,13,5,0,6.35
Watford,Dion Pereira,0,0,0,0,0,6.35
Crystal Palace,Zeki Fryers,1,0,5,1,2,6.35
Watford,Ben Watson,0,0,1,4,2,6.30
Bournemouth,Bradley Smith,1,0,9,3,5,6.28
Arsenal,David Ospina,0,1,3,0,0,6.20
Burnley,David Jones,0,0,0,1,0,6.20
Chelsea,Asmir Begović,0,0,1,0,0,6.15
Middlesbrough,Albert Adomah,0,0,0,1,5,6.15
Crystal Palace,Sullay Kaikai,0,0,0,0,1,5.90
Middlesbrough,James Husband,0,0,1,0,0,5.90
Manchester United,Angel Gomes,0,0,0,0,0,0.00
Arsenal,Ainsley Maitland-Niles,0,0,0,0,1,0.00
West Ham United,Declan Rice,0,0,0,0,0,0.00
Liverpool,Ovie Ejaria,0,0,0,0,1,0.00
Leicester City,Matthew James,0,0,0,0,0,0.00
