Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Stade Rennais,Nicolas Janvier,0,1,0,0,0,6.58
Fc Nantes,Fernando Aristeguieta,0,2,0,0,0,6.58
Lille Osc,Rio Mavuba,0,4,7,0,0,6.57
Saint Etienne,Bryan Dabo,0,5,10,0,0,6.57
Stade Rennais,Morgan Amalfitano,11,9,6,0,1,6.57
Bordeaux,Mauro Arambarri,0,0,0,0,0,6.57
Saint Etienne,Kenny Rocha Santos,0,2,2,0,0,6.57
Ogc Nice,Patrick Burner,0,2,3,1,0,6.57
Montpellier,Anthony Vanden Borre,0,0,5,0,0,6.57
Montpellier,Bryan Passi,0,2,4,0,0,6.57
Metz,Matthieu Udol,0,0,2,0,0,6.57
Montpellier,Souleymane Camara,5,19,14,3,1,6.56
Metz,Ismaila Sarr,22,23,53,2,5,6.56
Fc Nantes,Alexander Kačaniklić,0,6,6,0,0,6.56
Caen,Yann Karamoh,11,47,51,14,5,6.55
Olympique De Marseille,Abou Diaby,0,0,4,0,0,6.55
Toulouse,Jean-Daniel Akpa Akpro,0,0,2,0,0,6.55
Olympique Lyonnais,Jean-Philippe Mateta,0,0,1,0,0,6.55
Lille Osc,Youssouf Koné,0,1,2,0,0,6.55
Bastia,Farid Boulaya,0,0,0,0,0,6.55
Stade Rennais,Ermir Lenjani,0,1,0,0,0,6.55
Fc Nantes,Oswaldo Vizcarrondo,0,6,0,0,0,6.55
Saint Etienne,Benjamin Corgnet,17,6,11,2,1,6.55
Toulouse,Odsonne Édouard,11,9,9,2,1,6.55
Toulouse,Somalia,0,8,36,0,0,6.55
Lille Osc,Eric Bauthéac,0,14,10,2,0,6.55
Stade Rennais,Kermit Erasmus,0,4,1,0,0,6.54
Montpellier,Mathieu Deplagne,0,2,7,2,0,6.54
Montpellier,Mamadou Ndiaye,0,1,0,0,0,6.53
Montpellier,Cédric Mongongu,0,0,0,0,0,6.53
Lorient,Maxime Barthelmé,0,5,8,1,0,6.53
Dijon,Arnold Bouka Moutou,0,1,7,0,0,6.53
Lorient,Benjamin Jeannot,0,12,9,2,0,6.53
Nancy,Anthony Koura,9,11,8,1,1,6.53
Metz,Franck Signorino,0,1,7,0,0,6.53
Stade Rennais,Pedro Henrique,0,8,6,1,0,6.53
Angers,Kévin Bérigaud,0,8,10,2,0,6.53
Caen,Jordan Tell,0,1,0,0,0,6.53
Caen,Jean-Victor Makengo,0,7,19,0,0,6.52
Fc Nantes,Felipe Pardo,13,8,12,3,1,6.52
Toulouse,Issiaga Sylla,11,9,15,1,1,6.52
Lille Osc,Ryan Mendes,0,2,9,0,0,6.51
Bastia,Abdoulaye Keita,0,4,12,0,0,6.50
Lille Osc,Gabriel,0,0,0,0,0,6.50
Bordeaux,Zaydou Youssouf,0,0,0,0,0,6.50
Saint Etienne,Jessy Moulin,0,0,0,0,0,6.50
Fc Nantes,Alexis Alégué,0,0,0,0,0,6.50
Lorient,Issam Ben Khemis,0,0,0,0,0,6.50
Dijon,Anthony Belmonte,0,1,0,0,0,6.50
Montpellier,Geoffrey Jourdren,0,0,0,0,0,6.50
Montpellier,Killian Sanson,0,1,1,0,0,6.50
Toulouse,Pantxi Sirieix,0,0,0,0,0,6.50
Olympique De Marseille,Zinédine Machach,0,3,11,0,0,6.49
Saint Etienne,Arnaud Nordin,29,7,10,0,2,6.49
Nancy,Christophe Mandanne,10,10,4,1,1,6.49
Guingamp,Ludovic Blas,4,25,22,1,1,6.48
Stade Rennais,Aldo Kalulu,25,4,5,1,1,6.48
Fc Nantes,Nicolaj Thomsen,17,6,5,0,1,6.48
Bastia,Lenny Nangis,0,17,30,0,0,6.46
Montpellier,Keagan Dolly,0,6,7,1,0,6.45
Lille Osc,Anwar El Ghazi,8,12,6,0,1,6.44
Angers,Dickson Nwakaeme,0,0,2,0,0,6.43
Caen,Jeff Louis,0,7,4,1,0,6.42
Metz,Vincent Thill,0,0,0,0,0,6.40
Olympique Lyonnais,Mathieu Gorgelin,0,0,0,0,0,6.40
Saint Etienne,Jorginho,50,2,7,0,1,6.40
As Monaco,Loïc Badiashile,0,0,0,0,0,6.40
Olympique De Marseille,Antoine Rabillard,0,0,0,0,0,6.40
Angers,Denis Petrić,0,0,0,0,0,6.39
Fc Nantes,Wilfried Moimbé,0,1,1,0,0,6.39
Olympique De Marseille,Romain Alessandrini,0,4,5,0,0,6.38
Lorient,Paul Delecroix,0,0,1,0,0,6.37
Olympique Lyonnais,Jordy Gaspar,0,0,6,0,0,6.35
Bastia,Jerson Cabral,0,1,1,0,0,6.35
Guingamp,Alexis Mane,0,0,0,0,0,6.35
Olympique Lyonnais,Houssem Aouar,0,0,2,0,0,6.33
Angers,Alexandre Letellier,0,0,0,0,0,6.32
Angers,Yoane Wissa,0,0,0,0,0,6.30
Stade Rennais,Mehdi Zeffane,0,1,1,0,0,6.30
Lille Osc,Stoppila Sunzu,0,0,0,0,0,6.30
Saint Etienne,Hamidou Keyta,0,2,2,1,0,6.30
Metz,David Oberhauser,0,0,0,0,0,6.30
Guingamp,Théo Guivarch,0,0,0,0,0,6.30
Toulouse,Quentin Depehi,0,0,0,0,0,6.30
Lorient,Faïz Selemani,0,0,0,0,0,6.27
Toulouse,Mathieu Cafaro,0,0,0,0,0,6.23
Metz,Youssef Maziz,0,1,0,0,0,6.20
Caen,Mouhamadou Dabo,0,0,0,0,0,6.15
As Monaco,Morgan De Sanctis,0,0,0,0,0,6.10
Lille Osc,Farès Bahlouli,0,2,2,0,0,6.07
Lorient,Didier N'Dong,0,1,1,0,0,6.05
Caen,Paul Reulet,0,0,0,0,0,6.03
Bastia,Alexis Thébaux,0,0,0,0,0,5.60
Montpellier,Morgan Poaty,0,0,2,0,0,5.07
Metz,Moussa Seydi,0,0,0,0,0,5.00
Paris Saint Germain,Lorenzo Callegari,0,0,0,0,0,0.00
Saint Etienne,Lamine Ghezali,0,1,0,0,0,0.00
Caen,Exauce NGassaki,0,0,0,0,0,0.00
