Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Lorient,Maxime Barthelmé,77,5,29,38,0,6.63
Gfc Ajaccio,Louis Poggi,65,1,13,8,0,6.63
Lille Osc,Lenny Nangis,73,2,12,10,0,6.62
As Monaco,Kylian Mbappé,71,1,7,8,1,6.62
Caen,Jordan Adeoti,76,0,44,14,0,6.62
Gfc Ajaccio,Kevin Mayi,68,1,14,9,3,6.62
Guingamp,Reynald Lemaître,59,0,17,0,0,6.62
Guingamp,Mevlüt Erdinç,73,0,5,4,4,6.61
Troyes,Alois Confais,82,1,41,7,0,6.61
Saint Etienne,Neal Maupay,77,2,5,5,1,6.61
Olympique Lyonnais,Aldo Kalulu,86,0,2,2,2,6.61
Saint Etienne,Kévin Monnet-Paquet,77,2,35,36,2,6.61
Fc Nantes,Johan Audel,72,3,32,10,2,6.60
Lorient,Alain Traore,65,0,0,0,0,6.60
Guingamp,Julien Bègue,64,1,0,2,0,6.60
Lille Osc,Youssouf Koné,50,0,2,0,0,6.60
Guingamp,Mamadou Samassa,46,0,0,0,0,6.60
Troyes,Samuel Grandsir,80,0,0,1,0,6.60
Saint Etienne,Ole Selnæs,87,0,5,0,0,6.60
Stade Rennais,Wesley Saïd,100,0,0,0,0,6.60
Fc Nantes,Enock Kwateng,78,0,2,0,0,6.60
Caen,Christian Kouakou,76,0,2,1,1,6.60
Guingamp,Nill De Pauw,65,0,12,3,0,6.60
Angers,Denis Petrić,49,0,0,0,0,6.60
Lille Osc,Nolan Mbemba,89,0,0,2,0,6.60
Ogc Nice,Simon Pouplin,30,0,0,0,0,6.60
Guingamp,Jérémy Livolant,100,0,1,0,0,6.60
Bastia,Lyes Houri,70,0,0,0,0,6.60
Angers,Diego Gomez,67,0,1,1,0,6.60
Fc Nantes,Hicham Mlaab,82,0,1,0,0,6.60
Lille Osc,Ryan Mendes,79,0,4,1,0,6.60
Olympique De Marseille,Paolo De Ceglie,73,0,10,2,0,6.60
Gfc Ajaccio,Clement Maury,55,1,0,0,0,6.60
Angers,Slimane Sissoko,66,1,4,3,0,6.59
Stade De Reims,Lass Bangoura,78,1,6,10,1,6.59
Fc Nantes,Jules Iloki,77,1,21,14,1,6.59
Troyes,Henri Bienvenu,74,0,0,1,0,6.59
Troyes,Fabien Bachir Camus,79,1,34,20,5,6.59
Stade De Reims,Johann Carrasso,47,0,1,0,0,6.58
Ogc Nice,Dorian Caddy,75,0,7,1,0,6.58
Angers,Olivier Auriac,85,0,7,2,0,6.58
Stade Rennais,Steven Moreira,76,0,24,5,0,6.58
Saint Etienne,Franck Tabanou,70,0,13,1,0,6.57
Troyes,Lossemy Karaboue,82,2,36,56,0,6.57
Bastia,Christopher Maboulou,64,1,4,0,0,6.57
Lille Osc,Baptiste Guillaume,55,0,5,1,0,6.57
Montpellier,Morgan Sanson,78,0,17,7,3,6.57
Lille Osc,Yaw Yeboah,78,0,0,2,0,6.57
Montpellier,Djamel Bakar,83,0,1,1,0,6.57
Stade Rennais,Sebastian Salles-Lamonge,84,0,2,1,0,6.57
Bastia,François Kamano,73,0,20,38,3,6.57
Angers,Goran Karanović,74,0,3,1,1,6.56
Gfc Ajaccio,Mohamed Amine Chermiti,75,0,6,0,0,6.56
Montpellier,Quentin Cornette,69,0,2,5,0,6.56
Lorient,Moryke Fofana,91,0,4,8,0,6.55
Lorient,Florent Chaigneau,40,0,0,0,0,6.55
Stade Rennais,Kermit Erasmus,90,0,0,0,0,6.55
Olympique Lyonnais,Gaëtan Perrin,80,0,0,1,1,6.55
Montpellier,Jonathan Ligali,55,0,1,1,0,6.55
Guingamp,Mana Dembélé,63,0,6,0,0,6.55
Lorient,Romain Philippoteaux,75,3,25,33,0,6.55
Bastia,Abdoulaye Keita,63,0,3,2,0,6.53
Stade De Reims,Odair Fortes,78,0,6,16,0,6.53
As Monaco,Lacina Traoré,56,1,8,8,3,6.53
As Monaco,Jemerson,83,0,8,0,0,6.53
Caen,Jordan N'Kololo,78,0,10,7,0,6.53
Bordeaux,Milan Gajić,71,0,7,0,1,6.52
Guingamp,Laurent Dos Santos,59,0,15,3,0,6.52
Saint Etienne,Jonathan Bamba,77,0,3,6,1,6.52
Troyes,Deniz Hümmet,66,0,1,0,0,6.52
Bastia,Florian Raspentino,69,0,5,0,1,6.52
As Monaco,Hélder Costa,77,2,24,27,3,6.52
Lorient,Remi Mulumba,80,0,2,0,0,6.52
Ogc Nice,Alexandre Mendy,72,0,3,2,1,6.52
Troyes,Chris Mavinga,79,1,35,10,0,6.52
Paris Saint Germain,Jean-Kévin Augustin,87,0,4,7,1,6.51
Stade Rennais,Joris Gnagnon,83,0,6,1,0,6.50
Stade Rennais,Habib Habibou,0,0,0,0,0,6.50
Fc Nantes,Anthony Walongwa,92,0,0,1,0,6.50
Toulouse,Youssef Benali,100,0,0,0,0,6.50
As Monaco,Ilyes Chaibi,100,0,0,0,0,6.50
Stade De Reims,Edwin Maanane,60,0,0,0,0,6.50
Stade De Reims,Kossi Agassa,60,0,0,0,0,6.49
Olympique De Marseille,Florian Thauvin,77,0,12,26,2,6.49
Bordeaux,Isaac Thelin,72,0,4,2,0,6.47
Troyes,Brayan Perea,65,0,4,6,0,6.47
Lille Osc,Soualiho Meïté,73,0,4,1,0,6.47
Fc Nantes,Alexis Alégué,84,0,2,0,1,6.47
Stade De Reims,Hugo Rodriguez,90,0,6,1,0,6.47
Caen,Jean-Victor Makengo,83,0,11,6,0,6.46
Angers,Férébory Doré,74,1,8,6,0,6.46
Olympique Lyonnais,Zakarie Labidi,77,0,1,0,0,6.45
Saint Etienne,Erin Pinheiro,60,0,0,0,0,6.45
Ogc Nice,Paulin Puel,69,0,4,1,0,6.43
Lorient,Valentin Lavigne,63,0,0,3,0,6.42
Toulouse,Zinédine Machach,79,1,26,33,1,6.41
As Monaco,Gabriel Boschilia,83,0,0,1,0,6.40
Angers,Jean-Pierre Nsamé,68,0,0,1,0,6.40
Olympique Lyonnais,Romain Del Castillo,77,0,1,1,0,6.40
Stade De Reims,Hassane Kamara,100,0,1,0,0,6.40
Fc Nantes,Thomas Henry,67,0,0,0,0,6.40
Guingamp,Marcus Coco,62,2,42,36,1,6.39
Toulouse,Mauro Goicoechea,42,0,1,0,0,6.39
Ogc Nice,Franck Honorat,64,0,0,2,0,6.38
Bordeaux,Kévin Soni,78,0,4,2,0,6.35
Troyes,Mouhamadou Dabo,84,0,25,10,0,6.32
Toulouse,Ali Ahamada,43,0,0,0,0,6.32
Ogc Nice,Jean Stephan Raheriharimanana,83,0,1,0,0,6.30
Montpellier,Anthony Ribelin,68,0,1,0,0,6.30
Bordeaux,Mauro Arambarri,84,0,2,3,0,6.25
Lorient,Issam Ben Khemis,60,0,0,0,0,6.20
Bastia,Yassine Jebbour,64,0,3,0,0,6.10
Troyes,Carlens Arcus,95,0,2,1,0,5.70
Bordeaux,Ilias Hassani,71,0,1,0,0,5.20
Paris Saint Germain,Kévin Rimane,100,0,0,0,0,0.00
Paris Saint Germain,Yakou Meite,0,0,0,0,0,0.00
Montpellier,Florian Sotoca,100,0,1,0,0,0.00
Olympique De Marseille,Jérémie Porsan-Clemente,0,0,0,0,0,0.00
Ogc Nice,Albert Tokinirina Rafetraniaina,0,0,0,0,0,0.00
Montpellier,Sebastien Wüthrich,100,0,0,0,0,0.00
Lille Osc,Alexis Araujo,100,0,0,0,0,0.00
Angers,Mathias Serin,0,0,0,0,0,0.00
Paris Saint Germain,Timothee Taufflieb,100,0,0,0,0,0.00
Bordeaux,Jean Ambrose,100,0,0,0,0,0.00
Ogc Nice,Antony Ranieri,100,0,0,0,0,0.00
