Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Southampton,Josh Sims,0,3,4,1,0,6.40
Southampton,Sam Gallagher,0,0,0,0,0,6.40
Southampton,Callum Slattery,0,0,1,0,0,6.40
Huddersfield Town,Matty Daly,0,0,0,0,0,6.40
Brighton Hove Albion,Gaëtan Bong,0,2,11,0,0,6.36
Arsenal,Joseph Willock,0,1,0,0,0,6.35
Cardiff City,Jazz Richards,0,0,0,0,0,6.35
Cardiff City,Loïc Damour,0,0,0,0,0,6.35
Crystal Palace,Bakary Sako,0,0,0,0,0,6.33
Arsenal,Denis Suárez,0,0,4,0,0,6.30
Southampton,Fraser Forster,0,0,0,0,0,6.30
Bournemouth,Asmir Begović,0,0,0,0,0,6.30
Watford,Miguel Britos,0,0,1,0,0,6.27
Chelsea,Victor Moses,0,0,0,0,0,6.20
Huddersfield Town,Rajiv Van La Parra,0,4,7,0,0,6.20
Watford,Ben Wilmot,0,0,0,0,0,6.20
Huddersfield Town,Demeaco Duhaney,0,0,0,0,0,6.20
Southampton,Kayne Ramsay,0,0,0,0,0,6.20
West Ham United,Ben Johnson,0,0,0,0,0,6.20
Huddersfield Town,Tommy Smith,0,1,3,0,0,6.14
Huddersfield Town,Ben Hamer,0,0,0,0,0,6.03
Huddersfield Town,Aaron Rowe,0,0,1,0,0,5.85
Crystal Palace,Julián Speroni,0,0,0,0,0,5.60
Crystal Palace,Pape Souaré,0,0,0,0,0,0.00
Liverpool,Rafael Camacho,0,0,0,0,0,0.00
Manchester United,James Garner,0,0,0,0,0,0.00
Wolverhampton,Will Norris,0,0,0,0,0,0.00
Wolverhampton,Max Kilman,0,0,0,0,0,0.00
Southampton,Tyreke Johnson,0,0,0,0,0,0.00
Crystal Palace,Luke Dreher,0,0,0,0,0,0.00
