Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Cagliari,Riccardo Doratiotto,60,0,1,0,0,6.50
Parma,Antonio Di Gaudio,60,1,2,6,0,6.48
Parma,Fabio Ceravolo,73,0,5,14,2,6.48
Spal,Vasco Regini,74,0,1,0,0,6.48
Frosinone,Francesco Zampano,74,1,35,10,0,6.47
Milan,Lucas Paquetá,77,1,18,16,1,6.47
Frosinone,Francesco Bardi,51,0,0,0,0,6.47
Chievoverona,Sergej Grubac,60,0,2,0,0,6.47
Spal,Lorenzo Dickmann,72,0,5,1,0,6.47
Frosinone,Francesco Cassata,78,2,20,19,2,6.45
Lazio,Riza Durmisi,78,1,4,1,0,6.45
Bologna,Nehuén Paz,74,0,2,1,0,6.45
Chievoverona,Ibrahim Karamoko,71,0,0,1,0,6.45
Parma,Alessio Da Cruz,81,0,2,2,0,6.43
Chievoverona,Lucas Piazón,76,0,2,1,0,6.43
Udinese,Andrija Balić,100,0,1,0,0,6.43
Lazio,Pedro Neto,91,0,0,0,0,6.43
Chievoverona,Manuel Pucciarelli,77,0,4,3,0,6.43
Genoa,Giuseppe Pezzella,69,0,7,1,0,6.43
Udinese,Antonín Barák,84,0,9,3,0,6.43
Parma,Massimo Gobbi,75,1,15,2,0,6.42
Udinese,Emil Hallfreðsson,87,0,10,1,1,6.41
Frosinone,Paolo Ghiglione,67,0,8,2,1,6.41
Genoa,Jandrei,62,0,0,0,0,6.40
Chievoverona,Musa Juwara,67,0,0,0,0,6.40
Udinese,Svante Ingelsson,62,0,1,1,0,6.40
Udinese,Petar Mićin,0,0,0,0,0,6.40
Sassuolo,Leonardo Sernicola,100,0,0,0,0,6.40
Chievoverona,Mauro Burruchaga,79,0,2,1,0,6.40
Frosinone,Luca Matarese,75,0,0,1,0,6.40
Genoa,Stefano Sturaro,68,0,4,3,1,6.38
Empoli,Dimitris Nikolaou,91,0,5,0,0,6.38
Spal,Everton Luiz,86,0,11,3,0,6.37
Empoli,Dimitri Oberlin,68,0,1,3,0,6.36
Napoli,Gianluca Gaetano,78,0,0,0,0,6.30
Genoa,Stephane Omeonga,77,0,1,0,0,6.30
Bologna,Juan Manuel Valencia,100,0,0,0,0,6.30
Empoli,Alejandro Rodríguez,33,0,0,0,0,6.30
Chievoverona,Marco Andreolli,81,0,11,0,0,6.22
Sassuolo,Mauricio Lemos,92,0,2,0,0,6.20
Juventus,Stephy Mavididi,100,0,0,0,0,6.20
Juventus,Manolo Portanova,64,0,1,1,0,6.20
Lazio,Nicolò Armini,77,0,1,0,0,6.20
Fiorentina,Nicky Medja Beloko,50,0,1,0,0,6.20
Genoa,Federico Marchetti,71,0,0,0,0,6.18
Juventus,Carlo Pinsoglio,70,0,0,0,0,6.00
Lazio,Guido Guerrieri,67,0,0,0,0,5.80
Chievoverona,Strahinja Tanasijević,93,0,0,0,0,5.80
Chievoverona,Andrea Seculin,62,0,0,0,0,5.70
Atalanta,Ibañez,100,0,0,0,0,0.00
Torino,Vincenzo Millico,0,0,0,0,0,0.00
Parma,Abdou Diakhate,0,0,0,0,0,0.00
Atalanta,Francesco Rossi,100,0,0,0,0,0.00
Bologna,Gabriele Corbo,100,0,0,0,0,0.00
Sassuolo,Giacomo Raspadori,0,0,0,0,0,0.00
Spal,Giacomo Poluzzi,100,0,0,0,0,0.00
Parma,Gianni Munari,100,0,0,0,0,0.00
