Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Lorient,Maxime Barthelmé,0,16,38,2,0,6.63
Gfc Ajaccio,Louis Poggi,0,10,8,1,0,6.63
Lille Osc,Lenny Nangis,0,8,10,0,0,6.62
As Monaco,Kylian Mbappé,33,3,8,0,1,6.62
Caen,Jordan Adeoti,0,8,14,1,0,6.62
Gfc Ajaccio,Kevin Mayi,14,22,9,3,3,6.62
Guingamp,Reynald Lemaître,0,0,0,0,0,6.62
Guingamp,Mevlüt Erdinç,25,16,4,7,4,6.61
Troyes,Alois Confais,0,3,7,0,0,6.61
Saint Etienne,Neal Maupay,8,12,5,1,1,6.61
Olympique Lyonnais,Aldo Kalulu,50,4,2,1,2,6.61
Saint Etienne,Kévin Monnet-Paquet,6,32,36,5,2,6.61
Fc Nantes,Johan Audel,8,26,10,5,2,6.60
Lorient,Alain Traore,0,1,0,0,0,6.60
Guingamp,Julien Bègue,0,1,2,1,0,6.60
Lille Osc,Youssouf Koné,0,0,0,0,0,6.60
Guingamp,Mamadou Samassa,0,0,0,0,0,6.60
Troyes,Samuel Grandsir,0,0,1,0,0,6.60
Saint Etienne,Ole Selnæs,0,0,0,0,0,6.60
Stade Rennais,Wesley Saïd,0,0,0,0,0,6.60
Fc Nantes,Enock Kwateng,0,0,0,0,0,6.60
Caen,Christian Kouakou,25,4,1,1,1,6.60
Guingamp,Nill De Pauw,0,7,3,2,0,6.60
Angers,Denis Petrić,0,0,0,0,0,6.60
Lille Osc,Nolan Mbemba,0,0,2,0,0,6.60
Ogc Nice,Simon Pouplin,0,0,0,0,0,6.60
Guingamp,Jérémy Livolant,0,0,0,0,0,6.60
Bastia,Lyes Houri,0,1,0,0,0,6.60
Angers,Diego Gomez,0,1,1,0,0,6.60
Fc Nantes,Hicham Mlaab,0,0,0,0,0,6.60
Lille Osc,Ryan Mendes,0,1,1,0,0,6.60
Olympique De Marseille,Paolo De Ceglie,0,3,2,0,0,6.60
Gfc Ajaccio,Clement Maury,0,0,0,0,0,6.60
Angers,Slimane Sissoko,0,10,3,0,0,6.59
Stade De Reims,Lass Bangoura,9,11,10,2,1,6.59
Fc Nantes,Jules Iloki,7,15,14,4,1,6.59
Troyes,Henri Bienvenu,0,3,1,1,0,6.59
Troyes,Fabien Bachir Camus,9,54,20,6,5,6.59
Stade De Reims,Johann Carrasso,0,0,0,0,0,6.58
Ogc Nice,Dorian Caddy,0,6,1,2,0,6.58
Angers,Olivier Auriac,0,2,2,0,0,6.58
Stade Rennais,Steven Moreira,0,0,5,0,0,6.58
Saint Etienne,Franck Tabanou,0,5,1,0,0,6.57
Troyes,Lossemy Karaboue,0,15,56,1,0,6.57
Bastia,Christopher Maboulou,0,1,0,0,0,6.57
Lille Osc,Baptiste Guillaume,0,7,1,1,0,6.57
Montpellier,Morgan Sanson,38,8,7,1,3,6.57
Lille Osc,Yaw Yeboah,0,0,2,0,0,6.57
Montpellier,Djamel Bakar,0,5,1,0,0,6.57
Stade Rennais,Sebastian Salles-Lamonge,0,3,1,0,0,6.57
Bastia,François Kamano,9,32,38,5,3,6.57
Angers,Goran Karanović,17,6,1,2,1,6.56
Gfc Ajaccio,Mohamed Amine Chermiti,0,4,0,0,0,6.56
Montpellier,Quentin Cornette,0,2,5,0,0,6.56
Lorient,Moryke Fofana,0,0,8,0,0,6.55
Lorient,Florent Chaigneau,0,0,0,0,0,6.55
Stade Rennais,Kermit Erasmus,0,0,0,0,0,6.55
Olympique Lyonnais,Gaëtan Perrin,100,1,1,1,1,6.55
Montpellier,Jonathan Ligali,0,0,1,0,0,6.55
Guingamp,Mana Dembélé,0,11,0,1,0,6.55
Lorient,Romain Philippoteaux,0,6,33,0,0,6.55
Bastia,Abdoulaye Keita,0,0,2,0,0,6.53
Stade De Reims,Odair Fortes,0,4,16,1,0,6.53
As Monaco,Lacina Traoré,21,14,8,4,3,6.53
As Monaco,Jemerson,0,1,0,0,0,6.53
Caen,Jordan N'Kololo,0,10,7,1,0,6.53
Bordeaux,Milan Gajić,50,2,0,0,1,6.52
Guingamp,Laurent Dos Santos,0,1,3,0,0,6.52
Saint Etienne,Jonathan Bamba,20,5,6,1,1,6.52
Troyes,Deniz Hümmet,0,1,0,0,0,6.52
Bastia,Florian Raspentino,20,5,0,0,1,6.52
As Monaco,Hélder Costa,14,21,27,2,3,6.52
Lorient,Remi Mulumba,0,3,0,0,0,6.52
Ogc Nice,Alexandre Mendy,10,10,2,2,1,6.52
Troyes,Chris Mavinga,0,8,10,1,0,6.52
Paris Saint Germain,Jean-Kévin Augustin,11,9,7,3,1,6.51
Stade Rennais,Joris Gnagnon,0,2,1,0,0,6.50
Stade Rennais,Habib Habibou,0,0,0,0,0,6.50
Fc Nantes,Anthony Walongwa,0,0,1,0,0,6.50
Toulouse,Youssef Benali,0,0,0,0,0,6.50
As Monaco,Ilyes Chaibi,0,0,0,0,0,6.50
Stade De Reims,Edwin Maanane,0,0,0,0,0,6.50
Stade De Reims,Kossi Agassa,0,0,0,0,0,6.49
Olympique De Marseille,Florian Thauvin,14,14,26,1,2,6.49
Bordeaux,Isaac Thelin,0,6,2,2,0,6.47
Troyes,Brayan Perea,0,6,6,3,0,6.47
Lille Osc,Soualiho Meïté,0,1,1,1,0,6.47
Fc Nantes,Alexis Alégué,33,3,0,1,1,6.47
Stade De Reims,Hugo Rodriguez,0,1,1,0,0,6.47
Caen,Jean-Victor Makengo,0,1,6,0,0,6.46
Angers,Férébory Doré,0,8,6,2,0,6.46
Olympique Lyonnais,Zakarie Labidi,0,2,0,0,0,6.45
Saint Etienne,Erin Pinheiro,0,1,0,0,0,6.45
Ogc Nice,Paulin Puel,0,2,1,0,0,6.43
Lorient,Valentin Lavigne,0,2,3,0,0,6.42
Toulouse,Zinédine Machach,14,7,33,1,1,6.41
As Monaco,Gabriel Boschilia,0,1,1,1,0,6.40
Angers,Jean-Pierre Nsamé,0,0,1,0,0,6.40
Olympique Lyonnais,Romain Del Castillo,0,1,1,0,0,6.40
Stade De Reims,Hassane Kamara,0,1,0,0,0,6.40
Fc Nantes,Thomas Henry,0,0,0,0,0,6.40
Guingamp,Marcus Coco,7,14,36,1,1,6.39
Toulouse,Mauro Goicoechea,0,0,0,0,0,6.39
Ogc Nice,Franck Honorat,0,2,2,0,0,6.38
Bordeaux,Kévin Soni,0,1,2,0,0,6.35
Troyes,Mouhamadou Dabo,0,3,10,0,0,6.32
Toulouse,Ali Ahamada,0,0,0,0,0,6.32
Ogc Nice,Jean Stephan Raheriharimanana,0,0,0,0,0,6.30
Montpellier,Anthony Ribelin,0,0,0,0,0,6.30
Bordeaux,Mauro Arambarri,0,2,3,1,0,6.25
Lorient,Issam Ben Khemis,0,0,0,0,0,6.20
Bastia,Yassine Jebbour,0,0,0,0,0,6.10
Troyes,Carlens Arcus,0,0,1,0,0,5.70
Bordeaux,Ilias Hassani,0,0,0,0,0,5.20
Paris Saint Germain,Kévin Rimane,0,0,0,0,0,0.00
Paris Saint Germain,Yakou Meite,0,0,0,0,0,0.00
Montpellier,Florian Sotoca,0,1,0,1,0,0.00
Olympique De Marseille,Jérémie Porsan-Clemente,0,0,0,0,0,0.00
Ogc Nice,Albert Tokinirina Rafetraniaina,0,0,0,0,0,0.00
Montpellier,Sebastien Wüthrich,0,1,0,0,0,0.00
Lille Osc,Alexis Araujo,0,0,0,0,0,0.00
Angers,Mathias Serin,0,0,0,0,0,0.00
Paris Saint Germain,Timothee Taufflieb,0,0,0,0,0,0.00
Bordeaux,Jean Ambrose,0,0,0,0,0,0.00
Ogc Nice,Antony Ranieri,0,0,0,0,0,0.00
