Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Ogc Nice,Racine Coly,1,0,11,9,7,6.53
Caen,Stef Peeters,0,0,1,6,15,6.53
Guingamp,Marcus Coco,0,0,9,23,39,6.53
Caen,Aly Ndom,2,0,9,4,11,6.53
As Monaco,Pelé,1,0,9,3,8,6.53
Montpellier,Facundo Piriz,1,0,2,0,9,6.53
Stade De Reims,Axel Disasi,1,0,16,2,2,6.53
As Monaco,Nacer Chadli,1,0,7,3,11,6.52
As Monaco,Willem Geubbels,0,0,0,0,0,6.50
Olympique De Marseille,Grégory Sertic,1,0,2,1,2,6.50
Paris Saint Germain,Kévin Rimane,0,0,0,0,0,6.50
Caen,Casimir Ninga,1,0,9,22,53,6.50
Montpellier,Mathías Suárez,0,0,16,9,20,6.50
Fc Nantes,Antonio Mance,0,0,0,0,1,6.50
As Monaco,Wilson Isidor,1,0,1,0,0,6.50
Angers,Harisson Manzala,0,0,1,0,2,6.50
Strasbourg,Jeremy Grimm,0,0,5,4,4,6.50
Amiens,Cheick Timite,2,0,11,12,18,6.50
Stade Rennais,Ludovic Baal,0,0,1,2,4,6.50
Caen,Yoel Armougom,3,0,58,21,31,6.50
Saint Etienne,Mickael Panos,0,0,0,1,1,6.50
Amiens,Quentin Cornette,0,0,4,1,5,6.50
Toulouse,Nathan Ngoumou,0,0,2,0,1,6.50
Stade De Reims,Virgile Pinson,0,0,0,0,0,6.50
Nimes Olympique,Gaëtan Paquiez,6,0,44,22,43,6.48
Ogc Nice,Mickaël Le Bihan,0,0,1,1,1,6.48
Dijon,Frédéric Sammaritano,1,0,2,8,11,6.48
Dijon,Sory Kaba,0,0,0,0,1,6.48
As Monaco,Jordi Mboula,0,0,4,1,3,6.47
Stade De Reims,Sheyi Ojo,0,0,1,3,8,6.47
Guingamp,Matthias Phaeton,0,0,0,0,1,6.47
Olympique Lyonnais,Pape Cheikh,2,1,2,2,1,6.46
Amiens,Oualid El Hajjam,2,0,21,14,14,6.46
Amiens,Bongani Zungu,0,0,5,2,3,6.46
Caen,Romain Genevois,0,0,13,8,10,6.45
Montpellier,Keagan Dolly,0,0,0,0,1,6.45
Stade Rennais,Denis Will Poha,0,0,1,1,0,6.45
Ogc Nice,Maxime Pélican,0,0,0,0,1,6.45
Dijon,Rúnar Alex Rúnarsson,0,2,15,1,2,6.43
Caen,Baissama Sankoh,1,0,14,5,4,6.43
Ogc Nice,Andy Pelmard,0,0,2,3,5,6.43
Olympique De Marseille,Nemanja Radonjić,0,0,3,5,8,6.41
Strasbourg,Idriss Saadi,0,0,0,0,0,6.40
Olympique Lyonnais,Oumar Solet,0,0,0,0,1,6.40
Olympique Lyonnais,Yassin Fekir,0,0,0,0,0,6.40
Stade De Reims,Moreto Cassama,0,0,2,1,3,6.40
Fc Nantes,Imrân Louza,0,0,1,0,2,6.40
Stade Rennais,Armand Lauriente,0,0,0,0,0,6.40
Saint Etienne,Mahdi Camara,0,0,2,0,0,6.40
Stade Rennais,Nicolas Janvier,0,0,0,0,0,6.40
Amiens,Stanley Segarel,0,0,0,0,0,6.40
Guingamp,Karl-Johan Johnsson,0,1,11,0,0,6.39
Guingamp,Guessouma Fofana,1,0,8,9,21,6.39
Ogc Nice,Ihsan Sacko,0,0,2,2,7,6.39
Strasbourg,Samuel Grandsir,0,0,5,2,21,6.37
Dijon,Senou Coulibaly,2,0,18,11,13,6.36
Toulouse,Steven Moreira,0,0,12,10,19,6.36
Guingamp,Jordan Ikoko,5,0,23,23,37,6.36
Angers,Farid El Mellali,0,0,0,5,8,6.36
Fc Nantes,Abdoulaye Dabo,0,0,0,0,3,6.35
Fc Nantes,Maxime Dupé,0,1,7,0,0,6.34
Stade Rennais,Gerzino Nyamsi,4,0,16,4,6,6.33
As Monaco,Sofiane Diop,0,0,3,7,12,6.32
Fc Nantes,Koffi Djidji,1,0,3,1,1,6.30
Ogc Nice,Yoan Cardinale,0,0,2,0,1,6.30
Caen,Timo Stavitski,0,0,0,0,0,6.30
Toulouse,Yann Bodiger,0,0,0,0,0,6.30
Toulouse,Clément Michelin,0,0,5,3,3,6.30
Fc Nantes,Alexandre Olliero,0,0,1,0,0,6.30
Toulouse,Kouadio Koné,0,0,0,0,4,6.30
Stade Rennais,Sacha Boey,0,0,0,0,0,6.30
Caen,Evens Joseph,0,0,1,2,5,6.28
Stade De Reims,Romain Metanire,3,0,9,7,11,6.22
Dijon,Arnold Bouka Moutou,0,0,1,3,3,6.20
Olympique De Marseille,Christopher Rocchia,0,0,1,0,0,6.20
Guingamp,Johan Larsson,0,1,1,1,1,6.20
Bordeaux,Albert Lottin,0,0,0,0,1,6.20
Guingamp,Papy Djilobodji,2,0,11,0,1,6.18
Angers,Rayan Aït Nouri,0,0,1,0,2,6.15
Bordeaux,Milan Gajić,0,0,6,1,2,6.10
Fc Nantes,Randal Kolo Muani,0,0,2,0,2,6.07
As Monaco,Naldo,2,0,23,5,5,5.95
As Monaco,Seydou Sy,0,1,0,0,0,5.90
Angers,Yoann Andreu,0,0,0,1,1,5.90
As Monaco,Romain Faivre,0,1,1,1,1,5.70
Ogc Nice,Paul Wade,0,0,1,0,0,5.60
Strasbourg,Moataz Zemzemi,0,0,0,0,1,0.00
Olympique Lyonnais,Lenny Pintor,0,0,0,0,0,0.00
Lille Osc,Arton Zekaj,0,0,0,0,0,0.00
Saint Etienne,Kenny Rocha Santos,0,0,0,0,0,0.00
Rc Lens,Grejohn Kyei,0,0,0,0,0,0.00
Montpellier,Yanis Ammour,0,0,0,0,0,0.00
Fc Nantes,Alexis Alégué,0,0,0,0,1,0.00
Amiens,Sanasi Sy,0,0,0,0,0,0.00
Nimes Olympique,Theo Sainte Luce,0,0,0,0,0,0.00
