Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Chievoverona,Angelo Ndrecka,0,0,0,0,0,6.50
Cagliari,Riccardo Doratiotto,0,0,0,0,0,6.50
Parma,Antonio Di Gaudio,0,7,6,2,0,6.48
Parma,Fabio Ceravolo,15,13,14,5,2,6.48
Spal,Vasco Regini,0,0,0,0,0,6.48
Frosinone,Francesco Zampano,0,11,10,2,0,6.47
Milan,Lucas Paquetá,8,13,16,3,1,6.47
Frosinone,Francesco Bardi,0,0,0,0,0,6.47
Chievoverona,Sergej Grubac,0,2,0,1,0,6.47
Spal,Lorenzo Dickmann,0,1,1,0,0,6.47
Frosinone,Francesco Cassata,20,10,19,0,2,6.45
Lazio,Riza Durmisi,0,4,1,0,0,6.45
Bologna,Nehuén Paz,0,0,1,0,0,6.45
Chievoverona,Ibrahim Karamoko,0,2,1,0,0,6.45
Parma,Alessio Da Cruz,0,1,2,0,0,6.43
Chievoverona,Lucas Piazón,0,1,1,0,0,6.43
Udinese,Andrija Balić,0,1,0,0,0,6.43
Lazio,Pedro Neto,0,0,0,0,0,6.43
Chievoverona,Manuel Pucciarelli,0,0,3,1,0,6.43
Genoa,Giuseppe Pezzella,0,1,1,0,0,6.43
Udinese,Antonín Barák,0,3,3,0,0,6.43
Parma,Massimo Gobbi,0,2,2,0,0,6.42
Udinese,Emil Hallfreðsson,50,2,1,0,1,6.41
Frosinone,Paolo Ghiglione,17,6,2,0,1,6.41
Genoa,Jandrei,0,0,0,0,0,6.40
Chievoverona,Musa Juwara,0,0,0,0,0,6.40
Udinese,Svante Ingelsson,0,2,1,0,0,6.40
Udinese,Petar Mićin,0,0,0,0,0,6.40
Sassuolo,Leonardo Sernicola,0,0,0,0,0,6.40
Chievoverona,Mauro Burruchaga,0,1,1,0,0,6.40
Frosinone,Luca Matarese,0,0,1,0,0,6.40
Genoa,Stefano Sturaro,33,3,3,0,1,6.38
Empoli,Dimitris Nikolaou,0,0,0,0,0,6.38
Spal,Everton Luiz,0,2,3,0,0,6.37
Empoli,Dimitri Oberlin,0,0,3,0,0,6.36
Napoli,Gianluca Gaetano,0,0,0,0,0,6.30
Genoa,Stephane Omeonga,0,0,0,0,0,6.30
Bologna,Juan Manuel Valencia,0,1,0,0,0,6.30
Empoli,Alejandro Rodríguez,0,0,0,0,0,6.30
Chievoverona,Marco Andreolli,0,3,0,0,0,6.22
Sassuolo,Mauricio Lemos,0,0,0,0,0,6.20
Juventus,Stephy Mavididi,0,0,0,0,0,6.20
Juventus,Manolo Portanova,0,0,1,0,0,6.20
Lazio,Nicolò Armini,0,0,0,0,0,6.20
Fiorentina,Nicky Medja Beloko,0,0,0,0,0,6.20
Genoa,Federico Marchetti,0,0,0,0,0,6.18
Juventus,Carlo Pinsoglio,0,0,0,0,0,6.00
Lazio,Guido Guerrieri,0,0,0,0,0,5.80
Chievoverona,Strahinja Tanasijević,0,0,0,0,0,5.80
Chievoverona,Andrea Seculin,0,0,0,0,0,5.70
Atalanta,Ibañez,0,0,0,0,0,0.00
Torino,Vincenzo Millico,0,0,0,0,0,0.00
Parma,Abdou Diakhate,0,0,0,0,0,0.00
Atalanta,Francesco Rossi,0,0,0,0,0,0.00
Bologna,Gabriele Corbo,0,0,0,0,0,0.00
Sassuolo,Giacomo Raspadori,0,0,0,0,0,0.00
Spal,Giacomo Poluzzi,0,0,0,0,0,0.00
Parma,Gianni Munari,0,0,0,0,0,0.00
