Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Getafe,Gaku Shibasaki,3,66,77,0,0,6.53
Eibar,Asier Riesgo,0,52,180,0,0,6.52
Girona,Anthony Lozano,4,68,122,0,1,6.52
Levante,Nikola Vukčević,1,82,201,1,0,6.52
Huesca,Luisinho,3,87,169,0,1,6.52
Espanyol,Víctor Sánchez,8,81,434,2,1,6.51
Celta Vigo,Mathias Jensen,1,78,61,0,0,6.50
Girona,Seung-Ho Paik,0,85,17,0,0,6.50
Leganes,Ezequiel Muñoz,0,82,94,0,0,6.50
Villarreal,Manuel Iturra,0,83,45,0,0,6.50
Villarreal,Javi Fuego,0,74,106,0,0,6.50
Eibar,Pere Milla,3,57,65,0,0,6.50
Athletic Bilbao,Gorka Guruzeta,2,78,7,0,0,6.50
Real Sociedad,Roberto López,0,33,1,0,0,6.50
Deportivo Alaves,Alejandro Blanco,0,67,4,0,0,6.50
Levante,Erick Cabaco,3,73,507,0,0,6.50
Girona,Patrick Roberts,8,82,143,0,0,6.49
Celta Vigo,Andrew Hjulsager,6,79,86,3,2,6.49
Rayo Vallecano,Gaël Kakuta,5,77,177,0,0,6.48
Valencia,Toni Lato,1,79,112,0,0,6.48
Getafe,Mathieu Flamini,1,66,89,0,0,6.47
Getafe,Dimitri Foulquier,15,63,250,2,2,6.47
Rayo Vallecano,Franco di Santo,0,64,23,0,0,6.47
Real Valladolid,Ivi,0,91,10,0,0,6.47
Deportivo Alaves,Antonio Sivera,1,42,37,0,0,6.47
Huesca,Serdar Gürler,6,67,98,1,0,6.45
Sevilla,Nolito,0,63,17,0,0,6.45
Deportivo Alaves,Adrián Marín,0,71,58,0,0,6.43
Athletic Bilbao,Unai Simon,0,59,91,0,0,6.43
Getafe,Amath Ndiaye,10,72,140,2,2,6.43
Huesca,Aleksandar Jovanović,0,44,135,0,0,6.41
Deportivo Alaves,Daniel Torres,0,87,13,0,0,6.40
Real Madrid,Javi Sánchez,0,88,7,0,0,6.40
Barcelona,Alex Collado,0,83,25,0,0,6.40
Leganes,Alexander Szymanowski,0,80,4,0,0,6.40
Getafe,Markel Bergara,0,76,13,0,0,6.40
Rayo Vallecano,Tito,6,76,375,0,0,6.40
Celta Vigo,Emmanuel Apeh,1,75,3,0,0,6.40
Real Valladolid,Christopher Ramos,0,30,3,0,0,6.40
Rayo Vallecano,Sergio Moreno,0,100,2,0,0,6.40
Sevilla,Javier Díaz,0,52,11,0,0,6.40
Eibar,Miguel Marí,0,90,36,0,0,6.40
Girona,Kévin Soni,3,82,18,0,0,6.38
Athletic Bilbao,Mikel Rico,1,80,75,0,0,6.35
Rayo Vallecano,Sergio Akieme Rodriguez,1,85,55,1,0,6.35
Espanyol,Lluis López,0,81,197,0,0,6.35
Espanyol,Alfa Semedo,1,81,17,0,0,6.33
Atletico Madrid,Victor Mollejo Carpintero,1,83,19,0,0,6.33
Real Madrid,Cristo González,1,100,10,0,0,6.30
Huesca,Rajko Brežančić,0,67,10,0,0,6.30
Levante,Cheick Doukouré,1,74,81,0,1,6.22
Getafe,Leandro Chichizola,0,42,10,0,0,6.20
Athletic Bilbao,Cristian Ganea,0,100,9,0,0,6.20
Rayo Vallecano,Dorado,0,90,47,0,0,6.20
Huesca,Axel Werner,0,43,70,0,0,6.15
Real Madrid,Luca Zidane,0,84,32,0,0,6.10
Real Valladolid,Yoel Rodríguez,0,46,42,0,0,5.93
Getafe,Iván Alejo,1,47,15,0,1,5.43
Atletico Madrid,Joaquín Muñoz,0,0,0,0,0,0.00
Eibar,Jordi Calavera,0,0,0,0,0,0.00
Real Sociedad,Martín Merquelanz,0,0,0,0,0,0.00
