Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Sampdoria,Ognjen Stijepović,0,0,0,0,0,6.50
Hellas Verona,Simone Calvano,4,0,13,15,13,6.50
Udinese,Stipe Perica,1,0,9,3,8,6.49
Sassuolo,Davide Biondini,0,0,1,3,4,6.48
Hellas Verona,Mattia Zaccagni,0,0,0,5,7,6.48
Hellas Verona,Rolando Aarons,1,0,0,2,13,6.47
Cagliari,Alessandro Deiola,0,0,10,4,9,6.47
Benevento,Bright Gyamfi,1,0,7,7,2,6.46
Torino,Simone Edera,0,0,1,2,6,6.46
Torino,Samuel Gustafson,0,0,0,0,3,6.45
Crotone,Mariano Izco,0,0,1,4,6,6.45
Spal,Everton Luiz,1,1,6,10,22,6.44
Benevento,Lorenzo Del Pinto,4,1,7,16,23,6.43
Hellas Verona,Enrico Bearzotti,1,0,18,4,3,6.43
Lazio,Alessandro Murgia,3,0,13,17,19,6.43
Spal,Boukary Dramé,0,0,3,2,1,6.43
Benevento,Gianluca Di Chiara,3,0,30,11,25,6.42
Sassuolo,Francesco Cassata,0,0,0,5,12,6.42
Torino,Antonio Barreca,0,0,13,5,9,6.42
Genoa,Francesco Migliore,0,0,7,3,5,6.42
Cagliari,Han Kwang-song,0,0,0,0,1,6.41
Benevento,Achraf Lazaar,1,0,9,6,12,6.41
Torino,Davide Zappacosta,0,0,1,2,1,6.40
Inter,Andrea Pinamonti,0,0,0,0,0,6.40
Roma,Jonathan Silva,1,0,1,3,0,6.40
Milan,Luca Antonelli,0,0,8,1,1,6.40
Benevento,Fabio Ceravolo,0,0,0,0,0,6.40
Atalanta,Francesco Rossi,0,0,0,0,0,6.40
Hellas Verona,Andrea Danzi,0,0,5,5,11,6.40
Crotone,Oliver Kragl,0,0,2,2,1,6.38
Spal,Eros Schiavon,2,0,2,2,6,6.37
Benevento,Raman Chibsah,2,0,11,4,19,6.37
Udinese,Francesco Zampano,0,0,7,6,9,6.35
Hellas Verona,Ľubomír Tupta,0,0,0,0,0,6.35
Udinese,Giuseppe Pezzella,1,0,24,6,19,6.32
Juventus,Carlo Pinsoglio,0,0,0,0,0,6.30
Spal,Mattia Vitale,0,0,1,3,2,6.30
Genoa,Santiago Gentiletti,0,1,11,3,4,6.25
Fiorentina,Bartłomiej Drągowski,0,1,1,0,0,6.20
Bologna,Cheick Keita,0,0,1,2,2,6.20
Torino,Umar Sadiq,0,0,2,1,0,6.17
Chievoverona,Mehdi Léris,0,0,0,1,1,6.17
Genoa,Ricardo Centurión,0,0,0,0,0,6.15
Benevento,Luca Sparandeo,0,0,0,0,0,5.50
Cagliari,Luca Crosta,0,0,3,0,0,5.40
Lazio,Mauricio,0,0,0,0,0,0.00
Spal,Gabriele Marchegiani,0,0,0,0,0,0.00
Benevento,Giovanni Volpicelli,0,0,0,0,0,0.00
Benevento,Christian Rutjens,0,0,0,0,0,0.00
