Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Sc Cambuur,Harm Zeinstra,0,0,0,0,0,6.35
Nec Nijmegen,Jay-Roy Grot,0,6,7,0,0,6.34
Sc Cambuur,Dominik Masek,0,1,0,0,0,6.30
Sc Cambuur,Kai Heerings,0,1,1,0,0,6.30
Pec Zwolle,Tarik Evre,0,0,0,0,0,6.30
Ado Den Haag,Kyle Ebecilio,0,0,0,0,0,6.25
De Graafschap,Tom Menting,0,0,2,0,0,6.25
Vitesse,Uroš Đurđević,0,0,0,0,0,6.20
Sc Cambuur,Omar El Baad,0,0,0,0,0,6.20
Pec Zwolle,Sander Thomas,0,0,0,0,0,6.20
Vitesse,Julian Lelieveld,0,0,2,0,0,6.10
Fc Utrecht,Darren Rosheuvel,0,0,0,0,0,6.10
Roda Jc Kerkrade,Bart Biemans,0,0,0,0,0,5.90
Fc Twente,Vincent Schmidt,0,0,0,0,0,5.90
Roda Jc Kerkrade,Willem Ofori,0,0,0,0,0,5.90
Fc Utrecht,Yannick Cortie,0,0,0,0,0,5.50
Vitesse,Mitchell Van Bergen,0,0,0,0,0,0.00
Feyenoord,Elvis Manu,0,2,0,0,0,0.00
Feyenoord,Jari Schuurman,0,0,0,0,0,0.00
Pec Zwolle,Boris Rasevic,0,0,0,0,0,0.00
Roda Jc Kerkrade,Marc Hocher,0,0,1,0,0,0.00
Willem Ii Tilburg,Jordy Vleugels,0,0,0,0,0,0.00
Pec Zwolle,Mark Bruintjes,0,0,0,0,0,0.00
