Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Malaga,Fábio Espinho,1,89,49,0,0,6.50
Rayo Vallecano,Dorado,2,80,210,0,0,6.50
Sevilla,Antonio Cotan,1,87,40,0,0,6.50
Rayo Vallecano,Chengdong Zhang,0,100,1,0,0,6.50
Sporting Gijon,Mendi,0,57,4,0,0,6.50
Celta Vigo,Diego Alende,0,86,6,0,0,6.50
Eibar,Ander Gayoso Reina,0,20,1,0,0,6.50
Levante,Nabil Ghilas,10,61,140,1,0,6.50
Deportivo La Coruna,Jonás Gutiérrez,4,65,92,1,0,6.49
Malaga,Nordin Amrabat,18,72,177,1,5,6.49
Eibar,Jota,13,78,166,0,4,6.49
Athletic Bilbao,Javier Eraso,9,77,199,1,3,6.49
Granada,Thievy Bifouma,2,75,47,0,0,6.49
Villarreal,Matías Nahuel,13,75,256,1,2,6.48
Sporting Gijon,Dani Ndi,7,70,145,0,0,6.48
Granada,Diego Mainz,0,75,92,0,0,6.48
Sevilla,Federico Fazio,1,67,78,0,0,6.48
Real Betis,Fabián Ruiz,6,80,193,1,0,6.47
Malaga,Javier Ontiveros,2,84,31,0,0,6.47
Espanyol,Róber,0,83,171,0,0,6.46
Sevilla,Gaël Kakuta,0,67,8,0,0,6.45
Sporting Gijon,Roberto Canella,2,75,172,0,0,6.44
Getafe,Angel Lafita,9,66,161,2,1,6.44
Eibar,Izet Hajrović,3,81,50,0,1,6.43
Sporting Gijon,Hugo Fraile Martin,2,58,15,0,1,6.43
Espanyol,Víctor Álvarez,17,66,409,2,5,6.43
Athletic Bilbao,Ibai Gómez,1,74,29,0,0,6.42
Real Betis,Francisco Molinero,7,77,326,1,3,6.42
Granada,Édgar Méndez,6,69,118,0,1,6.41
Rayo Vallecano,Patrick Ebert,9,77,184,0,1,6.41
Rayo Vallecano,Aras Özbiliz,2,78,21,1,0,6.40
Barcelona,Douglas,0,50,1,0,0,6.40
Deportivo La Coruna,Róber Pier,0,80,28,0,0,6.40
Villarreal,Mariano Barbosa,0,73,27,0,0,6.40
Deportivo La Coruna,Stipe Pletikosa,0,53,29,0,0,6.40
Valencia,Wilfried Zahibo,1,73,43,0,0,6.40
Celta Vigo,David Goldar,0,42,10,0,0,6.40
Granada,Doria,0,60,98,0,0,6.39
Rayo Vallecano,Lass Bangoura,13,72,164,1,2,6.37
Getafe,Álvaro Pereira,3,61,82,0,0,6.37
Rayo Vallecano,Jonathan Montiel,2,77,53,0,0,6.33
Granada,Robert Ibáñez,8,88,151,1,1,6.32
Celta Vigo,Josep Señé,2,72,73,1,1,6.31
Deportivo La Coruna,Manu,0,42,93,0,0,6.31
Sporting Gijon,Igor Lichnovsky,0,70,19,0,0,6.30
Rayo Vallecano,Luis Farina,1,89,16,0,0,6.30
Getafe,Javier Noblejas,0,70,32,0,0,6.30
Levante,Jordi Xumetra,2,71,87,0,0,6.28
Celta Vigo,Dejan Dražić,0,83,25,0,0,6.28
Villarreal,Alfonso Pedraza,1,68,13,0,0,6.25
Real Sociedad,Oier Olazábal,0,49,37,0,0,6.23
Levante,Lucas Orbán,0,80,232,0,0,6.23
Real Sociedad,Igor Zubeldia,0,80,4,0,0,6.20
Sevilla,Matos,0,83,29,0,0,6.20
Eibar,Borja Ekiza,0,54,39,0,0,6.20
Espanyol,Michael Ciani,0,78,66,0,0,6.10
Sevilla,Curro,4,70,76,1,1,6.10
Levante,Nikos Karabelas,0,50,15,0,0,6.10
Espanyol,Giedrius Arlauskis,0,34,19,0,0,6.07
Granada,Salvador Ruiz,0,88,21,0,0,5.90
Athletic Bilbao,Iago Herrerín,0,50,39,0,0,5.80
Celta Vigo,Lévy Madinda,0,100,2,0,0,0.00
Valencia,Francisco Villalba,0,75,3,0,0,0.00
Valencia,Tropi,0,50,1,0,0,0.00
Celta Vigo,Nestor Díaz,0,100,2,0,0,0.00
Eibar,Íñigo Barrenetxea,1,86,6,0,0,0.00
Eibar,Imanol Corral Matellan,0,0,0,0,0,0.00
