Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Crystal Palace,Levi Lumeka,71,0,1,1,0,6.50
West Ham United,Patrice Evra,70,0,6,3,0,6.50
West Bromwich Albion,Gareth McAuley,65,0,8,1,0,6.50
Burnley,Aaron Lennon,70,2,37,15,0,6.50
Brighton Hove Albion,Ezequiel Schelotto,76,0,20,15,0,6.49
Swansea City,Martin Olsson,74,1,34,11,0,6.49
Brighton Hove Albion,Isaiah Brown,70,0,3,6,0,6.49
Burnley,Nahki Wells,100,0,4,1,0,6.49
West Bromwich Albion,Oliver Burke,79,2,6,13,0,6.48
Stoke City,Stephen Ireland,83,0,3,1,0,6.48
Stoke City,Glen Johnson,66,0,7,3,0,6.48
Everton,Beni Baningime,82,0,6,1,0,6.47
Newcastle United,Jacob Murphy,65,1,13,34,1,6.47
Swansea City,Àngel Rangel,87,0,4,0,0,6.47
Crystal Palace,Jason Puncheon,84,0,13,4,0,6.43
Huddersfield Town,Kasey Palmer,77,0,6,3,0,6.43
Leicester City,Daniel Amartey,80,0,8,4,0,6.40
Liverpool,Divock Origi,50,0,0,0,0,6.40
Chelsea,Jérémie Boga,100,0,0,0,0,6.40
Manchester City,Lukas Nmecha,100,0,0,0,0,6.40
Stoke City,Julien Ngoy,80,0,1,0,0,6.40
Brighton Hove Albion,Sam Baldock,57,0,0,0,0,6.40
Brighton Hove Albion,Uwe Hünemeier,25,0,0,0,0,6.40
Swansea City,Jay Fulton,63,0,0,0,0,6.40
Burnley,Jonathan Walters,44,0,0,0,0,6.40
Watford,Ben Watson,82,0,19,0,0,6.39
Stoke City,Ibrahim Afellay,88,0,3,1,0,6.38
Stoke City,Lee Grant,56,0,1,0,0,6.37
Huddersfield Town,Joe Lolley,78,0,2,3,1,6.36
Burnley,Georges-Kévin N'Koudou,80,0,7,6,0,6.35
West Ham United,Jordan Hugill,33,0,0,1,0,6.35
Huddersfield Town,Dean Whitehead,84,0,0,0,0,6.33
Southampton,Michael Obafemi,100,0,0,0,0,6.20
Stoke City,Josh Tymon,88,0,5,1,0,6.20
Bournemouth,Jack Simpson,80,0,1,0,0,6.20
Arsenal,Konstantinos Mavropanos,88,0,1,1,0,5.80
Huddersfield Town,Michael Hefele,89,0,0,0,0,5.80
Crystal Palace,Damien Delaney,79,0,2,1,0,5.80
Tottenham,Vincent Janssen,0,0,0,0,0,0.00
Manchester United,Axel Tuanzebe,0,0,0,0,0,0.00
Burnley,Dwight McNeil,100,0,0,0,0,0.00
Newcastle United,Massadio Haïdara,100,0,0,0,0,0.00
