Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Stoke City,Shay Given,0,64,37,0,0,6.53
Leicester City,Daniel Amartey,1,82,54,0,0,6.53
Bournemouth,Eunan O'Kane,7,77,292,1,0,6.52
Leicester City,Andrej Kramarić,1,73,8,0,0,6.50
Tottenham,Joshua Onomah,1,73,32,0,0,6.50
West Bromwich Albion,Tyler Roberts,0,43,3,0,0,6.50
Aston Villa,José Ángel Crespo,0,89,24,0,0,6.50
Bournemouth,Tyrone Mings,0,100,3,0,0,6.50
Sunderland,Wes Brown,0,77,149,0,0,6.50
Swansea City,Matt Grimes,1,73,32,0,0,6.50
Manchester United,Will Keane,0,0,0,0,0,6.50
Norwich City,Gary Hooper,0,80,4,0,0,6.50
Crystal Palace,Jonathan Williams,0,100,5,0,0,6.50
Bournemouth,Tokelo Rantie,1,91,10,0,0,6.50
Southampton,Harrison Reed,0,78,7,0,0,6.50
Everton,Callumm Connolly,0,100,8,0,0,6.50
Newcastle United,Jamie Sterry,0,0,0,0,0,6.50
Everton,Steven Pienaar,1,78,60,0,0,6.50
Bournemouth,Shaun MacDonald,0,89,16,0,0,6.50
Stoke City,Dionatan Teixeira,0,29,2,0,0,6.50
Sunderland,Rees Greenwood,1,91,21,0,0,6.50
Aston Villa,Aly Cissokho,10,74,481,0,0,6.49
Sunderland,Danny Graham,0,56,49,0,0,6.49
Manchester United,Memphis Depay,12,81,519,0,1,6.49
Norwich City,Martin Olsson,7,63,301,2,1,6.49
Newcastle United,Gabriel Obertan,3,84,81,1,0,6.48
Aston Villa,Jordan Lyden,1,79,53,0,0,6.48
Swansea City,Jefferson Montero,26,76,277,2,4,6.47
Manchester United,Andreas Pereira,3,86,42,0,0,6.47
West Ham United,Darren Randolph,0,46,76,0,0,6.47
Aston Villa,Adama Traoré,1,80,24,1,0,6.46
Liverpool,Jon Flanagan,2,83,211,1,0,6.46
Norwich City,Matt Jarvis,18,78,208,1,2,6.46
Newcastle United,Florian Thauvin,5,69,118,0,1,6.45
Chelsea,Matthew Miazga,0,80,72,0,0,6.45
Newcastle United,Yoan Gouffran,1,78,72,0,0,6.44
Norwich City,Vadis Odjidja-Ofoe,8,78,105,2,0,6.44
West Bromwich Albion,Jonathan Leko,2,85,41,1,1,6.44
Aston Villa,Scott Sinclair,5,85,291,0,1,6.44
West Ham United,Carl Jenkinson,6,75,378,0,2,6.42
Crystal Palace,Fraizer Campbell,1,75,57,0,0,6.42
Manchester City,Manu García,0,100,18,0,0,6.40
Norwich City,Kyle Lafferty,0,100,4,0,0,6.40
Manchester United,Nick Powell,0,50,1,0,0,6.40
Swansea City,Marvin Emnes,0,71,10,0,0,6.40
Leicester City,Joe Dodoo,0,50,3,0,0,6.40
Aston Villa,Charles N'Zogbia,0,100,9,0,0,6.40
Watford,Nordin Amrabat,5,81,127,0,1,6.40
Everton,Leon Osman,0,85,121,0,0,6.39
Norwich City,Ivo Pinto,2,75,229,0,0,6.38
Stoke City,Marc Wilson,1,74,84,0,0,6.38
Watford,Víctor Ibarbo,0,71,15,0,0,6.35
Chelsea,Tammy Abraham,0,70,7,0,0,6.35
Newcastle United,Ivan Toney,0,67,2,0,0,6.35
Aston Villa,Kieran Richardson,4,78,209,1,0,6.35
Leicester City,Nathan Dyer,5,76,56,1,1,6.31
Liverpool,Connor Randall,1,73,60,0,0,6.30
Bournemouth,Ryan Allsop,0,88,7,0,0,6.30
Manchester United,Paddy McNair,1,79,153,0,0,6.29
Stoke City,Jakob Haugaard,0,55,70,0,0,6.28
Norwich City,Steven Whittaker,2,75,227,0,0,6.26
Bournemouth,Adam Federici,0,71,77,0,0,6.23
Watford,Giedrius Arlauskis,0,40,2,0,0,6.20
Crystal Palace,Hiram Boateng,0,75,3,0,0,6.20
Liverpool,Ádám Bogdán,0,46,18,0,0,6.10
Liverpool,Pedro Chirivella,0,73,24,0,0,6.00
Everton,Kieran Dowell,1,83,25,0,0,5.90
Liverpool,João Teixeira,0,100,3,0,0,0.00
Watford,Obbi Oulare,0,67,2,0,0,0.00
West Bromwich Albion,Samuel Field,0,50,1,0,0,0.00
West Ham United,Josh Cullen,0,0,0,0,0,0.00
Aston Villa,Rushian Hepburn-Murphy,0,0,0,0,0,0.00
Manchester United,James Weir,0,0,0,0,0,0.00
