Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Bournemouth,Matt Worthington,0,0,0,0,0,6.50
Swansea City,Borja Bastón,10,10,4,3,1,6.49
Swansea City,Wayne Routledge,19,16,25,4,3,6.49
Hull City,Oumar Niasse,20,20,10,2,4,6.48
West Ham United,Gökhan Töre,0,4,3,0,0,6.48
Sunderland,Duncan Watmore,0,10,25,0,0,6.48
Crystal Palace,Steve Mandanda,0,0,1,0,0,6.48
West Ham United,Jonathan Calleri,11,9,7,4,1,6.48
Sunderland,Paddy McNair,0,1,1,0,0,6.46
Bournemouth,Jordon Ibe,0,5,40,0,0,6.46
Burnley,Aiden O'Neill,0,0,0,0,0,6.45
Tottenham,Georges-Kévin N'Koudou,0,2,7,0,0,6.44
Liverpool,Ben Woodburn,0,0,1,0,0,6.43
Hull City,Josh Tymon,0,0,3,0,0,6.42
Swansea City,Nathan Dyer,0,2,5,0,0,6.41
Sunderland,Lynden Gooch,0,0,8,0,0,6.41
Swansea City,Neil Taylor,0,4,3,0,0,6.41
Arsenal,Mathieu Debuchy,0,0,0,0,0,6.40
Watford,Matěj Vydra,0,0,0,0,0,6.40
Everton,Jonjoe Kenny,0,0,0,0,0,6.40
Middlesbrough,David Nugent,0,0,1,0,0,6.40
Hull City,Will Keane,0,3,0,0,0,6.40
Watford,Andrew Eleftheriou,0,0,0,0,0,6.40
Watford,Brandon Mason,0,0,1,0,0,6.40
Hull City,Omar Elabdellaoui,0,0,2,0,0,6.40
West Bromwich Albion,Jonathan Leko,0,0,7,0,0,6.40
Burnley,Michael Kightly,0,1,0,0,0,6.37
Sunderland,Joleon Lescott,0,0,0,0,0,6.35
Watford,Dion Pereira,0,0,0,0,0,6.35
Crystal Palace,Zeki Fryers,0,0,1,0,0,6.35
Watford,Ben Watson,0,0,1,0,0,6.30
Bournemouth,Bradley Smith,0,1,1,0,0,6.28
Arsenal,David Ospina,0,0,0,0,0,6.20
Burnley,David Jones,0,0,0,0,0,6.20
Chelsea,Asmir Begović,0,0,0,0,0,6.15
Middlesbrough,Albert Adomah,0,2,2,1,0,6.15
Crystal Palace,Sullay Kaikai,0,0,0,0,0,5.90
Middlesbrough,James Husband,0,0,0,0,0,5.90
Manchester United,Angel Gomes,0,0,0,0,0,0.00
Arsenal,Ainsley Maitland-Niles,0,0,0,0,0,0.00
West Ham United,Declan Rice,0,0,0,0,0,0.00
Liverpool,Ovie Ejaria,0,0,0,0,0,0.00
Leicester City,Matthew James,0,0,0,0,0,0.00
