Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Watford,Ikechi Anya,0,0,0,0,0,6.50
Southampton,Harrison Reed,0,87,33,0,0,6.50
Watford,Michael Folivi,0,100,3,0,0,6.50
Bournemouth,Matt Worthington,0,70,7,0,0,6.50
Swansea City,Borja Bastón,5,80,144,0,0,6.49
Swansea City,Wayne Routledge,25,65,363,1,3,6.49
Hull City,Oumar Niasse,10,70,164,1,1,6.48
West Ham United,Gökhan Töre,6,71,40,1,1,6.48
Sunderland,Duncan Watmore,11,67,128,2,2,6.48
Crystal Palace,Steve Mandanda,0,59,155,0,0,6.48
West Ham United,Jonathan Calleri,7,60,71,0,0,6.48
Sunderland,Paddy McNair,3,76,88,0,0,6.46
Bournemouth,Jordon Ibe,18,83,312,0,0,6.46
Burnley,Aiden O'Neill,0,80,41,0,0,6.45
Tottenham,Georges-Kévin N'Koudou,0,80,24,0,0,6.44
Liverpool,Ben Woodburn,0,91,29,0,0,6.43
Hull City,Josh Tymon,1,76,102,0,0,6.42
Swansea City,Nathan Dyer,3,87,89,1,0,6.41
Sunderland,Lynden Gooch,4,77,76,0,0,6.41
Swansea City,Neil Taylor,2,73,264,0,0,6.41
Arsenal,Mathieu Debuchy,0,90,9,0,0,6.40
Watford,Matěj Vydra,0,100,2,0,0,6.40
Everton,Jonjoe Kenny,0,67,6,0,0,6.40
Middlesbrough,David Nugent,0,86,12,0,0,6.40
Hull City,Will Keane,3,79,60,0,0,6.40
Watford,Andrew Eleftheriou,1,86,12,0,0,6.40
Watford,Brandon Mason,0,83,24,0,0,6.40
Hull City,Omar Elabdellaoui,4,81,176,0,0,6.40
West Bromwich Albion,Jonathan Leko,2,81,13,1,0,6.40
Burnley,Michael Kightly,0,68,19,0,0,6.37
Sunderland,Joleon Lescott,0,85,29,0,0,6.35
Watford,Dion Pereira,1,67,4,0,0,6.35
Crystal Palace,Zeki Fryers,2,71,50,1,1,6.35
Watford,Ben Watson,0,76,19,0,0,6.30
Bournemouth,Bradley Smith,2,78,89,0,0,6.28
Arsenal,David Ospina,0,77,34,0,0,6.20
Burnley,David Jones,0,76,28,0,0,6.20
Chelsea,Asmir Begović,0,76,35,0,0,6.15
Middlesbrough,Albert Adomah,2,75,24,0,0,6.15
Crystal Palace,Sullay Kaikai,0,70,7,0,0,5.90
Middlesbrough,James Husband,0,61,17,0,0,5.90
Manchester United,Angel Gomes,0,92,12,0,0,0.00
Arsenal,Ainsley Maitland-Niles,0,75,3,0,0,0.00
West Ham United,Declan Rice,0,100,6,0,0,0.00
Liverpool,Ovie Ejaria,0,100,8,0,0,0.00
Leicester City,Matthew James,0,0,0,0,0,0.00
