Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Huesca,Luisinho,87,0,14,5,0,6.52
Espanyol,Víctor Sánchez,81,2,45,6,0,6.51
Celta Vigo,Mathias Jensen,78,0,4,0,0,6.50
Girona,Seung-Ho Paik,85,0,0,0,0,6.50
Leganes,Ezequiel Muñoz,82,0,3,0,0,6.50
Villarreal,Manuel Iturra,83,0,2,0,0,6.50
Villarreal,Javi Fuego,74,0,6,1,0,6.50
Eibar,Pere Milla,57,0,7,3,0,6.50
Athletic Bilbao,Gorka Guruzeta,78,0,1,0,0,6.50
Real Sociedad,Roberto López,33,0,0,0,0,6.50
Deportivo Alaves,Alejandro Blanco,67,0,1,1,0,6.50
Levante,Erick Cabaco,73,0,22,1,2,6.50
Girona,Patrick Roberts,82,0,7,27,0,6.49
Celta Vigo,Andrew Hjulsager,79,3,16,6,0,6.49
Rayo Vallecano,Gaël Kakuta,77,0,12,16,1,6.48
Valencia,Toni Lato,79,0,6,1,0,6.48
Getafe,Mathieu Flamini,66,0,9,0,0,6.47
Getafe,Dimitri Foulquier,63,2,29,26,3,6.47
Rayo Vallecano,Franco di Santo,64,0,2,1,0,6.47
Real Valladolid,Ivi,91,0,0,0,0,6.47
Deportivo Alaves,Antonio Sivera,42,0,0,0,0,6.47
Huesca,Serdar Gürler,67,1,5,7,0,6.45
Sevilla,Nolito,63,0,3,1,0,6.45
Deportivo Alaves,Adrián Marín,71,0,13,1,0,6.43
Athletic Bilbao,Unai Simon,59,0,0,0,0,6.43
Getafe,Amath Ndiaye,72,2,20,20,1,6.43
Huesca,Aleksandar Jovanović,44,0,0,0,0,6.41
Deportivo Alaves,Daniel Torres,87,0,2,0,0,6.40
Real Madrid,Javi Sánchez,88,0,1,0,0,6.40
Barcelona,Alex Collado,83,0,1,0,0,6.40
Leganes,Alexander Szymanowski,80,0,1,0,0,6.40
Getafe,Markel Bergara,76,0,2,0,0,6.40
Rayo Vallecano,Tito,76,0,14,2,0,6.40
Celta Vigo,Emmanuel Apeh,75,0,0,0,0,6.40
Real Valladolid,Christopher Ramos,30,0,1,0,0,6.40
Rayo Vallecano,Sergio Moreno,100,0,0,0,0,6.40
Sevilla,Javier Díaz,52,0,0,0,0,6.40
Eibar,Miguel Marí,90,0,0,0,0,6.40
Girona,Kévin Soni,82,0,3,6,0,6.38
Athletic Bilbao,Mikel Rico,80,0,5,0,0,6.35
Rayo Vallecano,Sergio Akieme Rodriguez,85,1,3,2,0,6.35
Espanyol,Lluis López,81,0,5,1,0,6.35
Espanyol,Alfa Semedo,81,0,0,2,0,6.33
Atletico Madrid,Victor Mollejo Carpintero,83,0,0,0,0,6.33
Real Madrid,Cristo González,100,0,1,0,0,6.30
Huesca,Rajko Brežančić,67,0,1,0,0,6.30
Levante,Cheick Doukouré,74,0,13,2,0,6.22
Getafe,Leandro Chichizola,42,0,0,0,0,6.20
Athletic Bilbao,Cristian Ganea,100,0,0,0,0,6.20
Rayo Vallecano,Dorado,90,0,0,2,0,6.20
Huesca,Axel Werner,43,0,0,0,0,6.15
Real Madrid,Luca Zidane,84,0,0,0,0,6.10
Real Valladolid,Yoel Rodríguez,46,0,0,0,0,5.93
Getafe,Iván Alejo,47,0,2,4,0,5.43
Atletico Madrid,Joaquín Muñoz,0,0,0,0,0,0.00
Eibar,Jordi Calavera,0,0,0,0,0,0.00
Real Sociedad,Martín Merquelanz,0,0,0,0,0,0.00
