Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Hannover 96,Julian Korb,10,71,283,0,1,6.46
Hannover 96,Marvin Bakalorz,9,76,298,0,1,6.45
Rb Leipzig,Yvon Mvogo,0,78,21,0,0,6.45
1 Fc Nurnberg,Timothy Tillman,3,74,40,0,1,6.45
Vfb Stuttgart,Berkay Özcan,0,87,27,0,0,6.45
Freiburg,Yoric Ravet,1,75,18,0,0,6.43
Hertha Bsc,Dennis Jastrzembski,1,73,11,0,0,6.43
Hannover 96,Takuma Asano,2,72,109,0,1,6.43
1899 Hoffenheim,Håvard Nordtveit,2,83,224,0,0,6.43
1 Fc Nurnberg,Kevin Goden,1,60,48,0,0,6.43
Fc Schalke 04,Haji Wright,1,67,20,0,0,6.42
Hannover 96,Miiko Albornoz,18,75,538,3,3,6.41
Fortuna Dusseldorf,Aymen Barkok,3,76,164,0,0,6.41
Wolfsburg,Jakub Błaszczykowski,0,100,2,0,0,6.40
Fc Schalke 04,Jonas Carls,1,75,12,0,0,6.40
Hannover 96,Tim Dierßen,0,100,3,0,0,6.40
Bayern Munchen,Alphonso Davies,0,87,27,0,0,6.35
Werder Bremen,Fin Bartels,0,50,3,0,0,6.35
Hannover 96,Benjamin Hadžić,1,60,3,1,0,6.35
1 Fc Nurnberg,Fabian Bredlow,0,69,294,0,0,6.35
1 Fc Nurnberg,Virgil Misidjan,9,74,247,1,1,6.34
Hannover 96,Josip Elez,2,78,239,0,0,6.33
1 Fc Nurnberg,Lukas Jäger,0,38,3,0,0,6.30
Hannover 96,Noah Joel Sarenren Bazee,0,44,7,0,0,6.23
Augsburg,Christoph Janker,0,85,22,0,0,6.23
Werder Bremen,Luca Plogmann,0,100,4,0,0,6.20
Vfb Stuttgart,Antonis Aidonis,0,38,8,0,0,6.20
1 Fsv Mainz 05,Gaëtan Bussmann,0,74,34,0,0,6.20
Freiburg,Chima Okoroji,0,65,13,0,0,6.20
Augsburg,Jan-Ingwer Callsen-Bracker,0,100,5,0,0,6.20
1899 Hoffenheim,Alfons Amade,0,50,1,0,0,6.20
Hertha Bsc,Thomas Kraft,0,63,73,0,0,6.18
1 Fc Nurnberg,Simon Rhein,1,85,242,0,0,6.16
1899 Hoffenheim,Christoph Baumgartner,0,63,22,0,0,6.15
Augsburg,Fabian Giefer,1,65,66,0,0,6.15
Vfb Stuttgart,Hans Nunoo Sarpei,0,50,7,0,0,6.15
1899 Hoffenheim,Lukas Rupp,1,55,6,0,0,6.10
1 Fsv Mainz 05,Pablo De Blasis,1,61,17,0,0,6.00
Bayer 04 Leverkusen,Benjamin Henrichs,0,82,27,0,0,5.80
Borussia Dortmund,Marwin Hitz,0,78,45,0,0,5.70
Augsburg,Simon Asta,0,50,15,0,0,5.70
Hannover 96,Philipp Tschauner,0,68,17,0,0,5.20
Bayern Munchen,Woo-Yeong Jeong,0,50,1,0,0,0.00
Bayern Munchen,Meritan Shabani,0,67,2,0,0,0.00
Werder Bremen,Arón Johannssón,0,0,0,0,0,0.00
Eintracht Frankfurt,Branimir Hrgota,0,100,1,0,0,0.00
Augsburg,Jozo Stanić,0,100,3,0,0,0.00
Fc Schalke 04,Sascha Riether,0,100,1,0,0,0.00
Freiburg,Patrick Kammerbauer,0,67,2,0,0,0.00
Hertha Bsc,Florian Baak,0,0,0,0,0,0.00
