Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Sparta Rotterdam,Mark Veenhoven,0,79,38,0,0,6.46
Vitesse,Vyacheslav Karavaev,6,74,265,0,1,6.45
Pec Zwolle,Dico Koppers,1,82,18,0,0,6.45
Excelsior,Kevin Vermeulen,9,65,118,1,2,6.44
Nac Breda,James Horsfield,1,80,221,0,0,6.44
Heracles Almelo,Mohammed Osman,0,80,28,0,0,6.43
Fc Twente,Jelle van der Heyden,6,79,116,0,0,6.43
Pec Zwolle,Wouter Marinus,3,71,69,0,0,6.43
Psv Eindhoven,Eloy Room,0,66,35,0,0,6.40
Willem Ii Tilburg,Abdou Coulibaly,1,95,19,0,0,6.40
Sparta Rotterdam,Franck Bambock,0,100,8,0,0,6.40
Pec Zwolle,Mike Hauptmeijer,0,48,12,0,0,6.40
Heracles Almelo,Tim van de Berg,0,76,54,0,0,6.40
Fc Twente,Ryan Trotman,0,50,2,0,0,6.40
Nac Breda,Bodi Brusselers,1,75,6,0,0,6.35
Feyenoord,Emil Hansson,0,100,4,0,0,6.30
Vvv Venlo,Evren Korkmaz,0,100,1,0,0,6.30
Pec Zwolle,Rogier Benschop,0,0,0,0,0,6.30
Excelsior,Haspolat Dogucan,2,69,59,0,0,6.28
Nac Breda,Andries Noppert,0,61,54,0,0,6.27
Willem Ii Tilburg,Eyong Enoh,1,74,54,0,0,6.27
Ado Den Haag,Nick Kuipers,1,65,136,0,1,6.25
Heerenveen,Joost van Aken,0,83,98,0,0,6.25
Feyenoord,Cheick Toure,1,82,9,0,0,6.20
Pec Zwolle,Shaquile Woudstra,0,100,5,0,0,6.20
Pec Zwolle,Sander van Looy,1,74,40,0,1,6.20
Pec Zwolle,Mickey van der Hart,0,55,11,0,0,5.90
Pec Zwolle,Mark Bruintjes,0,72,18,0,0,5.70
Psv Eindhoven,Cody Gakpo,0,0,0,0,0,0.00
Psv Eindhoven,Dante Rigo,0,88,7,0,0,0.00
Ajax,Dennis Johnsen,0,57,4,0,0,0.00
Vvv Venlo,Evert Linthorst,0,0,0,0,0,0.00
Excelsior,Shane O'Neill,0,0,0,0,0,0.00
Excelsior,Marouane Afaker,1,100,2,0,0,0.00
Ado Den Haag,Mats van Kins,0,100,2,0,0,0.00
Vitesse,Jesse Schuurman,0,0,0,0,0,0.00
Groningen,Tim Freriks,0,0,0,0,0,0.00
Heracles Almelo,Kai Huisman,0,0,0,0,0,0.00
