Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Guingamp,Lionel Mathis,8,80,601,1,0,6.64
Toulouse,Aleksandar Pešić,7,66,90,1,0,6.63
Montpellier,Mathieu Deplagne,6,81,606,0,0,6.63
Lorient,Maxime Barthelmé,30,77,434,5,5,6.63
Gfc Ajaccio,Louis Poggi,4,65,109,1,0,6.63
Lille Osc,Lenny Nangis,3,73,94,2,0,6.62
As Monaco,Kylian Mbappé,4,71,55,1,1,6.62
Caen,Jordan Adeoti,3,76,464,0,0,6.62
Gfc Ajaccio,Kevin Mayi,4,68,186,1,1,6.62
Guingamp,Reynald Lemaître,2,59,91,0,1,6.62
Guingamp,Mevlüt Erdinç,6,73,130,0,0,6.61
Troyes,Alois Confais,5,82,461,1,0,6.61
Saint Etienne,Neal Maupay,8,77,85,2,2,6.61
Olympique Lyonnais,Aldo Kalulu,1,86,49,0,0,6.61
Saint Etienne,Kévin Monnet-Paquet,25,77,564,2,8,6.61
Fc Nantes,Johan Audel,14,72,341,3,3,6.60
Lorient,Alain Traore,0,65,17,0,0,6.60
Guingamp,Julien Bègue,1,64,7,1,1,6.60
Lille Osc,Youssouf Koné,0,50,1,0,0,6.60
Guingamp,Mamadou Samassa,0,46,13,0,0,6.60
Troyes,Samuel Grandsir,0,80,4,0,0,6.60
Saint Etienne,Ole Selnæs,2,87,91,0,0,6.60
Stade Rennais,Wesley Saïd,1,100,3,0,0,6.60
Fc Nantes,Enock Kwateng,0,78,7,0,0,6.60
Caen,Christian Kouakou,0,76,22,0,0,6.60
Guingamp,Nill De Pauw,2,65,83,0,1,6.60
Angers,Denis Petrić,0,49,133,0,0,6.60
Lille Osc,Nolan Mbemba,0,89,34,0,0,6.60
Ogc Nice,Simon Pouplin,0,30,3,0,0,6.60
Guingamp,Jérémy Livolant,1,100,2,0,0,6.60
Bastia,Lyes Houri,0,70,7,0,0,6.60
Angers,Diego Gomez,0,67,10,0,0,6.60
Fc Nantes,Hicham Mlaab,0,82,9,0,0,6.60
Lille Osc,Ryan Mendes,1,79,33,0,0,6.60
Olympique De Marseille,Paolo De Ceglie,4,73,79,0,0,6.60
Gfc Ajaccio,Clement Maury,3,55,642,1,0,6.60
Angers,Slimane Sissoko,6,66,58,1,0,6.59
Stade De Reims,Lass Bangoura,8,78,106,1,1,6.59
Fc Nantes,Jules Iloki,20,77,257,1,3,6.59
Troyes,Henri Bienvenu,2,74,26,0,0,6.59
Troyes,Fabien Bachir Camus,47,79,836,1,5,6.59
Stade De Reims,Johann Carrasso,1,47,121,0,0,6.58
Ogc Nice,Dorian Caddy,1,75,51,0,0,6.58
Angers,Olivier Auriac,3,85,182,0,1,6.58
Stade Rennais,Steven Moreira,10,76,412,0,2,6.58
Saint Etienne,Franck Tabanou,6,70,200,0,2,6.57
Troyes,Lossemy Karaboue,33,82,1039,2,3,6.57
Bastia,Christopher Maboulou,3,64,39,1,1,6.57
Lille Osc,Baptiste Guillaume,2,55,69,0,0,6.57
Montpellier,Morgan Sanson,4,78,182,0,0,6.57
Lille Osc,Yaw Yeboah,2,78,28,0,0,6.57
Montpellier,Djamel Bakar,3,83,50,0,1,6.57
Stade Rennais,Sebastian Salles-Lamonge,4,84,75,0,0,6.57
Bastia,François Kamano,17,73,271,0,3,6.57
Angers,Goran Karanović,4,74,53,0,0,6.56
Gfc Ajaccio,Mohamed Amine Chermiti,1,75,63,0,0,6.56
Montpellier,Quentin Cornette,1,69,27,0,0,6.56
Lorient,Moryke Fofana,1,91,49,0,0,6.55
Lorient,Florent Chaigneau,0,40,21,0,0,6.55
Stade Rennais,Kermit Erasmus,3,90,18,0,0,6.55
Olympique Lyonnais,Gaëtan Perrin,0,80,4,0,0,6.55
Montpellier,Jonathan Ligali,0,55,80,0,0,6.55
Guingamp,Mana Dembélé,4,63,62,0,1,6.55
Lorient,Romain Philippoteaux,14,75,386,3,2,6.55
Bastia,Abdoulaye Keita,0,63,10,0,0,6.53
Stade De Reims,Odair Fortes,9,78,168,0,1,6.53
As Monaco,Lacina Traoré,9,56,106,1,2,6.53
As Monaco,Jemerson,2,83,64,0,1,6.53
Caen,Jordan N'Kololo,9,78,160,0,2,6.53
Bordeaux,Milan Gajić,5,71,143,0,1,6.52
Guingamp,Laurent Dos Santos,2,59,106,0,0,6.52
Saint Etienne,Jonathan Bamba,2,77,79,0,0,6.52
Troyes,Deniz Hümmet,1,66,29,0,0,6.52
Bastia,Florian Raspentino,1,69,74,0,0,6.52
As Monaco,Hélder Costa,14,77,230,2,4,6.52
Lorient,Remi Mulumba,0,80,77,0,0,6.52
Ogc Nice,Alexandre Mendy,7,72,92,0,0,6.52
Troyes,Chris Mavinga,8,79,457,1,3,6.52
Paris Saint Germain,Jean-Kévin Augustin,4,87,92,0,2,6.51
Stade Rennais,Joris Gnagnon,1,83,73,0,0,6.50
Stade Rennais,Habib Habibou,0,0,0,0,0,6.50
Fc Nantes,Anthony Walongwa,0,92,58,0,0,6.50
Toulouse,Youssef Benali,0,100,9,0,0,6.50
As Monaco,Ilyes Chaibi,0,100,3,0,0,6.50
Stade De Reims,Edwin Maanane,0,60,3,0,0,6.50
Stade De Reims,Kossi Agassa,0,60,179,0,0,6.49
Olympique De Marseille,Florian Thauvin,22,77,271,0,4,6.49
Bordeaux,Isaac Thelin,2,72,51,0,0,6.47
Troyes,Brayan Perea,5,65,85,0,0,6.47
Lille Osc,Soualiho Meïté,0,73,16,0,0,6.47
Fc Nantes,Alexis Alégué,1,84,16,0,0,6.47
Stade De Reims,Hugo Rodriguez,1,90,46,0,0,6.47
Caen,Jean-Victor Makengo,3,83,108,0,0,6.46
Angers,Férébory Doré,6,74,147,1,1,6.46
Olympique Lyonnais,Zakarie Labidi,0,77,10,0,0,6.45
Saint Etienne,Erin Pinheiro,0,60,3,0,0,6.45
Ogc Nice,Paulin Puel,1,69,43,0,0,6.43
Lorient,Valentin Lavigne,0,63,37,0,0,6.42
Toulouse,Zinédine Machach,8,79,306,1,2,6.41
As Monaco,Gabriel Boschilia,2,83,52,0,0,6.40
Angers,Jean-Pierre Nsamé,0,68,15,0,0,6.40
Olympique Lyonnais,Romain Del Castillo,0,77,10,0,0,6.40
Stade De Reims,Hassane Kamara,0,100,5,0,0,6.40
Fc Nantes,Thomas Henry,0,67,4,0,0,6.40
Guingamp,Marcus Coco,21,62,245,2,3,6.39
Toulouse,Mauro Goicoechea,0,42,94,0,0,6.39
Ogc Nice,Franck Honorat,1,64,29,0,0,6.38
Bordeaux,Kévin Soni,0,78,18,0,0,6.35
Troyes,Mouhamadou Dabo,4,84,354,0,0,6.32
Toulouse,Ali Ahamada,0,43,44,0,0,6.32
Ogc Nice,Jean Stephan Raheriharimanana,1,83,45,0,0,6.30
Montpellier,Anthony Ribelin,1,68,15,0,0,6.30
Bordeaux,Mauro Arambarri,1,84,65,0,0,6.25
Lorient,Issam Ben Khemis,1,60,6,0,1,6.20
Bastia,Yassine Jebbour,0,64,30,0,0,6.10
Troyes,Carlens Arcus,0,95,20,0,0,5.70
Bordeaux,Ilias Hassani,0,71,5,0,0,5.20
Paris Saint Germain,Kévin Rimane,0,100,9,0,0,0.00
Paris Saint Germain,Yakou Meite,0,0,0,0,0,0.00
Montpellier,Florian Sotoca,0,100,2,0,0,0.00
Olympique De Marseille,Jérémie Porsan-Clemente,0,0,0,0,0,0.00
Ogc Nice,Albert Tokinirina Rafetraniaina,0,0,0,0,0,0.00
Montpellier,Sebastien Wüthrich,0,100,3,0,0,0.00
Lille Osc,Alexis Araujo,1,100,2,0,0,0.00
Angers,Mathias Serin,0,0,0,0,0,0.00
Paris Saint Germain,Timothee Taufflieb,0,100,8,0,0,0.00
Bordeaux,Jean Ambrose,0,100,1,0,0,0.00
Ogc Nice,Antony Ranieri,0,100,1,0,0,0.00
