Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Leicester City,Andrej Kramarić,73,0,1,1,0,6.50
Tottenham,Joshua Onomah,73,0,4,1,0,6.50
West Bromwich Albion,Tyler Roberts,43,0,0,1,0,6.50
Aston Villa,José Ángel Crespo,89,0,0,0,0,6.50
Bournemouth,Tyrone Mings,100,0,0,0,0,6.50
Sunderland,Wes Brown,77,0,4,3,0,6.50
Swansea City,Matt Grimes,73,0,1,0,0,6.50
Manchester United,Will Keane,0,0,0,0,0,6.50
Norwich City,Gary Hooper,80,0,0,0,0,6.50
Crystal Palace,Jonathan Williams,100,0,0,0,0,6.50
Bournemouth,Tokelo Rantie,91,0,3,0,0,6.50
Southampton,Harrison Reed,78,0,1,0,0,6.50
Everton,Callumm Connolly,100,0,0,0,0,6.50
Newcastle United,Jamie Sterry,0,0,0,0,0,6.50
Everton,Steven Pienaar,78,0,0,3,0,6.50
Bournemouth,Shaun MacDonald,89,0,0,0,0,6.50
Stoke City,Dionatan Teixeira,29,0,1,0,0,6.50
Sunderland,Rees Greenwood,91,0,1,1,0,6.50
Aston Villa,Aly Cissokho,74,0,26,4,0,6.49
Sunderland,Danny Graham,56,0,1,0,0,6.49
Manchester United,Memphis Depay,81,0,13,28,2,6.49
Norwich City,Martin Olsson,63,2,26,6,1,6.49
Newcastle United,Gabriel Obertan,84,1,6,1,0,6.48
Aston Villa,Jordan Lyden,79,0,2,0,0,6.48
Swansea City,Jefferson Montero,76,2,21,41,0,6.47
Manchester United,Andreas Pereira,86,0,1,4,0,6.47
West Ham United,Darren Randolph,46,0,0,1,0,6.47
Aston Villa,Adama Traoré,80,1,1,25,0,6.46
Liverpool,Jon Flanagan,83,1,11,2,0,6.46
Norwich City,Matt Jarvis,78,1,13,6,1,6.46
Newcastle United,Florian Thauvin,69,0,8,11,0,6.45
Chelsea,Matthew Miazga,80,0,3,0,0,6.45
Newcastle United,Yoan Gouffran,78,0,6,1,0,6.44
Norwich City,Vadis Odjidja-Ofoe,78,2,9,6,0,6.44
West Bromwich Albion,Jonathan Leko,85,1,9,11,0,6.44
Aston Villa,Scott Sinclair,85,0,14,26,2,6.44
West Ham United,Carl Jenkinson,75,0,24,7,2,6.42
Crystal Palace,Fraizer Campbell,75,0,3,3,0,6.42
Manchester City,Manu García,100,0,0,0,0,6.40
Norwich City,Kyle Lafferty,100,0,0,0,0,6.40
Manchester United,Nick Powell,50,0,0,0,0,6.40
Swansea City,Marvin Emnes,71,0,1,0,0,6.40
Leicester City,Joe Dodoo,50,0,0,0,0,6.40
Aston Villa,Charles N'Zogbia,100,0,1,1,0,6.40
Watford,Nordin Amrabat,81,0,5,14,0,6.40
Everton,Leon Osman,85,0,3,0,0,6.39
Norwich City,Ivo Pinto,75,0,17,8,0,6.38
Stoke City,Marc Wilson,74,0,7,0,0,6.38
Watford,Víctor Ibarbo,71,0,2,0,0,6.35
Chelsea,Tammy Abraham,70,0,0,1,0,6.35
Newcastle United,Ivan Toney,67,0,0,0,0,6.35
Aston Villa,Kieran Richardson,78,1,18,4,0,6.35
Leicester City,Nathan Dyer,76,1,4,8,1,6.31
Liverpool,Connor Randall,73,0,3,0,0,6.30
Bournemouth,Ryan Allsop,88,0,0,0,0,6.30
Manchester United,Paddy McNair,79,0,9,0,0,6.29
Stoke City,Jakob Haugaard,55,0,0,0,0,6.28
Norwich City,Steven Whittaker,75,0,12,5,1,6.26
Bournemouth,Adam Federici,71,0,0,0,0,6.23
Watford,Giedrius Arlauskis,40,0,0,0,0,6.20
Crystal Palace,Hiram Boateng,75,0,0,0,0,6.20
Liverpool,Ádám Bogdán,46,0,0,0,0,6.10
Liverpool,Pedro Chirivella,73,0,0,0,0,6.00
Everton,Kieran Dowell,83,0,0,2,0,5.90
Liverpool,João Teixeira,100,0,1,0,0,0.00
Watford,Obbi Oulare,67,0,0,0,0,0.00
West Bromwich Albion,Samuel Field,50,0,0,0,0,0.00
West Ham United,Josh Cullen,0,0,0,0,0,0.00
Aston Villa,Rushian Hepburn-Murphy,0,0,0,0,0,0.00
Manchester United,James Weir,0,0,0,0,0,0.00
