Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Lorient,Maxime Barthelmé,1,0,2,22,29,6.63
Gfc Ajaccio,Louis Poggi,1,0,6,13,13,6.63
Lille Osc,Lenny Nangis,0,0,2,8,12,6.62
As Monaco,Kylian Mbappé,0,0,2,4,7,6.62
Caen,Jordan Adeoti,10,0,37,42,44,6.62
Gfc Ajaccio,Kevin Mayi,0,0,3,6,14,6.62
Guingamp,Reynald Lemaître,3,0,8,6,17,6.62
Guingamp,Mevlüt Erdinç,0,0,4,2,5,6.61
Troyes,Alois Confais,0,0,19,34,41,6.61
Saint Etienne,Neal Maupay,0,0,1,1,5,6.61
Olympique Lyonnais,Aldo Kalulu,0,0,0,3,2,6.61
Saint Etienne,Kévin Monnet-Paquet,4,0,10,28,35,6.61
Fc Nantes,Johan Audel,0,0,10,4,32,6.60
Lorient,Alain Traore,0,0,0,1,0,6.60
Guingamp,Julien Bègue,0,0,0,1,0,6.60
Lille Osc,Youssouf Koné,0,0,0,0,2,6.60
Guingamp,Mamadou Samassa,0,0,1,0,0,6.60
Troyes,Samuel Grandsir,0,0,0,0,0,6.60
Saint Etienne,Ole Selnæs,0,0,2,1,5,6.60
Stade Rennais,Wesley Saïd,0,0,0,0,0,6.60
Fc Nantes,Enock Kwateng,0,0,2,1,2,6.60
Caen,Christian Kouakou,0,0,0,1,2,6.60
Guingamp,Nill De Pauw,0,0,5,11,12,6.60
Angers,Denis Petrić,0,0,7,0,0,6.60
Lille Osc,Nolan Mbemba,0,0,0,2,0,6.60
Ogc Nice,Simon Pouplin,0,0,0,0,0,6.60
Guingamp,Jérémy Livolant,0,0,0,0,1,6.60
Bastia,Lyes Houri,0,0,0,0,0,6.60
Angers,Diego Gomez,0,0,0,0,1,6.60
Fc Nantes,Hicham Mlaab,0,0,1,1,1,6.60
Lille Osc,Ryan Mendes,0,0,0,2,4,6.60
Olympique De Marseille,Paolo De Ceglie,2,0,4,13,10,6.60
Gfc Ajaccio,Clement Maury,0,8,31,6,0,6.60
Angers,Slimane Sissoko,0,0,1,2,4,6.59
Stade De Reims,Lass Bangoura,0,0,0,7,6,6.59
Fc Nantes,Jules Iloki,0,0,1,5,21,6.59
Troyes,Henri Bienvenu,0,0,2,0,0,6.59
Troyes,Fabien Bachir Camus,0,0,2,22,34,6.59
Stade De Reims,Johann Carrasso,0,1,6,2,1,6.58
Ogc Nice,Dorian Caddy,0,0,3,2,7,6.58
Angers,Olivier Auriac,1,0,7,8,7,6.58
Stade Rennais,Steven Moreira,1,0,25,24,24,6.58
Saint Etienne,Franck Tabanou,3,0,14,17,13,6.57
Troyes,Lossemy Karaboue,5,0,30,53,36,6.57
Bastia,Christopher Maboulou,0,0,4,2,4,6.57
Lille Osc,Baptiste Guillaume,0,0,9,5,5,6.57
Montpellier,Morgan Sanson,2,0,2,10,17,6.57
Lille Osc,Yaw Yeboah,0,0,0,1,0,6.57
Montpellier,Djamel Bakar,0,0,0,0,1,6.57
Stade Rennais,Sebastian Salles-Lamonge,0,0,0,0,2,6.57
Bastia,François Kamano,0,0,1,11,20,6.57
Angers,Goran Karanović,0,0,0,0,3,6.56
Gfc Ajaccio,Mohamed Amine Chermiti,0,0,0,0,6,6.56
Montpellier,Quentin Cornette,0,0,0,3,2,6.56
Lorient,Moryke Fofana,0,0,0,2,4,6.55
Lorient,Florent Chaigneau,0,0,2,0,0,6.55
Stade Rennais,Kermit Erasmus,0,0,0,0,0,6.55
Olympique Lyonnais,Gaëtan Perrin,0,0,0,0,0,6.55
Montpellier,Jonathan Ligali,0,1,8,1,1,6.55
Guingamp,Mana Dembélé,0,0,2,1,6,6.55
Lorient,Romain Philippoteaux,2,0,8,21,25,6.55
Bastia,Abdoulaye Keita,0,0,2,2,3,6.53
Stade De Reims,Odair Fortes,0,0,1,5,6,6.53
As Monaco,Lacina Traoré,0,0,10,4,8,6.53
As Monaco,Jemerson,2,0,20,5,8,6.53
Caen,Jordan N'Kololo,2,0,2,13,10,6.53
Bordeaux,Milan Gajić,2,0,12,13,7,6.52
Guingamp,Laurent Dos Santos,0,0,29,14,15,6.52
Saint Etienne,Jonathan Bamba,0,0,1,2,3,6.52
Troyes,Deniz Hümmet,1,0,0,1,1,6.52
Bastia,Florian Raspentino,0,0,2,4,5,6.52
As Monaco,Hélder Costa,3,0,13,11,24,6.52
Lorient,Remi Mulumba,0,0,0,6,2,6.52
Ogc Nice,Alexandre Mendy,2,0,4,1,3,6.52
Troyes,Chris Mavinga,4,1,53,39,35,6.52
Paris Saint Germain,Jean-Kévin Augustin,1,0,5,3,4,6.51
Stade Rennais,Joris Gnagnon,0,0,8,4,6,6.50
Stade Rennais,Habib Habibou,0,0,1,0,0,6.50
Fc Nantes,Anthony Walongwa,1,0,4,3,0,6.50
Toulouse,Youssef Benali,0,0,0,0,0,6.50
As Monaco,Ilyes Chaibi,0,0,0,0,0,6.50
Stade De Reims,Edwin Maanane,0,0,0,0,0,6.50
Stade De Reims,Kossi Agassa,0,5,6,0,0,6.49
Olympique De Marseille,Florian Thauvin,2,0,1,6,12,6.49
Bordeaux,Isaac Thelin,0,0,0,2,4,6.47
Troyes,Brayan Perea,0,0,4,2,4,6.47
Lille Osc,Soualiho Meïté,0,0,1,0,4,6.47
Fc Nantes,Alexis Alégué,0,0,0,1,2,6.47
Stade De Reims,Hugo Rodriguez,0,0,0,3,6,6.47
Caen,Jean-Victor Makengo,1,0,3,9,11,6.46
Angers,Férébory Doré,1,0,4,7,8,6.46
Olympique Lyonnais,Zakarie Labidi,0,0,0,0,1,6.45
Saint Etienne,Erin Pinheiro,0,0,0,2,0,6.45
Ogc Nice,Paulin Puel,0,0,0,1,4,6.43
Lorient,Valentin Lavigne,0,0,0,4,0,6.42
Toulouse,Zinédine Machach,0,0,2,13,26,6.41
As Monaco,Gabriel Boschilia,0,0,0,2,0,6.40
Angers,Jean-Pierre Nsamé,0,0,1,0,0,6.40
Olympique Lyonnais,Romain Del Castillo,0,0,0,0,1,6.40
Stade De Reims,Hassane Kamara,0,0,0,0,1,6.40
Fc Nantes,Thomas Henry,1,0,0,0,0,6.40
Guingamp,Marcus Coco,4,0,3,30,42,6.39
Toulouse,Mauro Goicoechea,0,4,11,0,1,6.39
Ogc Nice,Franck Honorat,0,0,2,1,0,6.38
Bordeaux,Kévin Soni,0,0,1,1,4,6.35
Troyes,Mouhamadou Dabo,4,0,27,23,25,6.32
Toulouse,Ali Ahamada,0,1,4,0,0,6.32
Ogc Nice,Jean Stephan Raheriharimanana,1,0,1,1,1,6.30
Montpellier,Anthony Ribelin,0,0,0,0,1,6.30
Bordeaux,Mauro Arambarri,0,0,0,4,2,6.25
Lorient,Issam Ben Khemis,0,0,0,0,0,6.20
Bastia,Yassine Jebbour,0,0,9,1,3,6.10
Troyes,Carlens Arcus,0,0,2,1,2,5.70
Bordeaux,Ilias Hassani,0,1,1,1,1,5.20
Paris Saint Germain,Kévin Rimane,0,0,0,0,0,0.00
Paris Saint Germain,Yakou Meite,0,0,0,0,0,0.00
Montpellier,Florian Sotoca,0,0,0,0,1,0.00
Olympique De Marseille,Jérémie Porsan-Clemente,0,0,0,0,0,0.00
Ogc Nice,Albert Tokinirina Rafetraniaina,0,0,0,0,0,0.00
Montpellier,Sebastien Wüthrich,0,0,0,0,0,0.00
Lille Osc,Alexis Araujo,0,0,0,0,0,0.00
Angers,Mathias Serin,0,0,0,0,0,0.00
Paris Saint Germain,Timothee Taufflieb,0,0,0,0,0,0.00
Bordeaux,Jean Ambrose,0,0,0,0,0,0.00
Ogc Nice,Antony Ranieri,0,0,0,0,0,0.00
