Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Heerenveen,Younes Namli,0,74,14,0,0,6.37
De Graafschap,Alexander Bannink,8,68,174,0,0,6.37
Sc Cambuur,Harm Zeinstra,0,49,151,0,0,6.35
Nec Nijmegen,Jay-Roy Grot,4,67,40,0,1,6.34
Sc Cambuur,Dominik Masek,0,71,24,0,0,6.30
Sc Cambuur,Kai Heerings,1,78,144,0,0,6.30
Pec Zwolle,Tarik Evre,0,67,2,0,0,6.30
Ado Den Haag,Kyle Ebecilio,0,76,34,0,0,6.25
De Graafschap,Tom Menting,1,74,28,0,0,6.25
Vitesse,Uroš Đurđević,0,0,0,0,0,6.20
Sc Cambuur,Omar El Baad,0,79,27,0,0,6.20
Pec Zwolle,Sander Thomas,0,100,7,0,0,6.20
Vitesse,Julian Lelieveld,1,73,27,0,0,6.10
Fc Utrecht,Darren Rosheuvel,0,93,27,0,0,6.10
Roda Jc Kerkrade,Bart Biemans,0,56,9,0,0,5.90
Fc Twente,Vincent Schmidt,0,100,2,0,0,5.90
Roda Jc Kerkrade,Willem Ofori,0,67,4,0,0,5.90
Fc Utrecht,Yannick Cortie,0,79,11,0,0,5.50
Vitesse,Mitchell Van Bergen,0,100,6,0,0,0.00
Feyenoord,Elvis Manu,1,67,2,0,0,0.00
Feyenoord,Jari Schuurman,0,0,0,0,0,0.00
Pec Zwolle,Boris Rasevic,0,0,0,0,0,0.00
Roda Jc Kerkrade,Marc Hocher,1,100,5,0,0,0.00
Willem Ii Tilburg,Jordy Vleugels,0,25,1,0,0,0.00
Pec Zwolle,Mark Bruintjes,0,0,0,0,0,0.00
