Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Carpi,Jonathan de Guzmán,50,2,1,0,1,6.56
Palermo,Bryan Cristante,0,1,2,0,0,6.55
Palermo,Uroš Đurđević,29,7,2,2,2,6.55
Atalanta,Gaetano Monachello,0,11,6,1,0,6.55
Palermo,Fabrizio Alastra,0,0,0,0,0,6.55
Carpi,Filippo Porcari,0,1,1,0,0,6.55
Frosinone,Matteo Ciofani,0,4,9,0,0,6.55
Torino,Davide Zappacosta,11,9,20,1,1,6.55
Hellas Verona,Paweł Wszołek,0,10,30,1,0,6.54
Bologna,Erick Pulgar,0,4,7,0,0,6.53
Frosinone,Vasiliy Prijma,0,1,0,0,0,6.53
Atalanta,Davide Brivio,0,4,4,0,0,6.52
Sassuolo,Alessandro Longhi,0,1,0,0,0,6.52
Hellas Verona,Matuzalem,0,0,1,0,0,6.51
Hellas Verona,Gilberto,0,5,11,0,0,6.51
Hellas Verona,Rafael,0,0,0,0,0,6.51
Sampdoria,Djamel Mesbah,0,1,1,0,0,6.50
Genoa,Tim Matavz,0,6,1,2,0,6.50
Bologna,Filippo Falco,0,2,4,0,0,6.50
Atalanta,Remo Freuler,20,5,1,1,1,6.50
Inter,Andrei Radu,0,0,0,0,0,6.50
Inter,Rey Manaj,0,1,0,0,0,6.50
Milan,Nigel de Jong,0,3,0,0,0,6.50
Bologna,Kevin Constant,0,0,4,0,0,6.50
Lazio,Ravel Morrison,0,0,3,0,0,6.50
Udinese,Alexander Merkel,0,1,0,0,0,6.50
Sampdoria,Alejandro Rodríguez,0,0,0,0,0,6.50
Empoli,Michele Camporese,0,1,0,0,0,6.50
Inter,Fabio Della Giovanna,0,0,0,0,0,6.50
Empoli,Luca Martinelli,0,1,0,1,0,6.50
Sampdoria,Andrea Coda,0,0,0,0,0,6.50
Genoa,Diogo Figueiras,25,4,3,0,1,6.50
Frosinone,Samuele Longo,0,7,2,1,0,6.49
Carpi,Raphael Martinho,0,6,11,1,0,6.49
Frosinone,Nicolás Castillo,0,8,1,0,0,6.48
Palermo,Norbert Balogh,0,2,0,0,0,6.48
Hellas Verona,Boško Janković,9,11,7,0,1,6.47
Palermo,Antonino La Gumina,0,1,0,0,0,6.47
Torino,Salvador Ichazo,0,0,0,0,0,6.43
Atalanta,Marcelo Estigarribia,0,0,1,0,0,6.43
Empoli,Levan Mchedlidze,0,8,3,0,0,6.43
Milan,Diego López,0,0,0,0,0,6.43
Roma,Leandro Castán,0,0,0,0,0,6.42
Palermo,Michel Morganella,0,4,9,0,0,6.41
Juventus,Mauricio Isla,0,0,0,0,0,6.40
Atalanta,Boris Radunović,0,0,0,0,0,6.40
Palermo,Accursio Bentivegna,0,0,1,0,0,6.40
Bologna,Franco Zuculini,0,0,0,0,0,6.40
Hellas Verona,Ferdinando Coppola,0,0,0,0,0,6.40
Atalanta,Davide Bassi,0,0,0,0,0,6.40
Udinese,Maurizio Domizzi,0,1,0,0,0,6.40
Frosinone,Massimilano Carlini,0,2,6,0,0,6.38
Frosinone,Roberto Crivello,0,2,5,0,0,6.38
Roma,Norbert Gyömbér,0,0,0,0,0,6.38
Frosinone,Davide Bertoncini,0,0,0,0,0,6.34
Napoli,Gabriel,0,0,0,0,0,6.30
Hellas Verona,Dominik Furman,0,0,0,0,0,6.30
Inter,Juan Pablo Carrizo,0,0,0,0,0,6.25
Roma,Lorenzo Di Livio,0,0,0,0,0,6.20
Sampdoria,Michele Rocca,0,0,0,0,0,6.20
Carpi,Željko Brkić,0,0,0,0,0,6.20
Milan,Rodrigo Ely,0,2,0,1,0,6.07
Sampdoria,Milan Škriniar,0,0,3,0,0,5.05
Juventus,Andrea Favilli,0,0,0,0,0,0.00
Roma,Víctor Ibarbo,0,0,0,0,0,0.00
Roma,Marco Tumminello,0,0,0,0,0,0.00
Sampdoria,Andrés Ponce,0,0,0,0,0,0.00
Torino,Simone Edera,0,0,0,0,0,0.00
Genoa,Giuseppe Panico,0,0,0,0,0,0.00
