Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Fortuna Sittard,Gavin Vlijter,0,76,19,0,0,6.33
Almere City Fc,Agil Etemadi,0,44,36,0,0,6.33
Psv Eindhoven,Zakaria Aboukhlal,0,80,4,0,0,6.30
Vitesse,Richonell Margaret,0,71,12,0,0,6.30
Fortuna Sittard,Anthony Syhre,0,89,40,0,0,6.30
Willem Ii Tilburg,James McGarry,1,61,30,0,0,6.28
Ajax,Lisandro Magallán,0,71,24,0,0,6.25
Heracles Almelo,Stephen Sama,1,74,119,0,0,6.24
Ado Den Haag,Indy Groothuizen,2,55,218,0,0,6.23
De Graafschap,Ruben Ligeon,2,83,48,0,0,6.23
Nac Breda,Jordan van der Gaag,0,81,13,0,0,6.15
Willem Ii Tilburg,Atakan Akkaynak,2,86,115,2,0,6.13
Nac Breda,Karol Niemczycki,0,75,15,0,0,6.10
Heerenveen,Nicolai Naess,0,92,35,0,0,6.10
Willem Ii Tilburg,Michael Woud,0,38,43,0,0,6.00
Fc Utrecht,Ramon Leeuwin,0,87,46,0,0,6.00
Pec Zwolle,Diederik Boer,0,67,144,0,0,5.90
De Graafschap,Lars Nieuwpoort,0,68,113,0,0,5.81
Nac Breda,Mark Birighitti,0,65,17,0,0,5.80
Willem Ii Tilburg,Victor van den Bogert,0,86,25,0,0,5.70
Nac Breda,Jethro Mashart,0,58,45,0,0,5.70
Ado Den Haag,Mike Havekotte,0,43,3,0,0,5.50
Fortuna Sittard,Agim Zeka,1,83,5,0,0,5.30
Ajax,Lassina Traore,0,100,1,0,0,0.00
Psv Eindhoven,Matthias Verreth,0,100,1,0,0,0.00
Ado Den Haag,Yahya Boussakou,0,100,1,0,0,0.00
Excelsior,Redouan El Hankouri,0,100,1,0,0,0.00
Heracles Almelo,Zeki Erkilinc,0,100,1,0,0,0.00
Ado Den Haag,Kyle Ebecilio,0,71,5,0,0,0.00
