Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Psv Eindhoven,Zakaria Aboukhlal,80,0,0,0,0,6.30
Vitesse,Richonell Margaret,71,0,1,1,0,6.30
Fortuna Sittard,Anthony Syhre,89,0,1,0,0,6.30
Willem Ii Tilburg,James McGarry,61,0,1,1,0,6.28
Ajax,Lisandro Magallán,71,0,1,0,0,6.25
Heracles Almelo,Stephen Sama,74,0,7,0,0,6.24
Ado Den Haag,Indy Groothuizen,55,0,1,0,0,6.23
De Graafschap,Ruben Ligeon,83,0,6,0,0,6.23
Nac Breda,Jordan van der Gaag,81,0,0,0,0,6.15
Willem Ii Tilburg,Atakan Akkaynak,86,2,3,1,1,6.13
Nac Breda,Karol Niemczycki,75,0,0,0,0,6.10
Heerenveen,Nicolai Naess,92,0,2,0,0,6.10
Willem Ii Tilburg,Michael Woud,38,0,2,0,0,6.00
Fc Utrecht,Ramon Leeuwin,87,0,3,0,0,6.00
Pec Zwolle,Diederik Boer,67,0,0,0,0,5.90
De Graafschap,Lars Nieuwpoort,68,0,11,5,0,5.81
Nac Breda,Mark Birighitti,65,0,0,0,0,5.80
Willem Ii Tilburg,Victor van den Bogert,86,0,1,0,0,5.70
Nac Breda,Jethro Mashart,58,0,6,1,0,5.70
Ado Den Haag,Mike Havekotte,43,0,0,0,0,5.50
Fortuna Sittard,Agim Zeka,83,0,0,0,0,5.30
Ajax,Lassina Traore,100,0,0,0,0,0.00
Psv Eindhoven,Matthias Verreth,100,0,0,0,0,0.00
Ado Den Haag,Yahya Boussakou,100,0,0,0,0,0.00
Excelsior,Redouan El Hankouri,100,0,0,0,0,0.00
Heracles Almelo,Zeki Erkilinc,100,0,0,0,0,0.00
Ado Den Haag,Kyle Ebecilio,71,0,0,0,0,0.00
