Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Real Sociedad,Rubén Pardo,80,1,1,3,0,6.55
Real Sociedad,Andoni Gorosabel,87,0,3,0,0,6.55
Getafe,Sergio Mora,76,0,21,0,0,6.55
Deportivo La Coruna,Florin Andone,64,3,9,17,7,6.55
Getafe,Álvaro Jiménez,62,1,15,13,1,6.55
Malaga,Alberto Bueno,82,0,3,2,0,6.55
Athletic Bilbao,Íñigo Córdoba,71,1,44,47,1,6.54
Deportivo La Coruna,Zakaria Bakkali,85,0,12,17,0,6.54
Real Sociedad,Imanol Agirretxe,66,0,0,3,0,6.54
Getafe,Merveil Ndockyt,64,0,1,2,0,6.53
Levante,Shaquell Kwame Moore,75,0,8,2,0,6.53
Las Palmas,Hernán Toledo,72,1,5,26,0,6.53
Deportivo La Coruna,Rubén Martínez,56,0,1,0,0,6.53
Malaga,Brown Ideye,69,0,2,5,1,6.53
Celta Vigo,Lucas Boyé,66,0,12,9,0,6.53
Getafe,Francisco Molinero,70,0,13,3,0,6.52
Leganes,Nordin Amrabat,70,4,19,39,2,6.51
Las Palmas,Vicente Gómez,88,0,21,7,0,6.51
Athletic Bilbao,Ager Aketxe,89,0,1,0,0,6.50
Levante,Koke,48,0,0,0,0,6.50
Sevilla,Jose Lara,75,0,0,1,0,6.50
Girona,Eloi Amagat,100,0,0,0,0,6.50
Las Palmas,Fabio Gonzalez,87,0,2,1,0,6.50
Getafe,Barri,71,0,1,3,0,6.50
Getafe,Miguel Rubio,30,0,0,0,0,6.50
Eibar,Imanol Sarriegui,80,0,2,0,0,6.50
Eibar,Fabián Orellana,74,2,14,33,3,6.50
Levante,Giampaolo Pazzini,66,0,0,3,1,6.49
Leganes,Tito,74,0,8,1,0,6.49
Real Betis,Pedro López,76,0,0,0,0,6.48
Malaga,Juanpi Añor,83,2,11,9,0,6.48
Real Sociedad,Jon Guridi,78,0,1,0,0,6.48
Malaga,Álex Mula,81,0,7,15,0,6.47
Getafe,Amath Ndiaye,68,3,78,43,3,6.47
Barcelona,André Gomes,89,0,19,9,0,6.47
Deportivo Alaves,Adrián Diéguez,78,0,10,9,0,6.47
Getafe,Jefferson Montero,100,0,1,1,0,6.47
Las Palmas,Imoh Ezekiel,83,0,8,7,0,6.47
Deportivo Alaves,Carlos Vigaray,74,0,27,3,0,6.46
Deportivo Alaves,Hernán Pérez,69,0,15,12,0,6.45
Deportivo La Coruna,Edu Expósito,87,0,1,1,0,6.43
Las Palmas,Jairo Samperio,63,0,9,10,0,6.42
Malaga,Zdravko Kuzmanović,90,1,4,2,0,6.41
Malaga,Jony,65,0,3,5,0,6.40
Deportivo La Coruna,Bruno Gama,81,0,1,2,0,6.40
Villarreal,Pau Torres,65,0,0,0,0,6.40
Leganes,Jon Ander Serantes,34,0,0,0,0,6.40
Girona,Kévin Soni,60,0,1,1,0,6.40
Real Betis,Aitor Ruibal,100,0,0,0,0,6.40
Leganes,Jaime Sierra,60,0,1,0,0,6.40
Deportivo Alaves,Aleksandar Katai,89,0,1,4,0,6.40
Leganes,Erik Morán,75,0,2,0,0,6.40
Malaga,Samu García,66,1,17,2,0,6.37
Levante,Fahad Al-Muwallad,67,0,0,0,0,6.35
Villarreal,Ruben Semedo,88,0,6,1,0,6.33
Villarreal,Ramiro Guerra,81,0,3,0,0,6.33
Celta Vigo,Andrew Hjulsager,67,0,0,0,0,6.30
Malaga,Andrés Prieto,41,0,0,1,0,6.30
Real Betis,Julio Gracia,81,0,0,0,0,6.30
Real Madrid,Luca Zidane,92,0,0,0,0,6.30
Villarreal,Salem Al-Dawsari,88,0,1,0,0,6.30
Getafe,Hugo Duro,100,0,0,0,0,6.30
Deportivo La Coruna,Gerard Valentín,72,0,5,2,0,6.30
Athletic Bilbao,Andoni López,79,0,1,1,0,6.30
Leganes,Álex Mozo,78,0,3,1,0,6.30
Deportivo La Coruna,Alejandro Arribas,84,0,2,1,0,6.23
Real Sociedad,Toño Ramírez,67,0,0,0,0,6.18
Villarreal,Adrián Marín,85,0,6,2,0,6.17
Las Palmas,Borja Herrera,88,0,2,2,0,6.13
Deportivo La Coruna,Przemysław Tytoń,58,0,0,0,0,6.05
Leganes,Nereo Champagne,53,0,0,0,0,6.05
Atletico Madrid,Arona Sane,67,0,1,0,0,6.00
Malaga,Miguel Cifuentes,78,0,2,1,0,5.95
Deportivo La Coruna,Aldo One Esteve,82,0,1,0,0,5.70
Deportivo La Coruna,Maksym Koval,64,0,0,0,0,5.55
Atletico Madrid,Antonio Moya Vega,100,0,0,0,0,0.00
Real Sociedad,Carlos Martínez,50,0,0,0,0,0.00
Villarreal,Dário Poveda,50,0,1,0,0,0.00
Celta Vigo,Dani Molina,67,0,0,0,0,0.00
Eibar,Francesc Regis,0,0,1,0,0,0.00
