Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Ogc Nice,Racine Coly,0,4,6,0,0,6.53
Caen,Stef Peeters,0,1,1,0,0,6.53
Guingamp,Marcus Coco,5,20,21,4,1,6.53
Caen,Aly Ndom,0,2,5,0,0,6.53
As Monaco,Pelé,0,3,8,0,0,6.53
Montpellier,Facundo Piriz,0,0,1,0,0,6.53
Stade De Reims,Axel Disasi,0,0,1,0,0,6.53
As Monaco,Nacer Chadli,0,2,8,0,0,6.52
As Monaco,Willem Geubbels,0,0,0,0,0,6.50
Olympique De Marseille,Grégory Sertic,0,1,0,0,0,6.50
Paris Saint Germain,Kévin Rimane,0,0,0,0,0,6.50
Caen,Casimir Ninga,17,35,52,2,6,6.50
Montpellier,Mathías Suárez,0,0,2,0,0,6.50
Fc Nantes,Antonio Mance,0,0,1,0,0,6.50
As Monaco,Wilson Isidor,0,0,0,0,0,6.50
Angers,Harisson Manzala,0,1,0,2,0,6.50
Strasbourg,Jeremy Grimm,0,2,0,0,0,6.50
Amiens,Cheick Timite,4,26,20,3,1,6.50
Stade Rennais,Ludovic Baal,0,0,0,0,0,6.50
Caen,Yoel Armougom,0,9,11,0,0,6.50
Saint Etienne,Mickael Panos,0,0,0,0,0,6.50
Amiens,Quentin Cornette,0,4,3,0,0,6.50
Toulouse,Nathan Ngoumou,0,0,1,0,0,6.50
Stade De Reims,Virgile Pinson,0,0,0,0,0,6.50
Nimes Olympique,Gaëtan Paquiez,0,3,7,0,0,6.48
Ogc Nice,Mickaël Le Bihan,33,3,6,1,1,6.48
Dijon,Frédéric Sammaritano,0,9,3,1,0,6.48
Dijon,Sory Kaba,0,0,5,0,0,6.48
As Monaco,Jordi Mboula,0,7,5,2,0,6.47
Stade De Reims,Sheyi Ojo,0,11,8,2,0,6.47
Guingamp,Matthias Phaeton,0,0,0,0,0,6.47
Olympique Lyonnais,Pape Cheikh,0,4,4,0,0,6.46
Amiens,Oualid El Hajjam,0,1,4,1,0,6.46
Amiens,Bongani Zungu,0,1,1,0,0,6.46
Caen,Romain Genevois,0,0,0,0,0,6.45
Montpellier,Keagan Dolly,0,1,0,1,0,6.45
Stade Rennais,Denis Will Poha,0,0,0,0,0,6.45
Ogc Nice,Maxime Pélican,0,0,1,0,0,6.45
Dijon,Rúnar Alex Rúnarsson,0,0,2,0,0,6.43
Caen,Baissama Sankoh,0,2,5,0,0,6.43
Ogc Nice,Andy Pelmard,0,0,1,0,0,6.43
Olympique De Marseille,Nemanja Radonjić,0,11,11,2,0,6.41
Strasbourg,Idriss Saadi,0,0,0,0,0,6.40
Olympique Lyonnais,Oumar Solet,0,0,0,0,0,6.40
Olympique Lyonnais,Yassin Fekir,0,0,0,0,0,6.40
Stade De Reims,Moreto Cassama,0,0,1,0,0,6.40
Fc Nantes,Imrân Louza,0,0,0,0,0,6.40
Stade Rennais,Armand Lauriente,0,0,0,0,0,6.40
Saint Etienne,Mahdi Camara,0,0,1,0,0,6.40
Stade Rennais,Nicolas Janvier,0,0,0,0,0,6.40
Amiens,Stanley Segarel,0,0,0,0,0,6.40
Guingamp,Karl-Johan Johnsson,0,0,0,0,0,6.39
Guingamp,Guessouma Fofana,0,3,2,1,0,6.39
Ogc Nice,Ihsan Sacko,0,4,3,2,0,6.39
Strasbourg,Samuel Grandsir,0,4,20,0,0,6.37
Dijon,Senou Coulibaly,50,2,1,0,1,6.36
Toulouse,Steven Moreira,0,7,5,1,0,6.36
Guingamp,Jordan Ikoko,0,2,16,0,0,6.36
Angers,Farid El Mellali,0,6,8,0,0,6.36
Fc Nantes,Abdoulaye Dabo,0,0,1,0,0,6.35
Fc Nantes,Maxime Dupé,0,0,0,0,0,6.34
Stade Rennais,Gerzino Nyamsi,0,0,2,0,0,6.33
As Monaco,Sofiane Diop,0,8,15,1,0,6.32
Fc Nantes,Koffi Djidji,0,0,0,0,0,6.30
Ogc Nice,Yoan Cardinale,0,0,0,0,0,6.30
Caen,Timo Stavitski,0,0,0,0,0,6.30
Toulouse,Yann Bodiger,0,0,0,0,0,6.30
Toulouse,Clément Michelin,0,0,0,0,0,6.30
Fc Nantes,Alexandre Olliero,0,0,1,0,0,6.30
Toulouse,Kouadio Koné,0,0,0,0,0,6.30
Stade Rennais,Sacha Boey,0,0,0,0,0,6.30
Caen,Evens Joseph,0,2,4,0,0,6.28
Stade De Reims,Romain Metanire,0,1,1,1,0,6.22
Dijon,Arnold Bouka Moutou,0,1,1,0,0,6.20
Olympique De Marseille,Christopher Rocchia,0,0,0,0,0,6.20
Guingamp,Johan Larsson,0,0,0,0,0,6.20
Bordeaux,Albert Lottin,0,0,0,0,0,6.20
Guingamp,Papy Djilobodji,0,2,1,0,0,6.18
Angers,Rayan Aït Nouri,0,0,0,0,0,6.15
Bordeaux,Milan Gajić,0,0,0,0,0,6.10
Fc Nantes,Randal Kolo Muani,0,3,1,1,0,6.07
As Monaco,Naldo,0,1,0,1,0,5.95
As Monaco,Seydou Sy,0,0,0,0,0,5.90
Angers,Yoann Andreu,0,0,0,0,0,5.90
As Monaco,Romain Faivre,0,0,1,0,0,5.70
Ogc Nice,Paul Wade,0,0,0,0,0,5.60
Strasbourg,Moataz Zemzemi,0,0,0,0,0,0.00
Olympique Lyonnais,Lenny Pintor,0,0,0,0,0,0.00
Lille Osc,Arton Zekaj,0,0,0,0,0,0.00
Saint Etienne,Kenny Rocha Santos,0,0,0,0,0,0.00
Rc Lens,Grejohn Kyei,0,0,0,0,0,0.00
Montpellier,Yanis Ammour,0,0,0,0,0,0.00
Fc Nantes,Alexis Alégué,0,0,0,0,0,0.00
Amiens,Sanasi Sy,0,0,0,0,0,0.00
Nimes Olympique,Theo Sainte Luce,0,0,0,0,0,0.00
