Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Hannover 96,Fynn Arkenberg,1,0,5,4,9,6.45
Wolfsburg,Kevin De Bruyne,0,0,0,2,0,6.45
Eintracht Frankfurt,Timothy Chandler,3,0,8,22,13,6.45
Werder Bremen,Ulisses Garcia,0,1,6,16,15,6.43
Vfb Stuttgart,Jan Kliment,0,0,0,0,2,6.43
Bayern Munchen,Sven Ulreich,0,0,0,0,0,6.40
Borussia Mgladbach,Nico Schulz,0,0,0,0,0,6.40
Fc Schalke 04,Matija Nastasić,0,0,0,0,0,6.40
Vfb Stuttgart,Matthias Zimmermann,1,0,6,7,3,6.40
Werder Bremen,Marcel Hilßner,0,0,0,1,0,6.40
Hertha Bsc,Ronny,0,0,0,0,0,6.40
Darmstadt 98,Benjamin Gorka,0,0,2,1,0,6.40
1 Fsv Mainz 05,Gonzalo Jara,2,0,12,9,5,6.38
Hertha Bsc,Valentin Stocker,1,0,9,9,14,6.36
Werder Bremen,Melvyn Lorenzen,0,0,1,4,2,6.35
Borussia Mgladbach,Martin Stranzl,0,0,6,1,4,6.35
Eintracht Frankfurt,Václav Kadlec,0,0,0,2,3,6.33
Darmstadt 98,Sandro Sirigu,0,0,1,4,6,6.33
Vfb Stuttgart,Mart Ristl,0,0,0,1,2,6.30
Eintracht Frankfurt,Takashi Inui,0,0,0,1,1,6.30
Hamburger Sv,Batuhan Altıntaş,0,0,0,0,0,6.30
Werder Bremen,Oliver Hüsing,0,0,1,0,0,6.30
Werder Bremen,Özkan Yıldırım,0,0,0,0,0,6.30
Hannover 96,Mike-Steven Bähre,0,0,0,0,0,6.30
Bayer 04 Leverkusen,David Yelldell,0,0,0,0,0,6.30
Hannover 96,Felipe,2,0,6,2,2,6.28
Hannover 96,Valmir Sulejmani,0,0,0,1,2,6.28
1899 Hoffenheim,Jens Grahl,0,0,0,0,0,6.20
Bayer 04 Leverkusen,Dario Krešić,0,0,0,0,0,6.20
1 Fsv Mainz 05,Philipp Klement,0,0,0,0,1,6.20
Bayer 04 Leverkusen,Heung-Min Son,0,0,0,1,0,6.10
Vfb Stuttgart,Carlos Gruezo,0,0,1,1,3,6.10
Augsburg,Alex Manninger,0,0,0,0,0,6.10
1 Fc Koln,Lukas Klünter,0,0,1,0,1,6.10
Darmstadt 98,Łukasz Załuska,0,0,0,0,0,6.10
Hamburger Sv,Andreas Hirzel,0,0,0,0,0,6.10
Werder Bremen,Leon Guwara,0,0,1,3,3,6.10
Hertha Bsc,Roy Beerens,0,0,0,1,0,6.05
Werder Bremen,Luca-Milan Zander,0,0,1,5,3,6.05
Vfb Stuttgart,Odysseas Vlachodimos,0,0,1,0,0,6.03
Ingolstadt,Stefan Wannenwetsch,0,0,0,1,0,6.00
Hannover 96,Marius Wolf,1,0,6,3,1,5.90
1 Fc Koln,Thomas Kessler,0,1,0,0,0,5.80
Fc Schalke 04,Thilo Kehrer,0,0,0,0,1,0.00
1899 Hoffenheim,Joelinton,0,0,0,0,0,0.00
Fc Schalke 04,Alexander Nübel,0,0,0,0,0,0.00
Bayern Munchen,Miloš Pantović,0,0,0,0,0,0.00
Fc Schalke 04,Fabian Reese,0,0,0,0,0,0.00
Fc Schalke 04,Marvin Friedrich,0,0,0,0,0,0.00
1 Fsv Mainz 05,Elkin Soto,0,0,0,0,0,0.00
Hamburger Sv,Ahmet Arslan,0,0,0,0,0,0.00
Vfb Stuttgart,Marvin Wanitzek,0,0,0,1,0,0.00
1 Fsv Mainz 05,Devante Parker,0,0,0,0,0,0.00
Darmstadt 98,Milan Ivana,0,0,0,0,0,0.00
Eintracht Frankfurt,Nico Rinderknecht,0,0,0,0,0,0.00
