Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Augsburg,Tim Rieder,1,0,2,5,12,6.50
Ingolstadt,Robert Leipertz,0,0,0,1,0,6.50
Hamburger Sv,Filip Kostić,2,0,10,46,42,6.49
Freiburg,Christian Günter,7,1,70,36,52,6.49
Darmstadt 98,Jan Rosenthal,2,0,9,11,10,6.49
Darmstadt 98,Terrence Boyd,0,0,4,1,3,6.49
1 Fsv Mainz 05,Jairo Samperio,0,0,6,16,20,6.47
Werder Bremen,Jaroslav Drobný,0,0,4,0,0,6.47
Darmstadt 98,Wilson Kamavuaka,1,0,5,12,12,6.46
Eintracht Frankfurt,Taleb Tawatha,1,1,7,22,7,6.46
Rb Leipzig,Oliver Burke,2,0,0,6,4,6.46
Augsburg,Takashi Usami,0,0,8,17,11,6.45
1 Fc Koln,Salih Özcan,1,0,7,10,11,6.45
Darmstadt 98,Marcel Heller,0,0,11,35,41,6.43
Fc Schalke 04,Weston McKennie,0,0,0,0,0,6.40
Rb Leipzig,Lukas Klostermann,1,0,2,2,2,6.40
Wolfsburg,Victor Osimhen,0,0,0,2,0,6.40
Fc Schalke 04,Bernard Tekpetey,0,0,0,0,0,6.40
1 Fc Koln,Sehrou Guirassy,0,0,2,0,0,6.38
Borussia Dortmund,Roman Weidenfeller,0,1,1,0,0,6.37
1 Fsv Mainz 05,Karim Onisiwo,3,1,7,15,21,6.37
Werder Bremen,Ulisses Garcia,1,1,10,12,6,6.37
Wolfsburg,Justin Möbius,0,0,0,1,0,6.35
Augsburg,Julian Günther-Schmidt,0,0,0,1,4,6.35
Darmstadt 98,Sidney Sam,0,1,1,14,12,6.32
Hamburger Sv,Alen Halilović,0,0,1,0,1,6.30
Borussia Mgladbach,Timothée Kolodziejczak,0,0,2,0,0,6.30
Hertha Bsc,Florian Baak,0,0,0,0,0,6.30
1 Fsv Mainz 05,Mounir Bouziane,0,0,0,0,0,6.30
Wolfsburg,Hendrik Hansen,1,0,3,1,2,6.30
Ingolstadt,Maurice Multhaup,0,0,0,0,0,6.30
Werder Bremen,Fallou Diagne,2,0,4,3,2,6.25
Werder Bremen,Janek Sternberg,0,0,1,2,1,6.20
Darmstadt 98,Anis Ben-Hatira,0,0,1,7,5,6.17
Hamburger Sv,Cléber Reis,2,1,16,19,10,6.10
Werder Bremen,Lukas Fröde,0,0,0,0,0,6.10
Werder Bremen,Sambou Yatabare,0,0,5,4,3,5.65
1 Fsv Mainz 05,José Rodríguez,0,0,0,0,0,5.20
Hamburger Sv,Ashton Philip Shawn Gotz,1,0,2,0,1,5.20
Hertha Bsc,Arne Maier,0,0,0,0,0,0.00
Borussia Mgladbach,Djibril Sow,0,0,0,0,0,0.00
Hertha Bsc,Sinan Kurt,0,0,0,0,0,0.00
Hamburger Sv,Finn Dominik Porath,0,0,0,0,0,0.00
Augsburg,Jan-Ingwer Callsen-Bracker,0,0,0,0,0,0.00
Darmstadt 98,Silas Zehnder,0,0,0,0,0,0.00
