Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Sampdoria,Ognjen Stijepović,100,0,0,0,0,6.50
Hellas Verona,Simone Calvano,78,0,13,8,0,6.50
Udinese,Stipe Perica,72,1,8,5,1,6.49
Sassuolo,Davide Biondini,85,0,4,0,0,6.48
Hellas Verona,Mattia Zaccagni,76,0,7,0,0,6.48
Hellas Verona,Rolando Aarons,78,0,13,8,0,6.47
Cagliari,Alessandro Deiola,69,0,9,2,0,6.47
Benevento,Bright Gyamfi,80,0,2,3,0,6.46
Torino,Simone Edera,79,1,6,7,1,6.46
Torino,Samuel Gustafson,71,0,3,3,0,6.45
Crotone,Mariano Izco,80,0,6,5,0,6.45
Spal,Everton Luiz,83,0,22,6,0,6.44
Benevento,Lorenzo Del Pinto,82,1,23,3,0,6.43
Hellas Verona,Enrico Bearzotti,77,0,3,1,0,6.43
Lazio,Alessandro Murgia,84,0,19,3,0,6.43
Spal,Boukary Dramé,78,0,1,0,0,6.43
Benevento,Gianluca Di Chiara,79,0,25,3,0,6.42
Sassuolo,Francesco Cassata,68,0,12,6,1,6.42
Torino,Antonio Barreca,80,0,9,2,0,6.42
Genoa,Francesco Migliore,76,0,5,2,0,6.42
Cagliari,Han Kwang-song,78,0,1,6,0,6.41
Benevento,Achraf Lazaar,78,0,12,9,1,6.41
Torino,Davide Zappacosta,77,0,1,0,0,6.40
Inter,Andrea Pinamonti,100,0,0,0,0,6.40
Roma,Jonathan Silva,86,0,0,0,0,6.40
Milan,Luca Antonelli,83,0,1,1,0,6.40
Benevento,Fabio Ceravolo,64,0,0,0,0,6.40
Atalanta,Francesco Rossi,100,0,0,0,0,6.40
Hellas Verona,Andrea Danzi,90,0,11,0,0,6.40
Crotone,Oliver Kragl,70,0,1,0,0,6.38
Spal,Eros Schiavon,68,0,6,3,0,6.37
Benevento,Raman Chibsah,89,0,19,12,0,6.37
Udinese,Francesco Zampano,75,1,9,8,0,6.35
Hellas Verona,Ľubomír Tupta,69,0,0,0,0,6.35
Udinese,Giuseppe Pezzella,71,0,19,13,0,6.32
Juventus,Carlo Pinsoglio,50,0,0,0,0,6.30
Spal,Mattia Vitale,74,0,2,0,0,6.30
Genoa,Santiago Gentiletti,91,0,4,1,0,6.25
Fiorentina,Bartłomiej Drągowski,49,0,0,0,0,6.20
Bologna,Cheick Keita,85,0,2,0,0,6.20
Torino,Umar Sadiq,49,0,0,4,0,6.17
Chievoverona,Mehdi Léris,75,0,1,0,0,6.17
Genoa,Ricardo Centurión,68,0,0,1,0,6.15
Benevento,Luca Sparandeo,88,0,0,0,0,5.50
Cagliari,Luca Crosta,47,0,0,0,0,5.40
Lazio,Mauricio,100,0,0,0,0,0.00
Spal,Gabriele Marchegiani,0,0,0,0,0,0.00
Benevento,Giovanni Volpicelli,100,0,0,0,0,0.00
Benevento,Christian Rutjens,67,0,0,0,0,0.00
