Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Carpi,Jonathan de Guzmán,0,0,1,0,0,6.56
Palermo,Bryan Cristante,0,0,1,0,5,6.55
Palermo,Uroš Đurđević,0,0,6,2,6,6.55
Atalanta,Gaetano Monachello,0,0,0,1,4,6.55
Palermo,Fabrizio Alastra,0,0,0,0,0,6.55
Carpi,Filippo Porcari,0,0,1,0,4,6.55
Frosinone,Matteo Ciofani,8,0,60,31,23,6.55
Torino,Davide Zappacosta,0,0,20,18,18,6.55
Hellas Verona,Paweł Wszołek,3,0,15,31,25,6.54
Bologna,Erick Pulgar,5,1,15,14,13,6.53
Frosinone,Vasiliy Prijma,2,0,22,7,2,6.53
Atalanta,Davide Brivio,4,0,26,14,12,6.52
Sassuolo,Alessandro Longhi,0,0,11,7,2,6.52
Hellas Verona,Matuzalem,1,0,3,4,2,6.51
Hellas Verona,Gilberto,0,0,9,4,15,6.51
Hellas Verona,Rafael,0,4,15,1,0,6.51
Sampdoria,Djamel Mesbah,3,0,17,8,8,6.50
Genoa,Tim Matavz,0,0,1,1,2,6.50
Bologna,Filippo Falco,0,0,1,0,2,6.50
Atalanta,Remo Freuler,1,0,3,8,15,6.50
Inter,Andrei Radu,0,0,0,0,0,6.50
Inter,Rey Manaj,0,0,0,0,0,6.50
Milan,Nigel de Jong,0,0,7,10,5,6.50
Bologna,Kevin Constant,0,0,2,2,7,6.50
Lazio,Ravel Morrison,0,0,0,0,0,6.50
Udinese,Alexander Merkel,0,0,1,1,5,6.50
Sampdoria,Alejandro Rodríguez,0,0,0,0,0,6.50
Empoli,Michele Camporese,2,0,2,3,5,6.50
Inter,Fabio Della Giovanna,0,0,0,0,0,6.50
Empoli,Luca Martinelli,1,0,7,2,1,6.50
Sampdoria,Andrea Coda,1,0,7,4,4,6.50
Genoa,Diogo Figueiras,1,0,16,16,11,6.50
Frosinone,Samuele Longo,0,0,0,1,3,6.49
Carpi,Raphael Martinho,2,0,4,5,18,6.49
Frosinone,Nicolás Castillo,0,0,0,0,4,6.48
Palermo,Norbert Balogh,0,0,0,0,2,6.48
Hellas Verona,Boško Janković,2,0,6,9,4,6.47
Palermo,Antonino La Gumina,0,0,0,1,0,6.47
Torino,Salvador Ichazo,0,0,1,0,0,6.43
Atalanta,Marcelo Estigarribia,0,0,0,0,0,6.43
Empoli,Levan Mchedlidze,0,0,1,0,4,6.43
Milan,Diego López,0,0,5,2,0,6.43
Roma,Leandro Castán,0,0,9,10,2,6.42
Palermo,Michel Morganella,2,0,22,18,22,6.41
Juventus,Mauricio Isla,0,0,0,1,1,6.40
Atalanta,Boris Radunović,0,0,0,0,0,6.40
Palermo,Accursio Bentivegna,0,0,0,0,0,6.40
Bologna,Franco Zuculini,0,0,0,0,0,6.40
Hellas Verona,Ferdinando Coppola,0,0,2,0,0,6.40
Atalanta,Davide Bassi,0,0,0,0,0,6.40
Udinese,Maurizio Domizzi,0,1,14,6,4,6.40
Frosinone,Massimilano Carlini,0,0,2,4,6,6.38
Frosinone,Roberto Crivello,11,0,43,23,30,6.38
Roma,Norbert Gyömbér,2,0,6,0,3,6.38
Frosinone,Davide Bertoncini,12,0,20,11,5,6.34
Napoli,Gabriel,0,1,1,0,0,6.30
Hellas Verona,Dominik Furman,0,0,0,0,0,6.30
Inter,Juan Pablo Carrizo,0,0,0,0,0,6.25
Roma,Lorenzo Di Livio,0,0,0,1,0,6.20
Sampdoria,Michele Rocca,1,0,2,0,1,6.20
Carpi,Željko Brkić,0,1,2,0,0,6.20
Milan,Rodrigo Ely,1,0,4,6,1,6.07
Sampdoria,Milan Škriniar,0,0,4,2,5,5.05
Juventus,Andrea Favilli,0,0,0,0,0,0.00
Roma,Víctor Ibarbo,0,0,0,0,0,0.00
Roma,Marco Tumminello,0,0,0,0,0,0.00
Sampdoria,Andrés Ponce,0,0,1,0,0,0.00
Torino,Simone Edera,0,0,0,0,0,0.00
Genoa,Giuseppe Panico,0,0,0,0,1,0.00
