Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Palermo,Roberto Vitiello,0,0,1,0,0,6.52
Palermo,Aleksandar Trajkovski,50,2,6,0,1,6.52
Chievoverona,Nicola Rigoni,25,4,2,0,1,6.51
Napoli,Emanuele Giaccherini,14,7,2,0,1,6.51
Palermo,Roland Sallai,4,24,3,3,1,6.50
Atalanta,Alberto Paloschi,0,5,0,3,0,6.50
Milan,Luiz Adriano,0,1,1,0,0,6.50
Fiorentina,Giuseppe Rossi,0,0,0,0,0,6.50
Inter,Juan Pablo Carrizo,0,0,0,0,0,6.50
Crotone,Ćazim Suljić,0,0,0,0,0,6.50
Genoa,Giovanni Marchese,0,0,0,0,0,6.50
Atalanta,Giulio Migliaccio,0,0,0,0,0,6.50
Pescara,Alessandro Crescenzi,0,7,17,0,0,6.50
Pescara,Alberto Gilardino,0,9,1,3,0,6.49
Chievoverona,Sofian Kiyine,0,2,2,0,0,6.48
Inter,Stevan Jovetić,0,0,0,0,0,6.48
Cagliari,Gianni Munari,0,0,1,0,0,6.48
Cagliari,Luca Bittante,0,1,2,0,0,6.48
Bologna,Emil Krafth,0,6,4,0,0,6.48
Pescara,Grigoris Kastanos,0,4,4,0,0,6.48
Palermo,Michel Morganella,0,5,1,0,0,6.47
Atalanta,Hans Hateboer,0,1,1,0,0,6.47
Cagliari,Víctor Ibarbo,0,1,0,1,0,6.47
Bologna,Luca Rizzo,0,4,11,0,0,6.46
Palermo,Haitam Aleesami,13,8,30,0,1,6.46
Pescara,Andrea Coda,0,2,0,1,0,6.45
Udinese,Assane Gnoukouri,0,1,2,0,0,6.45
Lazio,Moritz Leitner,0,0,0,0,0,6.45
Palermo,Gennaro Ruggiero,0,0,0,0,0,6.45
Sampdoria,Dodô,0,0,4,0,0,6.44
Udinese,Ali Adnan,0,6,10,0,0,6.44
Cagliari,Marco Capuano,25,4,2,0,1,6.44
Juventus,Marko Pjaca,0,11,12,3,0,6.43
Palermo,Giuseppe Pezzella,0,2,16,0,0,6.43
Atalanta,Aleksandar Pešić,0,3,0,1,0,6.43
Udinese,Gabriel Silva,0,0,2,0,0,6.43
Sassuolo,Timo Letschert,0,0,4,0,0,6.42
Pescara,Dario Župarić,0,2,0,1,0,6.42
Fiorentina,Marco Sportiello,0,0,0,0,0,6.41
Juventus,Emil Audero,0,0,1,0,0,6.40
Chievoverona,Emanuel Vignato,0,0,1,0,0,6.40
Bologna,Alex Ferrari,0,0,0,0,0,6.40
Palermo,Stefan Silva,0,0,0,0,0,6.40
Crotone,Andrej Kotnik,0,2,0,0,0,6.40
Chievoverona,Gennaro Sardo,0,0,0,0,0,6.40
Pescara,Davide Vitturini,0,0,0,0,0,6.40
Torino,Samuel Gustafson,0,0,0,0,0,6.38
Empoli,Marco Zambelli,0,1,4,0,0,6.38
Chievoverona,Lamin Jallow,0,0,0,0,0,6.35
Napoli,Rafael,0,0,0,0,0,6.30
Fiorentina,Jan Mlakar,0,1,0,1,0,6.30
Chievoverona,Vittorio Parigini,0,0,0,0,0,6.30
Palermo,Ouasim Bouy,0,0,0,0,0,6.30
Sassuolo,Claud Adjapong,17,6,7,0,1,6.29
Cagliari,Gabriel,0,0,0,0,0,6.27
Pescara,Mamadou Coulibaly,0,1,8,0,0,6.21
Pescara,Andrés Cubas,0,0,0,0,0,6.20
Udinese,Francesco Lodi,0,0,0,0,0,6.20
Fiorentina,Joshua Pérez,0,0,0,0,0,6.20
Crotone,Nicolò Fazzi,0,0,0,0,0,6.20
Lazio,Ivan Vargić,0,0,0,0,0,6.10
Atalanta,Carlos Carmona,0,0,1,0,0,6.10
Sassuolo,Gianluca Pegolo,0,0,0,0,0,6.10
Cagliari,Marko Pajač,0,0,0,0,0,6.00
Genoa,Rubinho,0,0,0,0,0,6.00
Fiorentina,Kevin Diks,0,0,0,0,0,5.90
Chievoverona,Filippo Costa,0,0,0,0,0,5.60
Milan,Patrick Cutrone,0,0,0,0,0,0.00
Inter,Jonathan Biabiany,0,1,1,0,0,0.00
Empoli,Arnel Jakupović,0,0,0,0,0,0.00
Lazio,Franjo Prce,0,0,0,0,0,0.00
Lazio,Mamadou Tounkara,0,0,0,0,0,0.00
Crotone,Giuseppe Borello,0,0,0,0,0,0.00
Cagliari,Roberto Colombo,0,0,0,0,0,0.00
Crotone,Giuseppe Cuomo,0,0,0,0,0,0.00
